house,country,wealth_index,hh_size,migrant_num,any_remit,migrant_hh,migrant_loc,hh_months,remit,census_tract,lat,long,district
1753,south_africa,2.726555928542428,2,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1754,south_africa,3.4325547338078577,3,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1755,south_africa,1.8356552430361657,2,1,NA,hh,international,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1756,south_africa,0.9461317182772768,2,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1757,south_africa,1.9418597956402623,3,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1758,south_africa,3.417143016529594,4,1,NA,hh,international,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1759,south_africa,3.4402605924469905,3,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1760,south_africa,1.844738262422671,2,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1761,south_africa,1.8163905964383356,3,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1762,south_africa,3.4209959458491603,3,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1763,south_africa,3.417143016529594,4,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1764,south_africa,0.9461317182772768,2,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1765,south_africa,2.718850069903296,3,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1766,south_africa,2.595906933407663,2,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1767,south_africa,2.5530966076347075,5,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1768,south_africa,2.2993993965974497,2,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1769,south_africa,2.578782803098481,4,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1770,south_africa,0.9504127508545721,2,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1771,south_africa,3.414574396983217,5,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1772,south_africa,3.4274174947151037,3,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1773,south_africa,3.0053982018628798,3,1,1,hh,international,NA,1,mookgopong,-24.5508,28.8586,waterberg district municipality
1774,south_africa,1.7381344371317755,3,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1775,south_africa,3.4402605924469905,2,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1776,south_africa,-0.03178590127015965,1,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1777,south_africa,-0.24377451537354017,3,2,NA,hh,national,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1777,south_africa,-0.24377451537354017,3,2,NA,hh,national,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1778,south_africa,0.989838057302421,1,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1779,south_africa,-2.1551588915135307,1,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1780,south_africa,0.8305438386902965,7,0,NA,NA,NA,NA,NA,mookgopong,-24.5508,28.8586,waterberg district municipality
1781,south_africa,-0.5853450020967012,7,1,1,hh,international,NA,1,mookgopong,-24.5508,28.8586,waterberg district municipality
1782,south_africa,-0.8743922025914017,4,1,1,hh,national,NA,1,modimolle,-24.4465,28.184,waterberg district municipality
1784,south_africa,-0.03178590127015965,4,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1785,south_africa,-1.6581481068356438,7,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1786,south_africa,-0.8935793476619815,9,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1787,south_africa,-0.5785998314084597,1,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1789,south_africa,1.2435668490139642,2,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1790,south_africa,-0.03178590127015965,4,1,NA,hh,national,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1791,south_africa,-0.2180883199097668,4,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1792,south_africa,0.2384554446680949,5,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1793,south_africa,0.006743391925500358,6,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1795,south_africa,-0.03828495166335319,1,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1796,south_africa,0.06453733171899045,3,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1797,south_africa,1.292910831504207,6,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1798,south_africa,0.4326094999810548,1,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1799,south_africa,-1.2264502244381903,2,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1800,south_africa,-0.888611907175288,8,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1801,south_africa,0.31581297574838196,5,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1802,south_africa,1.013768250587377,4,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1803,south_africa,-1.2264502244381903,1,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1804,south_africa,-0.8946402974706684,3,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1805,south_africa,-0.7437834775221375,4,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1806,south_africa,2.881197306878211,2,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1807,south_africa,-1.4867286914928701,5,1,NA,hh,national,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1808,south_africa,2.655001526893345,5,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1809,south_africa,0.7108864404969747,4,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1810,south_africa,3.355496147416538,4,1,1,hh,international,NA,1,modimolle,-24.4465,28.184,waterberg district municipality
1812,south_africa,1.4415037207397652,5,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1813,south_africa,2.1729968277158864,2,1,1,hh,international,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1813,south_africa,2.1729968277158864,2,1,1,non-hh,national,NA,1,modimolle,-24.4465,28.184,waterberg district municipality
1815,south_africa,3.4209959458491603,3,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1816,south_africa,-0.508286415705381,2,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1817,south_africa,-1.4192317204346379,1,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1818,south_africa,2.739399026274315,1,0,1,non-hh,national,NA,1,modimolle,-24.4465,28.184,waterberg district municipality
1819,south_africa,0.3155140310594149,3,0,1,non-hh,national,NA,1,modimolle,-24.4465,28.184,waterberg district municipality
1819,south_africa,0.3155140310594149,3,0,1,non-hh,national,NA,1,modimolle,-24.4465,28.184,waterberg district municipality
1820,south_africa,2.762586153202971,2,0,1,non-hh,international,NA,1,modimolle,-24.4465,28.184,waterberg district municipality
1820,south_africa,2.762586153202971,2,0,1,non-hh,international,NA,1,modimolle,-24.4465,28.184,waterberg district municipality
1821,south_africa,3.2557929020547958,4,0,1,non-hh,national,NA,1,modimolle,-24.4465,28.184,waterberg district municipality
1822,south_africa,0.2345250138212787,2,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1823,south_africa,0.334778677657245,5,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1824,south_africa,1.7728169151241053,2,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1825,south_africa,2.85673426357938,4,0,1,non-hh,international,NA,1,modimolle,-24.4465,28.184,waterberg district municipality
1826,south_africa,0.3061346216169708,2,1,1,hh,international,NA,1,modimolle,-24.4465,28.184,waterberg district municipality
1827,south_africa,2.2115261209115467,4,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1828,south_africa,2.565872461167439,1,0,1,non-hh,national,NA,1,modimolle,-24.4465,28.184,waterberg district municipality
1829,south_africa,0.7494157336926348,3,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1830,south_africa,-0.6817457366131016,3,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1831,south_africa,1.7817142325622413,3,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1832,south_africa,-1.5040309340530038,4,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1833,south_africa,0.396648826331772,2,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1834,south_africa,-1.625257577713459,1,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1835,south_africa,-0.25693327014873935,7,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1836,south_africa,-2.2139294593187144,6,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1837,south_africa,-1.6067757159080973,8,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1838,south_africa,0.3041785226621879,4,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1839,south_africa,0.27252559303550794,3,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1840,south_africa,1.2178806535501907,2,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1841,south_africa,-1.7182417998129134,3,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1843,south_africa,-0.28230380856920023,7,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1844,south_africa,-0.18590307405279985,4,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1845,south_africa,-0.7202750298087616,8,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1846,south_africa,-1.3454546164421164,1,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1847,south_africa,0.07698727088031443,4,1,NA,hh,national,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1848,south_africa,0.16526001021969364,5,4,NA,hh,national,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1848,south_africa,0.16526001021969364,5,4,NA,hh,national,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1848,south_africa,0.16526001021969364,5,4,NA,hh,national,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1848,south_africa,0.16526001021969364,5,4,NA,hh,national,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1849,south_africa,0.9747026638230827,1,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1850,south_africa,-2.6476672472811145,5,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1851,south_africa,-0.7009328816836813,7,0,NA,NA,NA,NA,NA,modimolle,-24.4465,28.184,waterberg district municipality
1852,south_africa,0.3540433242550751,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1853,south_africa,-0.6624035884880213,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1854,south_africa,-1.9018513066981784,4,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1855,south_africa,0.3055556834095611,6,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1856,south_africa,-0.5468157089010411,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1857,south_africa,0.19000653092091724,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1858,south_africa,-1.5100480387925421,7,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1859,south_africa,-0.8013221009305157,4,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1860,south_africa,-0.9040668827856091,4,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1861,south_africa,-0.4264387575806027,1,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1862,south_africa,-3.0767838555192233,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1863,south_africa,-0.2694607108373136,5,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1864,south_africa,-0.8990994422989154,2,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1865,south_africa,-0.09343277038321574,7,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1866,south_africa,-0.49413741961808033,4,0,1,non-hh,national,NA,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1867,south_africa,0.37368441706912225,9,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1868,south_africa,-0.6110311975604745,7,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1869,south_africa,-0.6230390570347597,5,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1870,south_africa,-0.4589424332151383,2,0,1,non-hh,national,NA,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1871,south_africa,1.9572715129185265,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1872,south_africa,-0.14469919001327147,6,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1873,south_africa,-1.6023165710798504,2,0,1,non-hh,national,NA,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1873,south_africa,-1.6023165710798504,2,0,1,non-hh,national,NA,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1873,south_africa,-1.6023165710798504,2,0,1,non-hh,national,NA,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1874,south_africa,0.9136308153769972,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1875,south_africa,0.7534852522989763,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1876,south_africa,1.6943811679854124,7,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1878,south_africa,1.2281551317357,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1879,south_africa,2.8944073502595806,1,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1880,south_africa,2.499822244260594,4,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1881,south_africa,1.1885250015915927,6,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1882,south_africa,3.3760451037875567,4,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1883,south_africa,1.0215128363248454,4,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1884,south_africa,2.6670070188779365,4,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1885,south_africa,2.6990350048312424,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1886,south_africa,-1.6619521426617065,4,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1887,south_africa,1.9572715129185265,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1888,south_africa,3.3907229297668557,4,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1890,south_africa,2.526242331023332,2,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1891,south_africa,2.703438352625032,2,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1892,south_africa,1.3130727434208986,5,1,NA,hh,national,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1893,south_africa,0.8690731318859565,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1894,south_africa,-0.4411790708690544,4,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1895,south_africa,-0.48260022024160765,1,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1896,south_africa,-0.7908345658068882,7,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1897,south_africa,1.7971259498405054,2,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1898,south_africa,-0.7908345658068882,7,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1899,south_africa,-0.8946402974706684,5,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1901,south_africa,1.305162903013193,2,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1902,south_africa,1.7073110025752476,2,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1903,south_africa,3.18974268514795,1,0,1,non-hh,national,NA,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1904,south_africa,2.8867014916204488,2,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1906,south_africa,2.8674368450226186,3,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1907,south_africa,2.4594582228175215,5,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1908,south_africa,2.561658672789299,4,0,1,non-hh,national,NA,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1908,south_africa,2.561658672789299,4,0,1,non-hh,national,NA,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1909,south_africa,3.4402605924469905,2,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1910,south_africa,-0.8743922025914017,4,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1911,south_africa,0.11822302580780267,2,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1912,south_africa,0.1861536016013513,5,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1913,south_africa,-3.0748237792260933,5,0,NA,NA,NA,NA,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
