,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,NDVI_lat,NDVI_lon,sev_lat,sev_lon,pop_cent_lat,pop_cent_long,annual_frequency,severity,autocorrelation,avg_area,NDVI_mean,SVI_severity
1536,1616,kakamega,matere,kenya,2009-12-14,3,0,3.6979237190171736,,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1537,1617,kakamega,matere,kenya,2009-12-14,3,0,3.038058947077651,,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1538,1618,kakamega,matere,kenya,2009-12-14,4,0,3.3329343139239698,,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1539,1619,kakamega,matere,kenya,2009-12-14,4,0,0.7375428352058042,,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1540,1620,kakamega,matere,kenya,2009-12-14,6,0,1.760710928650176,,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1541,1621,kakamega,matere,kenya,2009-12-14,1,0,0.3820186007173007,,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1542,1622,kakamega,matere,kenya,2009-12-14,3,0,3.1825372019411424,,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1543,1623,kakamega,matere,kenya,2009-12-14,6,2,-1.0574858860150071,1.0,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1544,1624,kakamega,matere,kenya,2009-12-14,7,3,2.952066283087836,1.0,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1545,1625,kakamega,matere,kenya,2009-12-14,2,2,1.975191564653272,0.0,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1546,1626,kakamega,matere,kenya,2009-12-14,6,2,3.968638520586263,1.0,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1547,1627,kakamega,matere,kenya,2009-12-14,5,1,-1.0424461748167244,1.0,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1548,1628,kakamega,matere,kenya,2009-12-14,9,1,3.173416347862196,1.0,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1549,1629,kakamega,matere,kenya,2009-12-14,8,1,3.748961709731358,1.0,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1550,1630,kakamega,matere,kenya,2009-12-14,4,1,3.212616624337708,1.0,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1551,1631,kakamega,matere,kenya,2009-12-14,5,4,3.6085910718807193,0.0,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1552,1632,kakamega,matere,kenya,2009-12-14,4,1,0.8384765477939518,0.0,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1553,1633,kakamega,matere,kenya,2009-12-14,5,1,0.4344477751432503,1.0,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1554,1634,kakamega,matere,kenya,2009-12-14,2,1,-0.6886534023739006,1.0,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1555,1635,kakamega,musakhwe,kenya,2009-12-15,3,0,3.0831780806724995,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1556,1636,kakamega,musakhwe,kenya,2009-12-15,9,0,3.2636546150518924,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1557,1637,kakamega,musakhwe,kenya,2009-12-15,5,0,3.2426960467342734,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1558,1638,kakamega,musakhwe,kenya,2009-12-15,5,0,2.1471534553749634,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1559,1639,kakamega,musakhwe,kenya,2009-12-15,5,0,3.293734037448458,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1560,1640,kakamega,musakhwe,kenya,2009-12-15,5,0,3.809120554524489,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1561,1641,kakamega,musakhwe,kenya,2009-12-15,7,0,3.929438244110752,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1562,1642,kakamega,musakhwe,kenya,2009-12-15,4,1,3.728003141413739,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1563,1643,kakamega,musakhwe,kenya,2009-12-15,4,1,2.1715692554601,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1564,1644,kakamega,musakhwe,kenya,2009-12-15,3,4,1.519963892370371,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1565,1645,kakamega,musakhwe,kenya,2009-12-15,6,1,1.489884469973806,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1566,1646,kakamega,musakhwe,kenya,2009-12-15,5,2,3.1433369254656305,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1567,1647,kakamega,musakhwe,kenya,2009-12-15,5,1,3.6581581008223343,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1568,1648,kakamega,musakhwe,kenya,2009-12-15,5,2,3.6085910718807193,0.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1569,1649,kakamega,musakhwe,kenya,2009-12-15,2,1,2.081330988270403,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1570,1650,migori,manywanda,kenya,2009-12-12,2,1,0.2404509689486866,0.0,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1571,1652,migori,manywanda,kenya,2009-12-12,2,1,0.8976261429869055,0.0,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1572,1653,migori,manywanda,kenya,2009-12-12,1,1,1.4598050475772404,1.0,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1573,1654,migori,manywanda,kenya,2009-12-12,3,1,0.8133067329165453,0.0,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1574,1655,migori,manywanda,kenya,2009-12-12,5,1,2.581158020875295,1.0,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1575,1656,migori,manywanda,kenya,2009-12-12,3,1,0.828346444114828,1.0,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1576,1657,migori,manywanda,kenya,2009-12-13,3,0,3.78816198620687,,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1577,1658,migori,manywanda,kenya,2009-12-13,3,0,1.9446674473001009,,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1578,1659,migori,manywanda,kenya,2009-12-13,3,0,3.3181636003811668,,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1579,1660,migori,ngere a & b,kenya,2009-12-13,1,1,3.6377648742240423,1.0,-0.760685911,34.57716418,-0.75,34.6,-0.75,34.6,-0.75,34.6,-0.770833031,34.56898126,1.0,-0.14585020542144775,-0.054545454545454584,721972699.4305271,0.24297786072671662,-0.019541973404738466
1580,1661,migori,manyera,kenya,2009-12-14,8,0,4.088956210172525,,-1.062359051,34.47956637,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.067581004,34.47952041,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1581,1662,migori,manyera,kenya,2009-12-14,8,0,3.233575192655327,,-1.062359051,34.47956637,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.067581004,34.47952041,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1582,1663,migori,manyera,kenya,2009-12-14,4,0,3.113257503069065,,-1.062359051,34.47956637,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.067581004,34.47952041,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1583,1664,migori,manyera,kenya,2009-12-14,4,1,2.411613580681333,1.0,-1.062359051,34.47956637,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.067581004,34.47952041,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1584,1665,migori,manyera,kenya,2009-12-14,3,1,0.9277055653834708,1.0,-1.062359051,34.47956637,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.067581004,34.47952041,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1585,1667,migori,kimaiga,kenya,2009-12-11,3,1,0.2304244948164981,1.0,-1.054740122,34.4754613,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.055519874,34.47752037,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1586,1668,migori,kimaiga,kenya,2009-12-11,5,2,0.2705303913452522,1.0,-1.054740122,34.4754613,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.055519874,34.47752037,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1587,1669,migori,kimaiga,kenya,2009-12-11,9,1,1.226329964720679,0.0,-1.054740122,34.4754613,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.055519874,34.47752037,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1588,1670,migori,kimaiga,kenya,2009-12-11,5,2,0.4344477751432503,1.0,-1.054740122,34.4754613,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.055519874,34.47752037,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1589,1671,migori,ngere a & b,kenya,2009-12-13,6,0,3.304930670098838,,-0.760685911,34.57716418,-0.75,34.6,-0.75,34.6,-0.75,34.6,-0.770833031,34.56898126,1.0,-0.14585020542144775,-0.054545454545454584,721972699.4305271,0.24297786072671662,-0.019541973404738466
1590,1672,migori,ngere a & b,kenya,2009-12-13,5,2,3.6085910718807193,0.0,-0.760685911,34.57716418,-0.75,34.6,-0.75,34.6,-0.75,34.6,-0.770833031,34.56898126,1.0,-0.14585020542144775,-0.054545454545454584,721972699.4305271,0.24297786072671662,-0.019541973404738466
1591,1673,migori,ngere a & b,kenya,2009-12-13,8,1,1.689508332564334,1.0,-0.760685911,34.57716418,-0.75,34.6,-0.75,34.6,-0.75,34.6,-0.770833031,34.56898126,1.0,-0.14585020542144775,-0.054545454545454584,721972699.4305271,0.24297786072671662,-0.019541973404738466
1592,1674,migori,ngere a & b,kenya,2009-12-13,5,1,0.9678114619122252,1.0,-0.760685911,34.57716418,-0.75,34.6,-0.75,34.6,-0.75,34.6,-0.770833031,34.56898126,1.0,-0.14585020542144775,-0.054545454545454584,721972699.4305271,0.24297786072671662,-0.019541973404738466
1593,1675,migori,ngere a & b,kenya,2009-12-13,7,1,0.8524099820320805,1.0,-0.760685911,34.57716418,-0.75,34.6,-0.75,34.6,-0.75,34.6,-0.770833031,34.56898126,1.0,-0.14585020542144775,-0.054545454545454584,721972699.4305271,0.24297786072671662,-0.019541973404738466
1594,1676,migori,ngere a & b,kenya,2009-12-13,4,1,0.6401800830184232,1.0,-0.760685911,34.57716418,-0.75,34.6,-0.75,34.6,-0.75,34.6,-0.770833031,34.56898126,1.0,-0.14585020542144775,-0.054545454545454584,721972699.4305271,0.24297786072671662,-0.019541973404738466
1595,1677,migori,manyera,kenya,2009-12-14,9,0,3.8784002533965674,,-1.062359051,34.47956637,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.067581004,34.47952041,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1596,1678,migori,manyera,kenya,2009-12-14,6,0,3.212616624337708,,-1.062359051,34.47956637,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.067581004,34.47952041,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1597,1679,migori,manyera,kenya,2009-12-14,8,0,2.1431428657220883,,-1.062359051,34.47956637,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.067581004,34.47952041,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1598,1680,migori,manyera,kenya,2009-12-14,5,0,3.1433369254656305,,-1.062359051,34.47956637,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.067581004,34.47952041,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
1599,1681,migori,lichota,kenya,2009-12-10,7,1,2.848797377762696,1.0,-1.114080965,34.48229518,-1.1,34.5,-1.1,34.5,-1.1,34.5,-1.12644016,34.47952041,1.0,-0.30045313835144044,-0.07272727272727275,692681049.3071774,0.2789084112971659,0.3027058309219918
1600,1682,migori,lichota,kenya,2009-12-10,7,1,3.818241408603436,1.0,-1.114080965,34.48229518,-1.1,34.5,-1.1,34.5,-1.1,34.5,-1.12644016,34.47952041,1.0,-0.30045313835144044,-0.07272727272727275,692681049.3071774,0.2789084112971659,0.3027058309219918
1601,1683,migori,lichota,kenya,2009-12-10,9,1,-0.2152788655568032,1.0,-1.114080965,34.48229518,-1.1,34.5,-1.1,34.5,-1.1,34.5,-1.12644016,34.47952041,1.0,-0.30045313835144044,-0.07272727272727275,692681049.3071774,0.2789084112971659,0.3027058309219918
1602,1684,migori,lichota,kenya,2009-12-10,7,1,2.255027220301308,1.0,-1.114080965,34.48229518,-1.1,34.5,-1.1,34.5,-1.1,34.5,-1.12644016,34.47952041,1.0,-0.30045313835144044,-0.07272727272727275,692681049.3071774,0.2789084112971659,0.3027058309219918
1603,1685,migori,lichota,kenya,2009-12-10,2,1,3.1324048312802,1.0,-1.114080965,34.48229518,-1.1,34.5,-1.1,34.5,-1.1,34.5,-1.12644016,34.47952041,1.0,-0.30045313835144044,-0.07272727272727275,692681049.3071774,0.2789084112971659,0.3027058309219918
1604,1686,migori,lichota,kenya,2009-12-10,8,1,1.5901492112956912,1.0,-1.114080965,34.48229518,-1.1,34.5,-1.1,34.5,-1.1,34.5,-1.12644016,34.47952041,1.0,-0.30045313835144044,-0.07272727272727275,692681049.3071774,0.2789084112971659,0.3027058309219918
1605,1687,migori,lichota,kenya,2009-12-10,11,1,3.125289272027691,1.0,-1.114080965,34.48229518,-1.1,34.5,-1.1,34.5,-1.1,34.5,-1.12644016,34.47952041,1.0,-0.30045313835144044,-0.07272727272727275,692681049.3071774,0.2789084112971659,0.3027058309219918
1606,1688,migori,lichota,kenya,2009-12-10,8,1,2.7751182611543936,1.0,-1.114080965,34.48229518,-1.1,34.5,-1.1,34.5,-1.1,34.5,-1.12644016,34.47952041,1.0,-0.30045313835144044,-0.07272727272727275,692681049.3071774,0.2789084112971659,0.3027058309219918
1607,1689,migori,lichota,kenya,2009-12-10,12,1,0.3135009947689172,1.0,-1.114080965,34.48229518,-1.1,34.5,-1.1,34.5,-1.1,34.5,-1.12644016,34.47952041,1.0,-0.30045313835144044,-0.07272727272727275,692681049.3071774,0.2789084112971659,0.3027058309219918
1608,1690,migori,lichota,kenya,2009-12-10,3,1,0.2404509689486866,1.0,-1.114080965,34.48229518,-1.1,34.5,-1.1,34.5,-1.1,34.5,-1.12644016,34.47952041,1.0,-0.30045313835144044,-0.07272727272727275,692681049.3071774,0.2789084112971659,0.3027058309219918
1609,1691,migori,manywanda,kenya,2009-12-12,8,1,3.848320831000001,0.0,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1610,1692,migori,manywanda,kenya,2009-12-12,4,2,1.5099374182381828,0.0,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1611,1693,migori,manywanda,kenya,2009-12-12,9,0,3.779041132127924,,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1612,1694,migori,manywanda,kenya,2009-12-12,3,0,3.272775469130839,,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1613,1695,migori,manywanda,kenya,2009-12-12,2,0,3.212616624337708,,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1614,1696,migori,manywanda,kenya,2009-12-12,3,0,3.5985645977485308,,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1615,1697,migori,manywanda,kenya,2009-12-12,6,0,3.628644020145096,,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1616,1698,migori,manywanda,kenya,2009-12-12,7,0,-0.293971219231199,,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1617,1699,migori,manywanda,kenya,2009-12-12,6,0,1.6102021595600682,,-0.14525758,34.47078471,-0.15,34.45,-0.15,34.45,-0.15,34.45,-0.162152478,34.47752037,1.4,-0.33429581778390066,-0.08301886792452833,707465848.8382196,0.21775858035044585,0.1257924918039863
1618,1700,migori,kimaiga,kenya,2009-12-11,6,4,-1.100886517819952,1.0,-1.054740122,34.4754613,-1.05,34.5,-1.05,34.5,-1.05,34.5,-1.055519874,34.47752037,1.4,-0.21933088983808244,-0.08301886792452833,600228342.5599545,0.26983043240664667,0.5130303971845607
