house,district,census_tract,country,date,wealth_index,hh_size,migrant_num,any_remit,migrant_hh,migrant_loc,hh_months,remit,lat,long
1031,thika,juja,kenya,2009-11-21,-0.7745945870433213,1,6,NA,hh,national,120,NA,-1.097205267,37.02491062
1032,thika,majengo,kenya,2009-11-20,0.5382980262880086,1,1,NA,hh,national,121,NA,-1.280655187,36.84627548
1033,thika,majengo,kenya,2009-11-20,-0.44937080014495695,2,5,NA,hh,national,60,NA,-1.280655187,36.84627548
1033,thika,majengo,kenya,2009-11-20,-0.44937080014495695,2,5,NA,hh,national,60,NA,-1.280655187,36.84627548
1033,thika,majengo,kenya,2009-11-20,-0.44937080014495695,2,5,NA,hh,national,60,NA,-1.280655187,36.84627548
1033,thika,majengo,kenya,2009-11-20,-0.44937080014495695,2,5,NA,hh,national,60,NA,-1.280655187,36.84627548
1033,thika,majengo,kenya,2009-11-20,-0.44937080014495695,2,5,NA,hh,national,60,NA,-1.280655187,36.84627548
1034,thika,muirini,kenya,2009-11-19,1.1962505423241132,5,0,NA,NA,NA,NA,NA,-0.923809304,37.00615886
1035,thika,muirini,kenya,2009-11-19,-1.1342830243682631,3,0,NA,NA,NA,NA,NA,-0.923809304,37.00615886
1036,thika,mabanda,kenya,2009-11-19,1.259615843267385,4,0,NA,NA,NA,NA,NA,-1.041188884,37.0787284
1037,thika,mabanda,kenya,2009-11-18,0.9123316263868435,2,0,NA,NA,NA,NA,NA,-1.041188884,37.0787284
1038,thika,mabanda,kenya,2009-11-18,-0.3925398076387352,4,0,NA,NA,NA,NA,NA,-1.041188884,37.0787284
1039,thika,juja,kenya,2009-11-20,0.90944066498836,6,0,NA,NA,NA,NA,NA,-1.097205267,37.02491062
1040,thika,juja,kenya,2009-11-20,-0.7411542103312869,3,0,NA,NA,NA,NA,NA,-1.097205267,37.02491062
1041,thika,juja,kenya,2009-11-20,-1.6864541878730972,3,0,NA,NA,NA,NA,NA,-1.097205267,37.02491062
1042,thika,juja,kenya,2009-11-20,-1.6864541878730972,1,0,NA,NA,NA,NA,NA,-1.097205267,37.02491062
1043,thika,majengo,kenya,2009-11-20,-1.6076470387913684,5,0,NA,NA,NA,NA,NA,-1.280655187,36.84627548
1044,malindi,gongoni,kenya,2009-11-27,3.3140515241777844,9,2,NA,hh,national,156,NA,-3.826004893,39.76446172
1044,malindi,gongoni,kenya,2009-11-27,3.3140515241777844,9,2,NA,hh,national,NA,NA,-3.826004893,39.76446172
1045,malindi,gongoni,kenya,2009-11-27,0.9951557179610158,5,1,NA,hh,national,40,NA,-3.826004893,39.76446172
1046,thika,githuguchu,kenya,2009-11-19,1.6185366467261135,4,0,NA,NA,NA,NA,NA,-1.016283022,36.91457325
1047,thika,mabanda,kenya,2009-11-18,-0.2942610252144322,4,0,NA,NA,NA,NA,NA,-1.041188884,37.0787284
1048,thika,mabanda,kenya,2009-11-18,1.3030238392082802,6,0,NA,NA,NA,NA,NA,-1.041188884,37.0787284
1049,thika,juja,kenya,2009-11-20,0.30041293181917755,3,0,NA,NA,NA,NA,NA,-1.097205267,37.02491062
1050,thika,juja,kenya,2009-11-20,-0.1397750292654399,2,0,NA,NA,NA,NA,NA,-1.097205267,37.02491062
1051,thika,juja,kenya,2009-11-20,-1.6563747654765317,3,0,NA,NA,NA,NA,NA,-1.097205267,37.02491062
1052,thika,juja,kenya,2009-11-20,-0.9797782953725833,5,0,NA,NA,NA,NA,NA,-1.097205267,37.02491062
1053,thika,juja,kenya,2009-11-20,0.07016303815944414,4,0,NA,NA,NA,NA,NA,-1.097205267,37.02491062
1054,thika,githuguchu,kenya,2009-11-19,-1.8794602317308982,4,0,NA,NA,NA,NA,NA,-1.016283022,36.91457325
1055,malindi,musufini,kenya,2009-11-27,-2.2987165949715163,3,1,NA,hh,national,50,NA,-3.223163803,40.08609972
1056,malindi,musufini,kenya,2009-11-27,-0.8438742859153987,6,2,NA,hh,national,40,NA,-3.223163803,40.08609972
1056,malindi,musufini,kenya,2009-11-27,-0.8438742859153987,6,2,NA,hh,national,40,NA,-3.223163803,40.08609972
1057,malindi,majengo,kenya,2009-11-26,-3.0699579191758075,5,2,NA,hh,national,16,NA,-1.280655187,36.84627548
1057,malindi,majengo,kenya,2009-11-26,-3.0699579191758075,5,2,NA,hh,national,13,NA,-1.280655187,36.84627548
1058,malindi,majengo,kenya,2009-11-26,-0.4978111838397562,1,4,NA,hh,national,50,NA,-1.280655187,36.84627548
1058,malindi,majengo,kenya,2009-11-26,-0.4978111838397562,1,4,NA,hh,national,50,NA,-1.280655187,36.84627548
1058,malindi,majengo,kenya,2009-11-26,-0.4978111838397562,1,4,NA,hh,national,50,NA,-1.280655187,36.84627548
1058,malindi,majengo,kenya,2009-11-26,-0.4978111838397562,1,4,NA,hh,national,50,NA,-1.280655187,36.84627548
1059,malindi,majengo,kenya,2009-11-26,-2.8013870400140557,5,1,NA,hh,national,144,NA,-1.280655187,36.84627548
1060,malindi,barani,kenya,2009-11-29,-0.6603038506779757,8,1,1,hh,international,28,1,-3.22414082,40.08627707
1061,malindi,gongoni,kenya,2009-11-27,2.2228986200390177,2,1,1,hh,international,28,1,-3.826004893,39.76446172
1062,malindi,gongoni,kenya,2009-11-29,2.7414170771883017,11,1,NA,hh,international,252,NA,-3.826004893,39.76446172
1063,malindi,gongoni,kenya,2009-11-27,-0.861471899917549,4,1,1,hh,international,14,1,-3.826004893,39.76446172
1063,malindi,gongoni,kenya,2009-11-27,-0.861471899917549,4,1,1,non-hh,international,NA,1,-3.826004893,39.76446172
1064,malindi,musufini,kenya,2009-11-28,3.447602144046375,3,2,1,hh,national,48,1,-3.223163803,40.08609972
1064,malindi,musufini,kenya,2009-11-28,3.447602144046375,3,2,1,hh,international,12,1,-3.223163803,40.08609972
1065,malindi,musufini,kenya,2009-11-28,-1.0597826897800142,5,1,1,hh,international,300,1,-3.223163803,40.08609972
1066,malindi,musufini,kenya,2009-11-28,3.0440894613042677,6,1,1,hh,international,60,1,-3.223163803,40.08609972
1067,malindi,majengo,kenya,2009-11-26,-2.31354993951475,3,1,1,hh,international,NA,1,-1.280655187,36.84627548
1068,malindi,majengo,kenya,2009-11-26,-2.432835693401965,4,1,1,hh,international,120,1,-1.280655187,36.84627548
1069,malindi,majengo,kenya,2009-11-26,-3.1218939339101732,1,1,1,hh,international,48,1,-1.280655187,36.84627548
1070,malindi,kwa haidari,kenya,2009-11-29,-0.9140596048407181,1,1,1,hh,international,60,1,-3.219793069,40.11219331
1071,malindi,kwa haidari,kenya,2009-11-29,0.4004420567118888,4,1,1,hh,international,180,1,-3.219793069,40.11219331
1072,malindi,kwa haidari,kenya,2009-11-29,0.28102998717886873,4,1,1,hh,international,72,1,-3.219793069,40.11219331
1072,malindi,kwa haidari,kenya,2009-11-29,0.28102998717886873,4,1,1,non-hh,national,NA,1,-3.219793069,40.11219331
1073,malindi,musufini,kenya,2009-11-28,3.3181636003811668,2,1,1,hh,international,84,1,-3.223163803,40.08609972
1073,malindi,musufini,kenya,2009-11-28,3.3181636003811668,2,1,1,non-hh,national,NA,1,-3.223163803,40.08609972
1074,malindi,gongoni,kenya,2009-11-27,-0.7445151646467558,6,2,NA,hh,,240,NA,-3.826004893,39.76446172
1074,malindi,gongoni,kenya,2009-11-27,-0.7445151646467558,6,2,NA,hh,international,12,NA,-3.826004893,39.76446172
1075,malindi,gongoni,kenya,2009-11-27,3.304025050045596,4,1,1,hh,international,300,1,-3.826004893,39.76446172
1076,malindi,kwa haidari,kenya,2009-11-28,0.36124178023637676,7,1,1,hh,international,40,1,-3.219793069,40.11219331
1077,malindi,kwa haidari,kenya,2009-11-28,-1.8373490403757067,3,1,1,hh,international,60,1,-3.219793069,40.11219331
1078,malindi,gongoni,kenya,2009-11-27,-0.35913253295526054,7,1,1,hh,international,8,1,-3.826004893,39.76446172
1079,malindi,kwa haidari,kenya,2009-11-28,0.131947801363879,3,1,NA,hh,international,84,NA,-3.219793069,40.11219331
1080,malindi,kwa haidari,kenya,2009-11-28,1.2346644518867242,4,1,NA,hh,national,120,NA,-3.219793069,40.11219331
1081,malindi,gongoni,kenya,2009-11-27,2.0828682605222926,7,1,NA,hh,national,120,NA,-3.826004893,39.76446172
1082,malindi,gongoni,kenya,2009-11-27,2.1872593519037173,7,1,NA,hh,national,108,NA,-3.826004893,39.76446172
1083,malindi,gongoni,kenya,2009-11-27,-1.1291371590260584,4,1,1,hh,national,18,1,-3.826004893,39.76446172
1084,malindi,barani,kenya,2009-11-26,-0.9639861223490742,5,1,NA,hh,national,360,NA,-3.22414082,40.08627707
1085,malindi,barani,kenya,2009-11-26,2.523127502285345,8,1,1,hh,national,240,1,-3.22414082,40.08627707
1086,malindi,barani,kenya,2009-11-30,0.3044041855431969,9,1,NA,hh,national,3,NA,-3.22414082,40.08627707
1087,malindi,barani,kenya,2009-11-30,-1.110908826003935,2,0,NA,NA,NA,NA,NA,-3.22414082,40.08627707
1088,malindi,barani,kenya,2009-11-30,-1.8373490403757067,6,1,1,hh,national,50,1,-3.22414082,40.08627707
1089,malindi,majengo,kenya,2009-11-26,-1.8703613147017395,16,1,1,hh,national,156,NA,-1.280655187,36.84627548
1089,malindi,majengo,kenya,2009-11-26,-1.8703613147017395,16,1,1,non-hh,national,NA,1,-1.280655187,36.84627548
1090,malindi,majengo,kenya,2009-11-26,-1.0198841919013375,4,2,NA,hh,national,30,NA,-1.280655187,36.84627548
1090,malindi,majengo,kenya,2009-11-26,-1.0198841919013375,4,2,NA,hh,national,24,NA,-1.280655187,36.84627548
1091,malindi,barani,kenya,2009-11-28,1.9937356674105817,11,1,1,hh,international,25,1,-3.22414082,40.08627707
1092,malindi,barani,kenya,2009-11-28,-0.7842807828415952,5,1,NA,hh,national,12,NA,-3.22414082,40.08627707
1093,malindi,gongoni,kenya,2009-11-27,-0.519108962179938,5,3,1,hh,national,12,1,-3.826004893,39.76446172
1093,malindi,gongoni,kenya,2009-11-27,-0.519108962179938,5,3,1,hh,national,36,1,-3.826004893,39.76446172
1093,malindi,gongoni,kenya,2009-11-27,-0.519108962179938,5,3,1,hh,national,12,NA,-3.826004893,39.76446172
1093,malindi,gongoni,kenya,2009-11-27,-0.519108962179938,5,3,1,non-hh,national,NA,1,-3.826004893,39.76446172
1094,malindi,gongoni,kenya,2009-11-27,2.59161974375526,4,6,1,hh,national,72,1,-3.826004893,39.76446172
1094,malindi,gongoni,kenya,2009-11-27,2.59161974375526,4,6,1,hh,national,72,NA,-3.826004893,39.76446172
1094,malindi,gongoni,kenya,2009-11-27,2.59161974375526,4,6,1,hh,national,72,NA,-3.826004893,39.76446172
1094,malindi,gongoni,kenya,2009-11-27,2.59161974375526,4,6,1,hh,national,72,NA,-3.826004893,39.76446172
1094,malindi,gongoni,kenya,2009-11-27,2.59161974375526,4,6,1,hh,national,72,1,-3.826004893,39.76446172
1094,malindi,gongoni,kenya,2009-11-27,2.59161974375526,4,6,1,hh,national,72,NA,-3.826004893,39.76446172
1095,malindi,gongoni,kenya,2009-11-27,2.1414240415851418,11,1,NA,hh,,60,NA,-3.826004893,39.76446172
1096,malindi,kwa haidari,kenya,2009-11-29,2.1029002376178396,2,1,NA,hh,national,37,NA,-3.219793069,40.11219331
1097,malindi,majengo,kenya,2009-11-26,0.10198003607459388,1,2,NA,hh,national,120,NA,-1.280655187,36.84627548
1098,malindi,majengo,kenya,2009-11-26,-1.6770593659395563,3,2,1,hh,national,12,1,-1.280655187,36.84627548
1098,malindi,majengo,kenya,2009-11-26,-1.6770593659395563,3,2,1,hh,national,12,NA,-1.280655187,36.84627548
1099,malindi,majengo,kenya,2009-11-26,-2.6354601939838918,5,2,1,hh,national,360,1,-1.280655187,36.84627548
1099,malindi,majengo,kenya,2009-11-26,-2.6354601939838918,5,2,1,hh,national,360,NA,-1.280655187,36.84627548
1100,malindi,musufini,kenya,2009-11-28,2.7963682033367463,2,1,1,hh,national,240,1,-3.223163803,40.08609972
1101,malindi,gongoni,kenya,2009-11-28,-1.6477529353201223,4,0,NA,NA,NA,NA,NA,-3.826004893,39.76446172
1102,malindi,gongoni,kenya,2009-11-27,0.7141343470714336,4,0,NA,NA,NA,NA,NA,-3.826004893,39.76446172
1103,malindi,gongoni,kenya,2009-11-29,2.518042984540816,1,0,NA,NA,NA,NA,NA,-3.826004893,39.76446172
1104,malindi,gongoni,kenya,2009-11-27,2.1621744335265594,8,0,NA,NA,NA,NA,NA,-3.826004893,39.76446172
1105,malindi,kwa haidari,kenya,2009-11-29,1.9127375074401727,3,0,NA,NA,NA,NA,NA,-3.219793069,40.11219331
1106,malindi,kwa haidari,kenya,2009-11-20,2.1029002376178396,6,0,NA,NA,NA,NA,NA,-3.219793069,40.11219331
1107,malindi,musufini,kenya,2009-11-27,-0.2971782238776469,4,0,NA,NA,NA,NA,NA,-3.223163803,40.08609972
1108,malindi,majengo,kenya,2009-11-26,-2.971496821927346,9,0,NA,NA,NA,NA,NA,-1.280655187,36.84627548
1109,malindi,majengo,kenya,2009-11-26,-2.3217727695735153,2,0,NA,NA,NA,NA,NA,-1.280655187,36.84627548
1110,malindi,musufini,kenya,2009-11-27,-0.8889934195102469,3,1,1,hh,international,50,1,-3.223163803,40.08609972
1111,malindi,majengo,kenya,2009-11-26,0.6230237831416834,12,1,1,hh,international,84,1,-1.280655187,36.84627548
1112,malindi,majengo,kenya,2009-11-26,-1.4903726005760938,7,1,NA,hh,international,25,NA,-1.280655187,36.84627548
1113,malindi,barani,kenya,2009-11-30,-0.16518619911137816,3,1,1,hh,international,6,1,-3.22414082,40.08627707
1114,malindi,barani,kenya,2009-11-26,-1.6563747654765317,3,1,1,hh,international,38,1,-3.22414082,40.08627707
1115,malindi,barani,kenya,2009-11-30,-2.2836768837732335,3,1,1,hh,international,76,1,-3.22414082,40.08627707
1116,malindi,kwa haidari,kenya,2009-11-28,-1.581149595903845,4,1,NA,hh,international,121,NA,-3.219793069,40.11219331
1117,malindi,musufini,kenya,2009-11-27,0.28102998717886873,5,3,NA,hh,national,120,NA,-3.223163803,40.08609972
1117,malindi,musufini,kenya,2009-11-27,0.28102998717886873,5,3,NA,hh,national,62,NA,-3.223163803,40.08609972
1117,malindi,musufini,kenya,2009-11-27,0.28102998717886873,5,3,NA,hh,international,138,NA,-3.223163803,40.08609972
1118,malindi,musufini,kenya,2009-11-27,-0.8700371261455577,8,1,NA,hh,national,60,NA,-3.223163803,40.08609972
1119,malindi,musufini,kenya,2009-11-27,-0.12273662542767783,4,6,NA,hh,national,168,NA,-3.223163803,40.08609972
1119,malindi,musufini,kenya,2009-11-27,-0.12273662542767783,4,6,NA,hh,national,96,NA,-3.223163803,40.08609972
1119,malindi,musufini,kenya,2009-11-27,-0.12273662542767783,4,6,NA,hh,national,96,NA,-3.223163803,40.08609972
1119,malindi,musufini,kenya,2009-11-27,-0.12273662542767783,4,6,NA,hh,national,108,NA,-3.223163803,40.08609972
1119,malindi,musufini,kenya,2009-11-27,-0.12273662542767783,4,6,NA,hh,national,96,NA,-3.223163803,40.08609972
1119,malindi,musufini,kenya,2009-11-27,-0.12273662542767783,4,6,NA,hh,national,48,NA,-3.223163803,40.08609972
1120,malindi,kwa haidari,kenya,2009-11-28,0.5007067980337738,6,1,1,hh,international,85,1,-3.219793069,40.11219331
1121,malindi,kwa haidari,kenya,2009-11-28,0.7499226989265859,8,2,NA,hh,international,22,NA,-3.219793069,40.11219331
1121,malindi,kwa haidari,kenya,2009-11-28,0.7499226989265859,8,2,NA,hh,international,NA,NA,-3.219793069,40.11219331
1122,malindi,kwa haidari,kenya,2009-11-28,-1.8674284627722721,4,1,NA,hh,international,36,NA,-3.219793069,40.11219331
1123,malindi,gongoni,kenya,2009-11-27,0.11955930368272433,5,2,1,hh,international,30,1,-3.826004893,39.76446172
1123,malindi,gongoni,kenya,2009-11-27,0.11955930368272433,5,2,1,hh,international,6,NA,-3.826004893,39.76446172
1124,malindi,gongoni,kenya,2009-11-27,2.8296500495515606,11,1,1,hh,international,31,1,-3.826004893,39.76446172
1125,malindi,barani,kenya,2009-11-26,2.2223332783196903,3,2,NA,hh,international,18,NA,-3.22414082,40.08627707
1125,malindi,barani,kenya,2009-11-26,2.2223332783196903,3,2,NA,hh,international,12,NA,-3.22414082,40.08627707
1126,malindi,barani,kenya,2009-11-26,-1.0831480062941017,8,3,1,hh,international,36,1,-3.22414082,40.08627707
1126,malindi,barani,kenya,2009-11-26,-1.0831480062941017,8,3,1,hh,international,36,1,-3.22414082,40.08627707
1126,malindi,barani,kenya,2009-11-26,-1.0831480062941017,8,3,1,hh,international,48,1,-3.22414082,40.08627707
1127,malindi,barani,kenya,2009-11-26,-0.63022442828141,10,2,1,hh,national,120,1,-3.22414082,40.08627707
1127,malindi,barani,kenya,2009-11-26,-0.63022442828141,10,2,1,hh,international,3,NA,-3.22414082,40.08627707
1128,malindi,barani,kenya,2009-11-26,0.07334496186932526,7,1,NA,hh,international,1,NA,-3.22414082,40.08627707
1129,malindi,majengo,kenya,2009-11-26,-2.4546922857397657,2,1,1,hh,international,24,1,-1.280655187,36.84627548
1129,malindi,majengo,kenya,2009-11-26,-2.4546922857397657,2,1,1,non-hh,international,NA,1,-1.280655187,36.84627548
1130,malindi,majengo,kenya,2009-11-26,-1.825919205670494,2,1,1,hh,international,120,1,-1.280655187,36.84627548
1130,malindi,majengo,kenya,2009-11-26,-1.825919205670494,2,1,1,non-hh,international,NA,1,-1.280655187,36.84627548
1131,malindi,majengo,kenya,2009-11-26,-2.452888641666342,1,1,1,hh,international,63,1,-1.280655187,36.84627548
1132,malindi,majengo,kenya,2009-11-26,-2.2240833806994305,9,2,1,hh,international,29,1,-1.280655187,36.84627548
1132,malindi,majengo,kenya,2009-11-26,-2.2240833806994305,9,2,1,hh,international,28,1,-1.280655187,36.84627548
1133,malindi,musufini,kenya,2009-11-28,-1.6563747654765317,3,1,1,hh,national,180,1,-3.223163803,40.08609972
1134,malindi,musufini,kenya,2009-11-27,-1.4812517464971473,1,1,1,hh,international,360,1,-3.223163803,40.08609972
1135,malindi,musufini,kenya,2009-11-26,-1.783109052701912,3,3,1,hh,international,180,1,-3.223163803,40.08609972
1135,malindi,musufini,kenya,2009-11-26,-1.783109052701912,3,3,1,hh,international,180,NA,-3.223163803,40.08609972
1135,malindi,musufini,kenya,2009-11-26,-1.783109052701912,3,3,1,hh,international,180,NA,-3.223163803,40.08609972
1136,malindi,musufini,kenya,2009-11-30,-2.1976863946808423,7,2,NA,hh,international,48,NA,-3.223163803,40.08609972
1136,malindi,musufini,kenya,2009-11-30,-2.1976863946808423,7,2,NA,hh,national,8,NA,-3.223163803,40.08609972
1137,malindi,barani,kenya,2009-11-26,-2.073686268716603,7,2,1,hh,international,24,1,-3.22414082,40.08627707
1137,malindi,barani,kenya,2009-11-26,-2.073686268716603,7,2,1,hh,national,6,1,-3.22414082,40.08627707
1138,malindi,barani,kenya,2009-11-30,-0.8444396276347264,4,1,1,hh,international,60,1,-3.22414082,40.08627707
1139,malindi,barani,kenya,2009-11-26,-2.477321605837136,8,1,1,hh,international,3,NA,-3.22414082,40.08627707
1139,malindi,barani,kenya,2009-11-26,-2.477321605837136,8,1,1,non-hh,international,NA,1,-3.22414082,40.08627707
1140,malindi,kwa haidari,kenya,2009-11-28,1.3549214546705968,6,1,1,hh,national,12,1,-3.219793069,40.11219331
1141,malindi,kwa haidari,kenya,2009-11-28,-0.105027354318247,2,1,NA,hh,national,24,NA,-3.219793069,40.11219331
1142,thika,githuguchu,kenya,2009-11-19,-0.8088855477844767,3,0,NA,NA,NA,NA,NA,-1.016283022,36.91457325
1143,malindi,musufini,kenya,2009-11-27,-0.29840834644280173,2,2,1,hh,national,336,1,-3.223163803,40.08609972
1143,malindi,musufini,kenya,2009-11-27,-0.29840834644280173,2,2,1,hh,national,48,NA,-3.223163803,40.08609972
1143,malindi,musufini,kenya,2009-11-27,-0.29840834644280173,2,2,1,non-hh,national,NA,1,-3.223163803,40.08609972
1144,malindi,gongoni,kenya,2009-11-27,0.7499226989265859,4,1,1,hh,international,8,1,-3.826004893,39.76446172
1145,malindi,gongoni,kenya,2009-11-27,-2.254162803095996,4,0,NA,NA,NA,NA,NA,-3.826004893,39.76446172
1146,malindi,musufini,kenya,2009-11-29,-0.5436454036690711,9,0,NA,NA,NA,NA,NA,-3.223163803,40.08609972
1147,malindi,barani,kenya,2009-11-30,-0.4192913777483915,5,1,1,hh,national,48,1,-3.22414082,40.08627707
1148,malindi,kwa haidari,kenya,2009-11-28,-1.0249161620141194,1,2,NA,hh,national,25,NA,-3.219793069,40.11219331
1148,malindi,kwa haidari,kenya,2009-11-28,-1.0249161620141194,1,2,NA,hh,national,25,NA,-3.219793069,40.11219331
1149,malindi,kwa haidari,kenya,2009-11-28,2.638581699320652,6,1,NA,hh,national,121,NA,-3.219793069,40.11219331
1150,malindi,musufini,kenya,2009-11-29,-2.531988448015559,5,1,NA,hh,national,86,NA,-3.223163803,40.08609972
1151,malindi,musufini,kenya,2009-11-29,-0.4036863248307811,1,1,NA,hh,national,241,NA,-3.223163803,40.08609972
1152,malindi,majengo,kenya,2009-11-26,-0.22576769325525564,3,0,NA,NA,NA,NA,NA,-1.280655187,36.84627548
1153,malindi,musufini,kenya,2009-11-27,-2.314321647889127,6,0,NA,NA,NA,NA,NA,-3.223163803,40.08609972
1154,malindi,barani,kenya,2009-11-26,-2.073686268716603,7,0,NA,NA,NA,NA,NA,-3.22414082,40.08627707
1155,malindi,barani,kenya,2009-11-26,-1.3255011191143111,7,0,NA,NA,NA,NA,NA,-3.22414082,40.08627707
1156,malindi,barani,kenya,2009-11-26,-0.6503506014222631,2,0,NA,NA,NA,NA,NA,-3.22414082,40.08627707
1157,malindi,barani,kenya,2009-11-26,-1.1542430485720474,1,0,NA,NA,NA,NA,NA,-3.22414082,40.08627707
1158,malindi,kwa haidari,kenya,2009-11-28,0.33751688541306496,4,0,NA,NA,NA,NA,NA,-3.219793069,40.11219331
1159,malindi,kwa haidari,kenya,2009-11-28,-0.4885710766204689,3,0,NA,NA,NA,NA,NA,-3.219793069,40.11219331
1160,malindi,musufini,kenya,2009-11-27,2.5873226834128933,1,0,NA,NA,NA,NA,NA,-3.223163803,40.08609972
1161,malindi,musufini,kenya,2009-11-27,-2.3951650931452826,6,0,NA,NA,NA,NA,NA,-3.223163803,40.08609972
1162,malindi,majengo,kenya,2009-11-26,-2.1511887976474453,7,0,NA,NA,NA,NA,NA,-1.280655187,36.84627548
1163,malindi,majengo,kenya,2009-11-26,-3.0699579191758075,4,0,NA,NA,NA,NA,NA,-1.280655187,36.84627548
1164,malindi,barani,kenya,2009-11-26,1.136411004696067,5,0,NA,NA,NA,NA,NA,-3.22414082,40.08627707
1165,malindi,kwa haidari,kenya,2009-11-28,2.223217927204102,4,0,NA,NA,NA,NA,NA,-3.219793069,40.11219331
1166,malindi,kwa haidari,kenya,2009-11-28,0.6811833324131669,6,0,NA,NA,NA,NA,NA,-3.219793069,40.11219331
1167,malindi,gongoni,kenya,2009-11-27,0.7900285954553399,8,0,NA,NA,NA,NA,NA,-3.826004893,39.76446172
1168,malindi,kwa haidari,kenya,2009-11-28,2.2228986200390177,1,1,1,hh,national,120,1,-3.219793069,40.11219331
1169,malindi,gongoni,kenya,2009-11-27,0.5096066269191466,3,0,NA,NA,NA,NA,NA,-3.826004893,39.76446172
