house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long
1709,migori,manyera,kenya,2009-12-14,4,1,1.0588390898153266,1,-1.062359051,34.47956637
1711,migori,manywanda,kenya,2009-12-12,3,1,2.643039134825956,1,-0.14525758,34.47078471
1712,migori,lichota,kenya,2009-12-10,10,0,1.7516925797748932,NA,-1.114080965,34.48229518
1713,migori,manywanda,kenya,2009-12-12,3,1,0.9554536454306214,1,-0.14525758,34.47078471
1714,migori,manywanda,kenya,2009-12-12,4,2,0.451431110972887,1,-0.14525758,34.47078471
1715,migori,kimaiga,kenya,2009-12-12,1,0,2.8995817582100023,NA,-1.054740122,34.4754613
1716,migori,lichota,kenya,2009-12-10,7,0,2.392540994842194,NA,-1.114080965,34.48229518
1717,migori,lichota,kenya,2009-12-10,3,0,3.3110303505017913,NA,-1.114080965,34.48229518
1718,migori,lichota,kenya,2009-12-10,4,0,3.460615611351686,NA,-1.114080965,34.48229518
1719,migori,lichota,kenya,2009-12-10,4,0,3.34094740267177,NA,-1.114080965,34.48229518
1720,migori,lichota,kenya,2009-12-10,4,0,3.34094740267177,NA,-1.114080965,34.48229518
1721,migori,lichota,kenya,2009-12-10,3,0,2.804775823813818,NA,-1.114080965,34.48229518
1722,migori,lichota,kenya,2009-12-10,7,0,3.25858638424975,NA,-1.114080965,34.48229518
1723,migori,lichota,kenya,2009-12-10,5,1,2.6530114855492832,1,-1.114080965,34.48229518
1724,migori,kimaiga,kenya,2009-12-11,6,1,2.6729561869959357,1,-1.054740122,34.4754613
1725,migori,kimaiga,kenya,2009-12-11,6,1,-0.531880673428014,0,-1.054740122,34.4754613
1726,migori,kimaiga,kenya,2009-12-11,3,1,3.186307363935628,1,-1.054740122,34.4754613
1727,vihiga,mbale/nyembe,kenya,2009-12-16,7,2,2.380153899115197,0,0.090242818,34.72120122
1728,migori,kimaiga,kenya,2009-12-11,4,0,0.9554536454306214,NA,-1.054740122,34.4754613
1729,migori,kimaiga,kenya,2009-12-11,2,0,1.67696855187453,NA,-1.054740122,34.4754613
1730,migori,kimaiga,kenya,2009-12-11,4,0,2.9778744515406905,NA,-1.054740122,34.4754613
1731,migori,kimaiga,kenya,2009-12-11,5,0,0.5563601062571124,NA,-1.054740122,34.4754613
1732,migori,kimaiga,kenya,2009-12-11,4,0,1.3728454283586446,NA,-1.054740122,34.4754613
1733,migori,lichota,kenya,2009-12-10,4,2,-0.5699291858061798,1,-1.114080965,34.48229518
1734,migori,manyera,kenya,2009-12-14,5,1,3.226196766828934,1,-1.062359051,34.47956637
1735,migori,manyera,kenya,2009-12-14,7,1,1.1998448406767004,1,-1.062359051,34.47956637
1736,migori,manyera,kenya,2009-12-14,3,1,1.5971211435633352,1,-1.062359051,34.47956637
1737,migori,manyera,kenya,2009-12-14,3,1,3.186307363935628,1,-1.062359051,34.47956637
1738,migori,manyera,kenya,2009-12-14,5,1,1.7218441301294984,1,-1.062359051,34.47956637
1739,migori,manyera,kenya,2009-12-14,9,1,1.5347734291125514,0,-1.062359051,34.47956637
1740,migori,manyera,kenya,2009-12-14,8,1,3.460615611351686,0,-1.062359051,34.47956637
1741,migori,manyera,kenya,2009-12-14,3,1,2.929498810379982,1,-1.062359051,34.47956637
1742,migori,manyera,kenya,2009-12-14,2,1,3.34094740267177,1,-1.062359051,34.47956637
1743,migori,manyera,kenya,2009-12-14,9,1,-0.2636136566931183,1,-1.062359051,34.47956637
1744,migori,manyera,kenya,2009-12-14,6,1,0.26597705071515976,1,-1.062359051,34.47956637
1745,migori,manywanda,kenya,2009-12-15,3,2,-0.30555571662030756,1,-0.14525758,34.47078471
1746,migori,manywanda,kenya,2009-12-12,7,2,0.427143942405939,1,-0.14525758,34.47078471
1747,migori,ngere a & b,kenya,2009-12-13,3,1,-0.778490927196238,1,-0.760685911,34.57716418
1748,migori,ngere a & b,kenya,2009-12-13,6,1,0.38226836415097054,1,-0.760685911,34.57716418
1749,migori,ngere a & b,kenya,2009-12-13,5,1,1.9649277315686262,1,-0.760685911,34.57716418
1750,migori,ngere a & b,kenya,2009-12-13,6,1,0.37799565455037676,1,-0.760685911,34.57716418
1751,migori,ngere a & b,kenya,2009-12-13,1,1,-1.5650340276371122,1,-0.760685911,34.57716418
1752,migori,ngere a & b,kenya,2009-12-13,5,1,0.9330158563031371,0,-0.760685911,34.57716418
1753,migori,ngere a & b,kenya,2009-12-13,1,1,0.1562811927585703,1,-0.760685911,34.57716418
1754,migori,ngere a & b,kenya,2009-12-13,6,0,3.4007815070117284,NA,-0.760685911,34.57716418
1755,migori,ngere a & b,kenya,2009-12-13,3,3,3.186307363935628,1,-0.760685911,34.57716418
1756,migori,ngere a & b,kenya,2009-12-13,4,0,2.6385601730206143,NA,-0.760685911,34.57716418
1757,migori,lichota,kenya,2009-12-10,6,2,2.643039134825956,1,-1.114080965,34.48229518
1758,migori,lichota,kenya,2008-12-10,7,1,3.2311829421905967,1,-1.114080965,34.48229518
1759,migori,lichota,kenya,2009-12-10,3,1,2.929498810379982,1,-1.114080965,34.48229518
1760,migori,lichota,kenya,2009-12-10,9,1,3.305975572615544,1,-1.114080965,34.48229518
1761,migori,lichota,kenya,2009-12-10,2,1,2.3263964769303516,0,-1.114080965,34.48229518
1762,migori,kimaiga,kenya,2009-12-11,6,2,-0.5280453127682092,0,-1.054740122,34.4754613
1763,migori,kimaiga,kenya,2009-12-11,6,1,3.305975572615544,1,-1.054740122,34.4754613
1764,migori,kimaiga,kenya,2009-12-11,1,2,2.8995817582100023,1,-1.054740122,34.4754613
1765,vihiga,idohi,kenya,2009-12-15,3,1,1.765412114577516,0,0.084078524,34.7227277
1766,vihiga,idohi,kenya,2009-12-15,5,1,2.0237411856516343,1,0.084078524,34.7227277
1767,vihiga,idohi,kenya,2009-12-15,3,0,1.907141518377964,1,0.084078524,34.7227277
1768,vihiga,idohi,kenya,2009-12-15,7,0,2.528795712539441,NA,0.084078524,34.7227277
1769,vihiga,idohi,kenya,2009-12-15,8,3,2.589515444057883,1,0.084078524,34.7227277
1770,vihiga,ikengero,kenya,2009-12-18,2,0,0.0025716846609366295,NA,0.046629774,34.72621267
1771,vihiga,idohi,kenya,2009-12-15,5,0,2.957929750094038,1,0.084078524,34.7227277
1772,vihiga,mbale/nyembe,kenya,2009-12-16,6,2,0.9469059162391987,1,0.090242818,34.72120122
1773,vihiga,ikengero,kenya,2009-12-17,12,1,2.160504852714395,0,0.046629774,34.72621267
1774,vihiga,magina,kenya,2009-12-20,2,0,3.2811132983318125,NA,-0.960800433,36.62619657
1775,migori,kimaiga,kenya,2009-12-11,6,0,2.3400071657342685,NA,-1.054740122,34.4754613
1776,vihiga,mbale/nyembe,kenya,2009-12-16,5,1,-0.8495766170160103,1,0.090242818,34.72120122
1777,vihiga,mbale/nyembe,kenya,2009-12-16,6,6,-0.222867644968286,1,0.090242818,34.72120122
1778,vihiga,mbale/nyembe,kenya,2009-12-16,8,5,0.5759944489691472,1,0.090242818,34.72120122
1779,vihiga,mbale/nyembe,kenya,2009-12-16,6,0,2.071740148999373,NA,0.090242818,34.72120122
1780,vihiga,mbale/nyembe,kenya,2009-12-16,3,0,3.4007815070117284,1,0.090242818,34.72120122
1781,vihiga,idohi,kenya,2009-12-15,1,6,-0.33468476248334345,0,0.084078524,34.7227277
1782,vihiga,idohi,kenya,2009-12-15,4,4,0.2260876478218545,1,0.084078524,34.7227277
1783,vihiga,idohi,kenya,2009-12-15,3,6,-0.48709007227798706,1,0.084078524,34.7227277
1784,vihiga,idohi,kenya,2009-12-15,4,0,1.0643324787333113,NA,0.084078524,34.7227277
1785,vihiga,idohi,kenya,2009-12-15,5,5,2.957929750094038,1,0.084078524,34.7227277
1786,vihiga,idohi,kenya,2009-12-15,8,6,2.005864813978253,1,0.084078524,34.7227277
1787,vihiga,idohi,kenya,2009-12-15,6,3,2.5595983918879033,1,0.084078524,34.7227277
1788,vihiga,idohi,kenya,2009-12-15,3,0,1.187352494287411,NA,0.084078524,34.7227277
1789,vihiga,mbale/nyembe,kenya,2009-12-16,2,0,-0.3186022119122186,NA,0.090242818,34.72120122
1790,vihiga,mbale/nyembe,kenya,2009-12-17,7,1,-2.331423061270657,1,0.090242818,34.72120122
1791,vihiga,mbale/nyembe,kenya,2009-12-16,2,1,0.5079689302956696,1,0.090242818,34.72120122
1792,vihiga,idohi,kenya,2009-12-15,5,0,1.1911097427412884,NA,0.084078524,34.7227277
1793,vihiga,idohi,kenya,2009-12-15,4,0,0.18032644238840226,NA,0.084078524,34.7227277
1794,vihiga,mbale/nyembe,kenya,2009-12-16,1,2,2.4440307313911673,0,0.090242818,34.72120122
1795,vihiga,mbale/nyembe,kenya,2009-12-16,5,2,-2.4312151710285046,1,0.090242818,34.72120122
1796,vihiga,mbale/nyembe,kenya,2009-12-16,2,0,-0.33058421430016416,NA,0.090242818,34.72120122
1797,vihiga,idohi,kenya,2009-12-15,6,1,1.9759477618082744,0,0.084078524,34.7227277
1798,vihiga,mbale/nyembe,kenya,2009-12-16,7,2,3.057721859851885,1,0.090242818,34.72120122
1799,vihiga,idohi,kenya,2009-12-15,6,2,0.21810976724319345,0,0.084078524,34.7227277
1800,vihiga,mbale/nyembe,kenya,2009-12-16,2,5,-0.39158832204243244,1,0.090242818,34.72120122
1801,vihiga,mbale/nyembe,kenya,2009-12-16,9,5,1.752556323328347,1,0.090242818,34.72120122
1802,vihiga,mbale/nyembe,kenya,2009-12-16,7,0,-1.5673177499572672,NA,0.090242818,34.72120122
1803,vihiga,idohi,kenya,2009-12-15,9,4,0.28093557680014924,1,0.084078524,34.7227277
1804,vihiga,idohi,kenya,2009-12-15,5,0,3.201265890020618,NA,0.084078524,34.7227277
1805,vihiga,idohi,kenya,2009-12-15,5,1,-0.9576885635530004,1,0.084078524,34.7227277
1806,vihiga,idohi,kenya,2009-12-15,5,7,1.489472707594551,1,0.084078524,34.7227277
1807,vihiga,magina,kenya,2009-12-20,6,0,2.8167426446818093,NA,-0.960800433,36.62619657
1808,vihiga,magina,kenya,2009-12-20,1,0,1.2959453694414629,NA,-0.960800433,36.62619657
1809,vihiga,ikengero,kenya,2009-12-18,3,0,2.040836644034479,1,0.046629774,34.72621267
1810,vihiga,ikengero,kenya,2009-12-18,5,0,-2.2746911549700863,NA,0.046629774,34.72621267
1811,vihiga,ikengero,kenya,2009-12-18,8,2,0.89866943319688,1,0.046629774,34.72621267
1812,vihiga,ikengero,kenya,2009-12-18,2,3,1.6869409025978563,1,0.046629774,34.72621267
1813,vihiga,mbale/nyembe,kenya,2009-12-16,7,0,1.9909062878932637,1,0.090242818,34.72120122
1814,vihiga,ikengero,kenya,2009-12-16,1,3,0.9745813222233742,1,0.046629774,34.72621267
1815,vihiga,ikengero,kenya,2009-12-18,5,2,0.0035581374558516787,1,0.046629774,34.72621267
1816,vihiga,idohi,kenya,2009-12-15,9,1,0.735053912167692,1,0.084078524,34.7227277
1817,vihiga,idohi,kenya,2009-12-15,5,4,-0.6353093516393445,1,0.084078524,34.7227277
1818,vihiga,ikengero,kenya,2009-12-17,8,1,-1.9667185501518933,0,0.046629774,34.72621267
1819,vihiga,ikengero,kenya,2009-12-17,4,1,-2.6445656562605215,1,0.046629774,34.72621267
1820,vihiga,ikengero,kenya,2009-12-17,5,0,-0.9451995760660942,NA,0.046629774,34.72621267
1821,vihiga,mbale/nyembe,kenya,2009-12-16,1,3,2.4685662309943712,0,0.090242818,34.72120122
1822,vihiga,mbale/nyembe,kenya,2009-12-17,5,1,2.932998873285722,0,0.090242818,34.72120122
1823,vihiga,mbale/nyembe,kenya,2009-12-17,3,5,0.17622589420522292,1,0.090242818,34.72120122
1824,vihiga,liamidi,kenya,2009-12-19,4,2,0.92221247635286685,1,-0.022113269,34.74408902
1825,vihiga,liamidi,kenya,2009-12-19,10,2,0.7128298162699934,1,-0.022113269,34.74408902
1826,vihiga,liamidi,kenya,2009-12-19,4,0,3.032790983043569,NA,-0.022113269,34.74408902
1827,vihiga,liamidi,kenya,2009-12-19,6,1,2.2615075947041468,1,-0.022113269,34.74408902
1828,vihiga,liamidi,kenya,2009-12-19,5,1,-0.227813352714039,1,-0.022113269,34.74408902
1829,vihiga,liamidi,kenya,2009-12-19,3,2,-0.039436348175407976,1,-0.022113269,34.74408902
1830,vihiga,liamidi,kenya,2009-12-19,11,3,0.13643913654355913,1,-0.022113269,34.74408902
1831,vihiga,magina,kenya,2009-12-20,2,1,0.5440050531388323,1,-0.960800433,36.62619657
1832,vihiga,magina,kenya,2009-12-20,5,1,-1.0441060586454576,1,-0.960800433,36.62619657
1833,vihiga,magina,kenya,2009-12-20,3,1,2.1331912735111254,1,-0.960800433,36.62619657
1834,vihiga,magina,kenya,2009-12-19,7,2,3.266086169722239,1,-0.960800433,36.62619657
1835,vihiga,magina,kenya,2009-12-19,5,0,3.370864454841749,1,-0.960800433,36.62619657
1836,vihiga,magina,kenya,2009-12-19,3,3,3.162373722199645,1,-0.960800433,36.62619657
1837,vihiga,liamidi,kenya,2009-12-19,6,2,3.3110303505017913,1,-0.022113269,34.74408902
1838,vihiga,liamidi,kenya,2009-12-19,5,5,3.176335013212302,1,-0.022113269,34.74408902
1839,vihiga,liamidi,kenya,2009-12-19,3,1,1.384210619816776,1,-0.022113269,34.74408902
1840,vihiga,ikengero,kenya,2009-12-19,2,0,-0.1531160335915265,NA,0.046629774,34.72621267
1841,vihiga,ikengero,kenya,2009-12-18,10,2,3.2760585204455652,1,0.046629774,34.72621267
1842,vihiga,ikengero,kenya,2009-12-17,2,1,-1.005033680406052,1,0.046629774,34.72621267
1843,vihiga,liamidi,kenya,2009-12-18,5,1,2.2763728490680184,1,-0.022113269,34.74408902
1844,vihiga,liamidi,kenya,2009-12-18,6,1,2.9479573993707118,1,-0.022113269,34.74408902
1845,vihiga,magina,kenya,2009-12-18,5,0,1.3587711789984187,1,-0.960800433,36.62619657
1846,vihiga,liamidi,kenya,2009-12-17,9,3,3.006862871162921,1,-0.022113269,34.74408902
1847,vihiga,liamidi,kenya,2009-12-17,5,1,3.2960718244168015,1,-0.022113269,34.74408902
1848,vihiga,liamidi,kenya,2009-12-17,8,2,1.7427860666484838,1,-0.022113269,34.74408902
1849,vihiga,liamidi,kenya,2009-12-17,3,0,1.6919270779595195,NA,-0.022113269,34.74408902
1850,vihiga,ikengero,kenya,2009-12-18,11,1,0.3850994829820932,1,0.046629774,34.72621267
1851,vihiga,liamidi,kenya,2009-12-14,6,0,3.305975572615544,NA,-0.022113269,34.74408902
1852,vihiga,magina,kenya,2009-12-14,6,1,2.804775823813818,0,-0.960800433,36.62619657
1853,vihiga,magina,kenya,2009-12-14,5,0,2.918040347200733,NA,-0.960800433,36.62619657
1854,vihiga,magina,kenya,2009-12-14,5,0,2.3013037258763345,NA,-0.960800433,36.62619657
1855,vihiga,liamidi,kenya,2009-12-14,8,0,3.34094740267177,NA,-0.022113269,34.74408902
1856,vihiga,liamidi,kenya,2009-12-14,1,4,3.2332460148598456,1,-0.022113269,34.74408902
1857,vihiga,liamidi,kenya,2009-12-14,5,1,3.201265890020618,0,-0.022113269,34.74408902
1858,vihiga,liamidi,kenya,2009-12-14,6,0,2.6544043262840877,1,-0.022113269,34.74408902
1859,vihiga,magina,kenya,2009-12-20,2,1,0.667241927249073,1,-0.960800433,36.62619657
1860,vihiga,magina,kenya,2009-12-20,7,6,-0.45828409120542346,1,-0.960800433,36.62619657
1861,vihiga,ikengero,kenya,2009-12-19,4,2,1.289404685420592,1,0.046629774,34.72621267
1862,vihiga,magina,kenya,2009-12-20,3,1,2.903081821115743,1,-0.960800433,36.62619657
1863,vihiga,magina,kenya,2009-12-20,6,3,-0.5665100941296107,1,-0.960800433,36.62619657
1864,vihiga,magina,kenya,2009-12-20,2,1,1.2535042228166173,1,-0.960800433,36.62619657
1865,vihiga,magina,kenya,2009-12-20,3,2,0.34786937361500836,1,-0.960800433,36.62619657
1866,vihiga,magina,kenya,2009-12-20,9,2,1.3641973158455394,1,-0.960800433,36.62619657
1867,vihiga,magina,kenya,2009-12-20,12,1,1.373172431496533,1,-0.960800433,36.62619657
1868,vihiga,magina,kenya,2009-12-20,6,0,2.929498810379982,NA,-0.960800433,36.62619657
1869,vihiga,liamidi,kenya,2009-12-20,4,1,-1.1876500888141903,1,-0.022113269,34.74408902
1870,vihiga,magina,kenya,2009-12-20,1,1,1.5672040913933563,0,-0.960800433,36.62619657
1871,vihiga,magina,kenya,2009-12-20,1,1,1.6570238504278774,1,-0.960800433,36.62619657
1872,vihiga,ikengero,kenya,2009-12-17,6,1,-1.4876507805218664,0,0.046629774,34.72621267
1873,vihiga,ikengero,kenya,2009-12-17,6,1,0.49147122403090726,1,0.046629774,34.72621267
1874,vihiga,ikengero,kenya,2009-12-17,5,0,-0.4563548803826484,1,0.046629774,34.72621267
1875,vihiga,ikengero,kenya,2009-12-17,6,1,1.9579975305062869,1,0.046629774,34.72621267
1876,vihiga,ikengero,kenya,2009-12-17,4,0,-0.31063951285351166,1,0.046629774,34.72621267
1877,vihiga,ikengero,kenya,2009-12-18,2,1,-3.098630570623434,0,0.046629774,34.72621267
1878,vihiga,magina,kenya,2009-12-19,6,0,3.3110303505017913,NA,-0.960800433,36.62619657
1879,vihiga,magina,kenya,2009-12-19,5,1,-0.07921952874253885,1,-0.960800433,36.62619657
1880,vihiga,ikengero,kenya,2009-12-18,4,2,-1.5818808988371447,1,0.046629774,34.72621267
1881,mombasa,ganjoni,kenya,2009-12-18,3,1,-2.7682637619971775,1,-4.063406982,39.65985288
1882,mombasa,ganjoni,kenya,2009-12-17,2,1,-1.3137800136363,1,-4.063406982,39.65985288
1883,mombasa,ganjoni,kenya,2009-12-17,4,1,-3.0562566760694523,1,-4.063406982,39.65985288
1884,mombasa,ganjoni,kenya,2009-12-18,3,1,-3.520293941155691,0,-4.063406982,39.65985288
1885,mombasa,ganjoni,kenya,2009-12-17,5,0,-2.804953437841629,NA,-4.063406982,39.65985288
1886,mombasa,ganjoni,kenya,2009-12-17,6,2,-3.686842980512658,0,-4.063406982,39.65985288
1887,mombasa,ganjoni,kenya,2009-12-21,5,1,-2.7656551105381273,0,-4.063406982,39.65985288
1888,mombasa,ganjoni,kenya,2009-12-20,3,1,-3.4933685942027104,0,-4.063406982,39.65985288
1889,mombasa,ganjoni,kenya,2009-12-21,1,1,-3.2034088557429445,0,-4.063406982,39.65985288
1890,mombasa,ganjoni,kenya,2009-12-20,2,0,-3.3125568719363567,1,-4.063406982,39.65985288
1891,mombasa,ganjoni,kenya,2009-12-19,2,1,-3.7466770848526165,0,-4.063406982,39.65985288
1892,mombasa,ganjoni,kenya,2009-12-20,7,0,-2.6559592525815376,1,-4.063406982,39.65985288
1893,mombasa,ganjoni,kenya,2009-12-17,1,1,-1.7365209375732868,1,-4.063406982,39.65985288
1894,mombasa,ganjoni,kenya,2009-12-17,4,1,-1.462212690157229,1,-4.063406982,39.65985288
1895,mombasa,ganjoni,kenya,2009-12-17,3,0,-2.875307734668091,NA,-4.063406982,39.65985288
1896,mombasa,ganjoni,kenya,2009-12-17,3,0,-3.282639819766378,NA,-4.063406982,39.65985288
1897,mombasa,ganjoni,kenya,2009-12-20,1,0,-3.7765941370225953,NA,-4.063406982,39.65985288
1898,mombasa,ganjoni,kenya,2009-12-17,5,0,-3.0339221272730224,NA,-4.063406982,39.65985288
1899,mombasa,ganjoni,kenya,2009-12-17,7,0,-3.232778066149746,NA,-4.063406982,39.65985288
1901,mombasa,ganjoni,kenya,2009-12-17,9,0,-3.268004250132953,NA,-4.063406982,39.65985288
1902,mombasa,ganjoni,kenya,2009-12-17,4,0,-2.9939894905530915,NA,-4.063406982,39.65985288
1903,mombasa,nyali,kenya,2009-12-20,1,2,-3.5182994710110256,0,-4.05187597,39.69310018
1904,mombasa,nyali,kenya,2009-12-20,1,1,-3.5182994710110256,1,-4.05187597,39.69310018
1905,mombasa,nyali,kenya,2009-12-20,6,0,-3.2527227675963983,1,-4.05187597,39.69310018
1906,mombasa,nyali,kenya,2009-12-19,4,1,-3.4784100681177206,1,-4.05187597,39.69310018
1907,mombasa,nyali,kenya,2009-12-19,2,1,-3.4784100681177206,0,-4.05187597,39.69310018
1908,mombasa,nyali,kenya,2009-12-20,1,1,-3.5262773515896875,0,-4.05187597,39.69310018
1909,mombasa,nyali,kenya,2009-12-20,4,0,-3.490376888985712,1,-4.05187597,39.69310018
1910,mombasa,nyali,kenya,2009-12-19,1,1,-3.092157138673427,0,-4.05187597,39.69310018
1911,mombasa,nyali,kenya,2009-12-20,1,1,-2.4192915839871385,1,-4.05187597,39.69310018
1912,mombasa,nyali,kenya,2009-12-19,1,0,-3.092157138673427,NA,-4.05187597,39.69310018
1913,mombasa,nyali,kenya,2009-12-20,5,0,-0.840558495995752,NA,-4.05187597,39.69310018
1914,mombasa,nyali,kenya,2009-12-20,2,1,-3.498354769564373,0,-4.05187597,39.69310018
1915,mombasa,nyali,kenya,2009-12-19,1,3,-2.6595543568355025,0,-4.05187597,39.69310018
1916,mombasa,nyali,kenya,2009-12-19,2,1,-3.5083271202876993,0,-4.05187597,39.69310018
1917,mombasa,nyali,kenya,2009-12-19,3,0,-3.4784100681177206,NA,-4.05187597,39.69310018
1918,mombasa,nyali,kenya,2009-12-19,1,2,-3.084179258094766,0,-4.05187597,39.69310018
1919,mombasa,nyali,kenya,2009-12-20,4,2,-3.458465366671068,0,-4.05187597,39.69310018
1920,mombasa,nyali,kenya,2009-12-20,4,1,-3.298907755097847,1,-4.05187597,39.69310018
1921,mombasa,nyali,kenya,2009-12-18,4,1,-2.8647875421815874,0,-4.05187597,39.69310018
1922,mombasa,nyali,kenya,2009-12-20,1,1,-3.5262773515896875,0,-4.05187597,39.69310018
1923,mombasa,nyali,kenya,2009-12-19,2,0,-3.514310530721695,1,-4.05187597,39.69310018
1924,mombasa,kisimani,kenya,2009-12-21,6,0,-2.440792144546719,NA,-4.025637365,39.69565977
1925,mombasa,kisimani,kenya,2009-12-20,1,1,-3.5182994710110256,0,-4.025637365,39.69565977
1926,mombasa,kisimani,kenya,2009-12-21,5,1,-2.7656551105381273,0,-4.025637365,39.69565977
1927,mombasa,kisimani,kenya,2009-12-17,5,0,-0.37017238930303653,1,-4.025637365,39.69565977
1928,mombasa,kisimani,kenya,2009-12-21,3,1,-0.7829698890015796,1,-4.025637365,39.69565977
1929,mombasa,kisimani,kenya,2009-12-21,3,0,-2.3290887711946704,1,-4.025637365,39.69565977
1930,mombasa,kisimani,kenya,2009-12-21,2,0,-0.3964948588410485,1,-4.025637365,39.69565977
1931,mombasa,kisimani,kenya,2009-12-17,4,0,1.3851881682626568,NA,-4.025637365,39.69565977
1932,mombasa,kisimani,kenya,2009-12-17,3,0,1.2155896034415252,NA,-4.025637365,39.69565977
1933,mombasa,kisimani,kenya,2009-12-21,3,1,-2.095232075776838,1,-4.025637365,39.69565977
1934,mombasa,kisimani,kenya,2009-12-21,3,1,-0.6633016803216639,0,-4.025637365,39.69565977
1936,mombasa,kisimani,kenya,2009-12-21,5,1,0.5449915059337472,1,-4.025637365,39.69565977
1937,mombasa,kisimani,kenya,2009-12-21,5,0,-1.1342777006164264,NA,-4.025637365,39.69565977
1938,mombasa,kisimani,kenya,2009-12-17,6,0,2.2271115807288253,NA,-4.025637365,39.69565977
1939,mombasa,kisimani,kenya,2009-12-20,1,0,-0.7829698890015796,NA,-4.025637365,39.69565977
1940,mombasa,kisimani,kenya,2009-12-21,1,0,-3.213381206466271,NA,-4.025637365,39.69565977
1941,mombasa,kisimani,kenya,2009-12-21,1,0,-3.7865664877459215,NA,-4.025637365,39.69565977
1942,mombasa,kisimani,kenya,2009-12-22,1,0,-0.9220349573649705,NA,-4.025637365,39.69565977
1943,mombasa,kisimani,kenya,2009-12-17,3,0,-0.22918146740540393,NA,-4.025637365,39.69565977
1944,mombasa,kisimani,kenya,2009-12-21,1,2,-2.2323592321517816,0,-4.025637365,39.69565977
1945,mombasa,mnazi moja,kenya,2009-12-22,1,1,-3.0742069073714395,1,-4.063707862,39.66663648
1946,mombasa,mnazi moja,kenya,2009-12-17,3,2,-3.7616356109376055,0,-4.063707862,39.66663648
1947,mombasa,mnazi moja,kenya,2009-12-17,7,2,-3.701801506597648,1,-4.063707862,39.66663648
1948,mombasa,mnazi moja,kenya,2009-12-22,7,1,-2.999414276946492,1,-4.063707862,39.66663648
1949,mombasa,mnazi moja,kenya,2009-12-17,2,1,-3.766621786299269,0,-4.063707862,39.66663648
1950,mombasa,mnazi moja,kenya,2009-12-17,7,2,-2.0588424658350633,1,-4.063707862,39.66663648
1951,mombasa,mnazi moja,kenya,2009-12-17,3,1,-3.173491803572966,0,-4.063707862,39.66663648
1952,mombasa,mnazi moja,kenya,2009-12-17,1,1,-2.917849022847072,0,-4.063707862,39.66663648
1953,mombasa,mnazi moja,kenya,2009-12-21,3,1,-3.173491803572966,1,-4.063707862,39.66663648
1954,mombasa,mnazi moja,kenya,2009-12-18,5,1,-1.975729998630973,1,-4.063707862,39.66663648
1955,mombasa,mnazi moja,kenya,2009-12-17,5,1,-1.9987969964605556,1,-4.063707862,39.66663648
1957,mombasa,mnazi moja,kenya,2009-12-21,2,2,-2.1552323116508467,0,-4.063707862,39.66663648
1958,mombasa,mnazi moja,kenya,2009-12-21,2,1,-3.3484573345403312,1,-4.063707862,39.66663648
1959,mombasa,mnazi moja,kenya,2009-12-17,4,0,-3.0243451537548083,1,-4.063707862,39.66663648
1960,mombasa,mnazi moja,kenya,2009-12-21,4,1,-3.418575963777763,0,-4.063707862,39.66663648
1961,mombasa,mnazi moja,kenya,2009-12-17,1,2,-1.512679186339649,1,-4.063707862,39.66663648
1962,mombasa,mnazi moja,kenya,2009-12-22,2,1,-2.639691317250068,1,-4.063707862,39.66663648
1963,mombasa,mnazi moja,kenya,2009-12-17,2,0,-3.3424739241063355,NA,-4.063707862,39.66663648
1964,mombasa,mnazi moja,kenya,2009-12-17,3,0,-3.716760032682637,NA,-4.063707862,39.66663648
1965,mombasa,mnazi moja,kenya,2009-12-17,8,0,-3.646953577619353,NA,-4.063707862,39.66663648
1966,mombasa,bamburi,kenya,2009-12-21,6,0,-0.9144654992422155,1,-4.003897815,39.69829208
1967,mombasa,bamburi,kenya,2009-12-18,7,1,-1.2991160391399916,0,-4.003897815,39.69829208
1968,mombasa,bamburi,kenya,2009-12-18,2,0,-1.5818808988371447,1,-4.003897815,39.69829208
1969,mombasa,bamburi,kenya,2009-12-19,8,0,-2.440792144546719,1,-4.003897815,39.69829208
1970,mombasa,bamburi,kenya,2009-12-18,9,1,-1.852031892894317,0,-4.003897815,39.69829208
1971,mombasa,bamburi,kenya,2009-12-21,3,0,-0.9602267046756677,NA,-4.003897815,39.69829208
1972,mombasa,bamburi,kenya,2009-12-19,3,1,-2.500626248886677,1,-4.003897815,39.69829208
1973,mombasa,bamburi,kenya,2009-12-18,4,1,-2.4806815474400246,0,-4.003897815,39.69829208
1974,mombasa,bamburi,kenya,2009-12-18,2,1,-3.1934365050196183,0,-4.003897815,39.69829208
1975,mombasa,bamburi,kenya,2009-12-18,4,1,-3.0701063591882605,0,-4.003897815,39.69829208
1976,mombasa,bamburi,kenya,2009-12-18,9,0,-3.6270088761727006,NA,-4.003897815,39.69829208
1977,mombasa,bamburi,kenya,2009-12-19,3,1,-2.6858763047515164,0,-4.003897815,39.69829208
1978,mombasa,bamburi,kenya,2009-12-18,5,2,-1.988795559957078,0,-4.003897815,39.69829208
1979,mombasa,bamburi,kenya,2009-12-18,11,1,-1.9947051107624676,1,-4.003897815,39.69829208
1980,mombasa,bamburi,kenya,2009-12-18,2,0,-3.418575963777763,NA,-4.003897815,39.69829208
