,house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
623,660,delta,emore rd 2,nigeria,8,3,1.1616194420128134,1.0,5.3821,6.2142,5.4,6.2,-1.546358545621236,-1.5881369908650715,1.3333333333333333,0.5,-2.0086726744969687,-0.5
624,661,delta,emore rd 2,nigeria,13,9,2.6030826313127617,1.0,5.3821,6.2142,5.4,6.2,-1.546358545621236,-1.5881369908650715,1.3333333333333333,0.5,-2.0086726744969687,-0.5
625,662,delta,emore rd 2,nigeria,4,2,2.837724005861801,1.0,5.3821,6.2142,5.4,6.2,-1.546358545621236,-1.5881369908650715,1.3333333333333333,0.5,-2.0086726744969687,-0.5
626,663,delta,emore rd 2,nigeria,3,3,1.4823847280631806,1.0,5.3821,6.2142,5.4,6.2,-1.546358545621236,-1.5881369908650715,1.3333333333333333,0.5,-2.0086726744969687,-0.5
627,664,delta,emore rd 2,nigeria,7,1,0.8569009996276156,0.0,5.3821,6.2142,5.4,6.2,-1.546358545621236,-1.5881369908650715,1.3333333333333333,0.5,-2.0086726744969687,-0.5
628,665,delta,emore rd 2,nigeria,6,1,2.1591644380423425,1.0,5.3821,6.2142,5.4,6.2,-1.546358545621236,-1.5881369908650715,1.3333333333333333,0.5,-2.0086726744969687,-0.5
629,666,delta,emore rd 2,nigeria,2,11,2.525490124418154,1.0,5.3821,6.2142,5.4,6.2,-1.546358545621236,-1.5881369908650715,1.3333333333333333,0.5,-2.0086726744969687,-0.5
630,667,delta,emore rd 2,nigeria,12,5,2.612101158182901,1.0,5.3821,6.2142,5.4,6.2,-1.546358545621236,-1.5881369908650715,1.3333333333333333,0.5,-2.0086726744969687,-0.5
631,668,delta,emore rd 2,nigeria,4,1,1.5836777794366903,1.0,5.3821,6.2142,5.4,6.2,-1.546358545621236,-1.5881369908650715,1.3333333333333333,0.5,-2.0086726744969687,-0.5
632,669,delta,emore rd 2,nigeria,15,13,2.403708691650549,1.0,5.3821,6.2142,5.4,6.2,-1.546358545621236,-1.5881369908650715,1.3333333333333333,0.5,-2.0086726744969687,-0.5
633,670,ondo,epinmi,nigeria,4,0,1.002070094043908,,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
634,671,ondo,epinmi,nigeria,3,0,0.571263698463897,,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
635,672,ondo,epinmi,nigeria,3,1,2.304141293463639,0.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
636,673,ondo,epinmi,nigeria,3,0,2.1976965566259503,,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
637,674,ondo,epinmi,nigeria,2,0,3.274218745346237,,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
638,675,ondo,epinmi,nigeria,4,0,2.13310226860373,,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
639,676,ondo,epinmi,nigeria,3,1,1.2680019501659876,0.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
640,677,ondo,epinmi,nigeria,3,1,0.8095066967654075,0.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
641,678,ondo,epinmi,nigeria,5,1,3.40257665746897,1.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
642,679,ondo,epinmi,nigeria,5,1,1.613547743011856,1.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
643,681,ondo,epinmi,nigeria,5,1,1.110343105854107,0.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
644,682,ondo,epinmi,nigeria,3,2,0.6000024849088029,0.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
645,683,ondo,epinmi,nigeria,4,1,1.6594012014072028,0.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
646,684,ondo,epinmi,nigeria,4,1,0.4273127624800236,0.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
647,685,ondo,epinmi,nigeria,4,1,3.4326384137027683,0.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
648,686,ondo,epinmi,nigeria,3,1,3.311630564722928,0.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
649,687,ondo,epinmi,nigeria,4,2,-0.6490525614288982,0.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
650,688,ondo,epinmi,nigeria,5,1,3.40257665746897,0.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
651,689,ondo,epinmi,nigeria,6,2,0.7360585265633324,1.0,7.477088455,5.852592078,7.5,5.85,-1.511633614699046,-1.6370643575986226,2.3333333333333335,0.6666666666666666,-3.550803323586782,-0.1666666666666664
652,690,osun,eripa,nigeria,5,0,1.7020073585266495,,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
653,691,osun,eripa,nigeria,2,4,1.4264216185225176,1.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
654,692,osun,eripa,nigeria,5,0,0.7803739943843421,1.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
655,693,osun,eripa,nigeria,6,2,0.9363071855096228,1.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
656,694,osun,eripa,nigeria,8,4,2.438594809271238,1.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
657,695,osun,eripa,nigeria,6,0,2.371881543210854,,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
658,696,osun,eripa,nigeria,5,0,0.532363533382758,,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
659,697,osun,eripa,nigeria,7,0,2.701470772474164,,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
660,698,osun,eripa,nigeria,6,0,1.3813289841718213,,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
661,699,osun,eripa,nigeria,5,2,0.7612286448562232,0.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
662,700,osun,eripa,nigeria,7,0,0.983281496397784,1.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
663,701,osun,eripa,nigeria,5,0,-2.780585173043994,,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
664,702,osun,eripa,nigeria,4,0,-1.61221764413486,,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
665,703,osun,eripa,nigeria,5,3,1.1240277860553012,0.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
666,704,osun,eripa,nigeria,5,3,0.0378319291567921,0.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
667,705,osun,eripa,nigeria,9,1,0.0680590613061478,1.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
668,706,osun,eripa,nigeria,7,0,0.6456905673885917,,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
669,707,osun,eripa,nigeria,6,1,1.7035417663590635,1.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
670,708,osun,eripa,nigeria,3,3,-3.0230895536789384,0.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
671,709,osun,eripa,nigeria,8,2,-0.2119833550214149,1.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
672,710,osun,eripa,nigeria,5,0,-0.5098100871193055,,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
673,711,osun,eripa,nigeria,4,2,0.5849716067919041,0.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
674,712,osun,eripa,nigeria,5,3,1.2567287915783134,0.0,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
675,713,osun,eripa,nigeria,5,0,1.2988245304444348,,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
676,714,osun,eripa,nigeria,6,0,1.3813289841718213,,7.9189,4.813,7.9,4.8,-1.389511525630951,-1.5441220998764038,2.0,0.3333333333333333,-2.9340258836746216,-0.33333333333333326
677,715,lagos,fadairo,nigeria,6,1,1.833067226244283,1.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
678,716,lagos,fadairo,nigeria,4,2,2.06241865357386,0.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
679,717,lagos,fadairo,nigeria,4,1,2.2011583641927475,1.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
680,718,lagos,fadairo,nigeria,6,2,1.7962527368164576,1.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
681,719,lagos,fadairo,nigeria,2,1,3.356723199073624,1.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
682,720,lagos,fadairo,nigeria,5,2,2.6329404608566,1.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
683,721,lagos,fadairo,nigeria,4,2,3.190619861850561,0.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
684,722,lagos,fadairo,nigeria,3,1,1.6661558164210022,0.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
685,723,lagos,fadairo,nigeria,2,1,3.1900244137214697,0.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
686,724,lagos,fadairo,nigeria,5,1,3.137416340312324,0.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
687,725,lagos,fadairo,nigeria,7,3,1.583129365508315,1.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
688,726,lagos,fadairo,nigeria,3,1,2.7402145434561445,0.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
689,727,lagos,fadairo,nigeria,4,2,3.0630227737724787,1.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
690,728,lagos,fadairo,nigeria,6,1,1.43286342342976,1.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
691,729,lagos,fadairo,nigeria,1,1,1.6811866945379013,0.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
692,730,lagos,fadairo,nigeria,6,1,2.732507859043509,0.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
693,731,lagos,fadairo,nigeria,3,1,1.621063182070306,0.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
694,732,lagos,fadairo,nigeria,6,1,3.311630564722928,1.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
695,733,lagos,fadairo,nigeria,1,2,1.6436094992456542,0.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
696,734,lagos,fadairo,nigeria,9,2,0.8854247652870763,0.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
697,735,lagos,fadairo,nigeria,2,3,2.2670716625321927,1.0,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
698,736,lagos,fadairo,nigeria,1,0,1.6436094992456542,,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
699,737,lagos,fadairo,nigeria,3,0,3.325897764902652,,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
700,738,lagos,fadairo,nigeria,4,0,2.7633332932144814,,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
701,739,lagos,fadairo,nigeria,5,0,1.275517389224437,,6.510233177,3.330841291,6.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0
702,740,katsina,gande,nigeria,23,0,-3.759246592124325,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
703,741,katsina,gande,nigeria,5,0,-3.643246181957593,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
704,743,katsina,gande,nigeria,4,0,-3.892614796952691,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
705,744,katsina,gande,nigeria,4,0,-2.9135788702558174,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
706,745,katsina,gande,nigeria,7,1,-4.118077968706175,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
707,746,katsina,gande,nigeria,3,0,-3.635730742899144,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
708,747,katsina,gande,nigeria,7,0,-3.631221479464074,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
709,749,katsina,gande,nigeria,7,0,-3.960253748478736,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
710,750,katsina,gande,nigeria,7,2,-3.594395828077672,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
711,751,katsina,gande,nigeria,6,0,-2.871256270528125,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
712,752,katsina,gande,nigeria,7,0,-3.173232958932369,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
713,753,katsina,gande,nigeria,8,1,-3.922676553186489,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
714,754,katsina,gande,nigeria,3,0,-2.557296735897878,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
715,755,katsina,gande,nigeria,12,1,-3.937707431303388,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
716,756,katsina,gande,nigeria,3,0,-3.562099882223721,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
717,757,katsina,gande,nigeria,12,0,-3.620865240697803,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
718,758,katsina,gande,nigeria,4,0,-3.0906543738443184,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
719,759,katsina,gande,nigeria,5,0,-2.856225392411226,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
720,760,katsina,gande,nigeria,3,0,-2.647482004599272,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
721,761,katsina,gande,nigeria,6,1,-3.892614796952691,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
722,762,katsina,gande,nigeria,7,0,-3.9076456750695914,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
723,763,katsina,gande,nigeria,7,1,-3.9076456750695914,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
724,764,katsina,gande,nigeria,24,0,-2.9633687246090505,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
725,765,katsina,gande,nigeria,3,0,-2.279977043037728,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
726,766,katsina,gande,nigeria,10,0,-3.825141221342204,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
727,767,katsina,gande,nigeria,10,0,-2.3701623117391213,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
728,768,katsina,gande,nigeria,13,1,-3.9489805898910624,0.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
729,769,katsina,gande,nigeria,8,0,-3.922676553186489,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
730,770,katsina,gande,nigeria,4,0,-3.892614796952691,,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
731,772,katsina,gande,nigeria,8,0,-3.922676553186489,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
732,773,katsina,gande,nigeria,5,0,-3.643246181957593,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
733,774,katsina,gande,nigeria,7,1,-2.4603475804405144,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
734,775,katsina,gande,nigeria,9,2,-3.472528523554207,1.0,13.10981256,7.765834349,13.1,7.75,-1.4726656675338745,-1.475122074286143,1.1666666666666667,1.0,-1.6990335782368977,0.0
735,776,kano,garin dingum,nigeria,5,7,-2.6665987966126763,0.0,12.1803,8.6125,12.2,8.6,-1.5976619005203248,-1.6795136213302613,1.6,0.8333333333333334,-2.5534605503082277,-0.8333333333333334
736,777,kano,garin dingum,nigeria,12,2,-1.7887799756780338,0.0,12.1803,8.6125,12.2,8.6,-1.5976619005203248,-1.6795136213302613,1.6,0.8333333333333334,-2.5534605503082277,-0.8333333333333334
737,778,kano,garin dingum,nigeria,12,3,-1.8817252753687232,0.0,12.1803,8.6125,12.2,8.6,-1.5976619005203248,-1.6795136213302613,1.6,0.8333333333333334,-2.5534605503082277,-0.8333333333333334
738,779,kano,garin dingum,nigeria,15,0,-3.1423418031925183,,12.1803,8.6125,12.2,8.6,-1.5976619005203248,-1.6795136213302613,1.6,0.8333333333333334,-2.5534605503082277,-0.8333333333333334
739,780,kano,garin dingum,nigeria,15,2,-1.011220928521645,0.0,12.1803,8.6125,12.2,8.6,-1.5976619005203248,-1.6795136213302613,1.6,0.8333333333333334,-2.5534605503082277,-0.8333333333333334
740,781,kano,garin dingum,nigeria,11,2,-1.8515033079170236,0.0,12.1803,8.6125,12.2,8.6,-1.5976619005203248,-1.6795136213302613,1.6,0.8333333333333334,-2.5534605503082277,-0.8333333333333334
741,782,kano,garin dingum,nigeria,2,1,-2.6215061622619795,0.0,12.1803,8.6125,12.2,8.6,-1.5976619005203248,-1.6795136213302613,1.6,0.8333333333333334,-2.5534605503082277,-0.8333333333333334
742,783,kano,gaya,nigeria,13,0,-2.9452654899043966,,11.7816,9.0285,11.8,9.05,-1.5620007912317913,-1.6469263633092244,1.6666666666666667,0.6666666666666666,-2.613815983136495,-0.1666666666666664
743,784,kano,gaya,nigeria,8,0,-2.6515679184957768,,11.7816,9.0285,11.8,9.05,-1.5620007912317913,-1.6469263633092244,1.6666666666666667,0.6666666666666666,-2.613815983136495,-0.1666666666666664
744,785,kano,gaya,nigeria,7,0,-1.0607247988414314,,11.7816,9.0285,11.8,9.05,-1.5620007912317913,-1.6469263633092244,1.6666666666666667,0.6666666666666666,-2.613815983136495,-0.1666666666666664
745,786,kano,gaya,nigeria,2,1,-1.8495162508325111,1.0,11.7816,9.0285,11.8,9.05,-1.5620007912317913,-1.6469263633092244,1.6666666666666667,0.6666666666666666,-2.613815983136495,-0.1666666666666664
746,787,kano,gaya,nigeria,6,0,-2.253862586357084,1.0,11.7816,9.0285,11.8,9.05,-1.5620007912317913,-1.6469263633092244,1.6666666666666667,0.6666666666666666,-2.613815983136495,-0.1666666666666664
