,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
624,659,lugari,mlimani,kenya,2009-11-20,5,0,3.33320331157945,,0.651451675,34.87612009,0.65,34.9,-1.6354422092437744,-1.7463061809539795,1.6,0.8333333333333334,-2.6500025749206544,-0.8333333333333333
625,660,lugari,mlimani,kenya,2009-11-20,3,0,3.3140515241777844,,0.651451675,34.87612009,0.65,34.9,-1.6354422092437744,-1.7463061809539795,1.6,0.8333333333333334,-2.6500025749206544,-0.8333333333333333
626,661,lugari,mlimani,kenya,2009-11-20,9,0,3.78816198620687,,0.651451675,34.87612009,0.65,34.9,-1.6354422092437744,-1.7463061809539795,1.6,0.8333333333333334,-2.6500025749206544,-0.8333333333333333
627,662,lugari,mlimani,kenya,2009-11-20,6,0,3.244771825305707,,0.651451675,34.87612009,0.65,34.9,-1.6354422092437744,-1.7463061809539795,1.6,0.8333333333333334,-2.6500025749206544,-0.8333333333333333
628,663,lugari,mlimani,kenya,2009-11-20,4,0,1.5772118222838227,1.0,0.651451675,34.87612009,0.65,34.9,-1.6354422092437744,-1.7463061809539795,1.6,0.8333333333333334,-2.6500025749206544,-0.8333333333333333
629,678,lugari,mwamba,kenya,2009-11-21,4,0,1.2816505020744997,,0.633755504,35.0218391,0.65,35.0,-1.7354360580444337,-1.8071787118911744,1.6,1.0,-2.6935931205749513,-0.6666666666666667
630,679,lugari,mwamba,kenya,2009-11-21,5,0,1.4649120960062731,,0.633755504,35.0218391,0.65,35.0,-1.7354360580444337,-1.8071787118911744,1.6,1.0,-2.6935931205749513,-0.6666666666666667
631,680,lugari,mwamba,kenya,2009-11-21,3,0,2.798665007101753,,0.633755504,35.0218391,0.65,35.0,-1.7354360580444337,-1.8071787118911744,1.6,1.0,-2.6935931205749513,-0.6666666666666667
632,681,lugari,mwamba,kenya,2009-11-21,5,0,2.0227281487758493,,0.633755504,35.0218391,0.65,35.0,-1.7354360580444337,-1.8071787118911744,1.6,1.0,-2.6935931205749513,-0.6666666666666667
633,682,lugari,mwamba,kenya,2009-11-21,2,0,1.0149876410318193,,0.633755504,35.0218391,0.65,35.0,-1.7354360580444337,-1.8071787118911744,1.6,1.0,-2.6935931205749513,-0.6666666666666667
634,683,lugari,mwamba,kenya,2009-11-21,5,0,0.0185396324762032,,0.633755504,35.0218391,0.65,35.0,-1.7354360580444337,-1.8071787118911744,1.6,1.0,-2.6935931205749513,-0.6666666666666667
635,697,nairobi,kilimani,kenya,2009-11-21,5,0,-3.637168793878924,,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
636,698,nairobi,kilimani,kenya,2009-11-23,1,0,-3.127479816943853,,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
637,699,nairobi,kilimani,kenya,2009-11-23,3,0,-3.75156762634585,,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
638,700,nairobi,kilimani,kenya,2009-12-23,4,0,-2.173313726845439,,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
639,701,nairobi,kilimani,kenya,2009-11-21,4,0,-3.6171158456145474,1.0,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
640,702,nairobi,kilimani,kenya,2009-11-23,5,0,-2.9733030543469923,,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
641,703,nairobi,kilimani,kenya,2009-11-23,6,2,-3.607089371482359,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
642,704,nairobi,kilimani,kenya,2009-11-21,1,2,-3.776633811676321,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
643,705,nairobi,kilimani,kenya,2009-11-21,1,0,-3.776633811676321,,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
644,706,nairobi,kilimani,kenya,2009-11-21,1,0,-3.781647048742416,,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
645,707,nairobi,kilimani,kenya,2009-11-21,1,0,-1.6864541878730972,,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
646,708,nairobi,kilimani,kenya,2009-11-24,2,3,-3.779498518571232,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
647,709,nairobi,kilimani,kenya,2009-11-23,7,1,-3.178711862377991,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
648,710,nairobi,kilimani,kenya,2009-11-23,5,2,-3.5033945815462357,1.0,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
649,711,nairobi,kilimani,kenya,2009-11-23,1,3,-3.788092639255965,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
650,712,nairobi,kilimani,kenya,2009-11-22,1,0,-3.788092639255965,1.0,-1.283550951,36.79040057,-1.3,36.8,-1.6898629069328308,-1.8259633034467697,2.25,0.8333333333333334,-3.880340963602066,-0.43333333333333346
651,713,nairobi,rusinga,kenya,2009-11-23,4,1,-3.7623102772017663,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
652,714,nairobi,rusinga,kenya,2009-11-22,2,1,-3.208791284774557,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
653,715,nairobi,rusinga,kenya,2009-11-21,2,1,-3.7726232220234457,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
654,716,nairobi,rusinga,kenya,2009-11-21,5,1,-3.696422018618813,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
655,717,nairobi,rusinga,kenya,2009-11-21,5,1,-3.4711666289784864,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
656,718,nairobi,rusinga,kenya,2009-11-21,4,1,-3.506259288441146,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
657,719,nairobi,rusinga,kenya,2009-11-21,4,2,-3.4126295809623253,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
658,720,nairobi,rusinga,kenya,2009-11-21,5,1,-3.4040354602775924,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
659,722,nairobi,rusinga,kenya,2009-11-22,2,0,-3.7666073375441327,,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
660,723,nairobi,rusinga,kenya,2009-11-23,2,1,-3.7666073375441327,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
661,725,nairobi,rusinga,kenya,2009-11-21,4,0,-3.649200562837551,,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
662,726,nairobi,rusinga,kenya,2009-11-21,7,1,-3.736527915147567,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
663,727,nairobi,rusinga,kenya,2009-11-24,4,2,-3.511988702230968,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
664,728,nairobi,rusinga,kenya,2009-11-22,6,2,-3.7451220358323,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
665,729,nairobi,rusinga,kenya,2009-11-24,2,0,-3.7726232220234457,,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
666,730,nairobi,rusinga,kenya,2009-11-22,3,0,-2.8362500438406286,,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
667,731,nairobi,rusinga,kenya,2009-11-22,3,0,-2.5490381699423144,,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
668,732,nairobi,rusinga,kenya,2009-11-21,1,0,-1.7097354621768326,,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
669,733,nairobi,rusinga,kenya,2009-11-22,2,0,-3.7666073375441327,,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
670,734,nairobi,rusinga,kenya,2009-11-21,1,0,-3.4369795895690687,,-1.396492153,36.83163364,-1.4,36.85,-1.7243850231170654,-1.8745445758104324,2.125,0.8333333333333334,-3.6944603323936462,-0.43333333333333346
671,735,nairobi,maili saba,kenya,2009-11-22,5,0,-0.8213660033887948,,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
672,736,nairobi,maili saba,kenya,2009-11-22,4,0,0.0577399089517152,,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
673,737,nairobi,maili saba,kenya,2009-11-22,5,0,0.7794367796038242,,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
674,738,nairobi,maili saba,kenya,2009-11-22,1,0,-0.1628425219564317,,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
675,739,nairobi,maili saba,kenya,2009-11-22,6,0,-0.7365976148879401,,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
676,740,nairobi,maili saba,kenya,2009-11-22,1,3,2.1020155887334275,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
677,741,nairobi,maili saba,kenya,2009-11-22,2,0,2.16217443352656,,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
678,742,nairobi,maili saba,kenya,2009-11-21,4,0,-0.9407780729218148,,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
679,743,nairobi,maili saba,kenya,2009-11-22,1,1,-1.0249161620141194,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
680,744,nairobi,maili saba,kenya,2009-11-22,4,0,-1.5494982047267098,,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
681,745,nairobi,maili saba,kenya,2009-11-22,4,1,-2.274423401418177,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
682,746,nairobi,maili saba,kenya,2009-11-22,2,2,-0.8013130551244179,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
683,747,nairobi,maili saba,kenya,2009-11-22,3,2,-0.7666770372845055,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
684,748,nairobi,maili saba,kenya,2009-11-22,7,2,-2.401180977624596,1.0,-1.255299966,36.91591022,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
685,749,nairobi,muthaiga,kenya,2009-11-06,2,3,-3.522301647052648,1.0,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
686,750,nairobi,buruburu phase 1,kenya,2009-11-06,2,4,-3.756580863411944,1.0,-1.278857181,36.87752154,-1.3,36.9,-1.7419948279857635,-1.8815220594406128,2.25,0.8333333333333334,-3.928180307149887,-0.43333333333333346
687,751,nairobi,buruburu phase 1,kenya,2009-11-02,2,2,-3.657221742143301,1.0,-1.278857181,36.87752154,-1.3,36.9,-1.7419948279857635,-1.8815220594406128,2.25,0.8333333333333334,-3.928180307149887,-0.43333333333333346
688,752,nairobi,muthaiga,kenya,2009-11-09,3,1,-3.75156762634585,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
689,753,nairobi,muthaiga,kenya,2009-11-09,1,0,-1.6864541878730972,,-1.254882111,36.83204676,-1.25,36.85,-1.7069163024425507,-1.8424200862646103,2.25,0.8333333333333334,-3.887165606021881,-0.43333333333333346
690,754,garissa,jaribu,kenya,2009-11-12,4,0,-2.033148942147387,,-0.44980003,39.63990781,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
691,755,garissa,jaribu,kenya,2009-11-12,2,0,-1.7256544643486091,,-0.44980003,39.63990781,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
692,756,garissa,jaribu,kenya,2009-11-12,3,0,-1.6654956195554782,,-0.44980003,39.63990781,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
693,757,garissa,jaribu,kenya,2009-11-12,4,0,-0.9387667787905872,,-0.44980003,39.63990781,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
694,758,garissa,jaribu,kenya,2009-11-12,7,5,-2.401180977624596,0.0,-0.44980003,39.63990781,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
695,759,garissa,jaribu,kenya,2009-11-12,5,0,-1.545177929969216,,-0.44980003,39.63990781,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
696,760,garissa,jaribu,kenya,2009-11-12,3,3,-1.41517404458468,1.0,-0.44980003,39.63990781,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
697,761,garissa,town centre,kenya,2009-11-10,3,2,-1.8423810104884888,1.0,-0.448509961,39.65421677,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
698,762,garissa,town centre,kenya,2009-11-10,2,3,-2.861545884807186,1.0,-0.448509961,39.65421677,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
699,763,garissa,jaribu,kenya,2009-11-13,4,1,-0.5487299214135999,1.0,-0.44980003,39.63990781,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
700,764,garissa,kamour,kenya,2009-11-15,5,1,-2.2933630795715074,1.0,-0.448509961,39.65421677,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
701,765,garissa,kamour,kenya,2009-11-15,7,1,0.0023858775228532,0.0,-0.448509961,39.65421677,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
702,766,garissa,kamour,kenya,2009-11-15,6,2,-0.5731594843463089,0.0,-0.448509961,39.65421677,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
703,767,garissa,market,kenya,2009-11-09,3,1,-2.4136807691577697,1.0,-0.440424441,39.66017825,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
704,768,garissa,market,kenya,2009-11-07,5,2,-2.193438616583537,1.0,-0.440424441,39.66017825,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
705,769,garissa,hidaya,kenya,2009-11-12,10,1,-0.6333183291394402,1.0,-0.448244644,39.65445633,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
706,770,garissa,hidaya,kenya,2009-11-11,10,2,-1.626793083599748,1.0,-0.448244644,39.65445633,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
707,771,garissa,market,kenya,2009-11-07,8,0,-0.1237377400907517,,-0.440424441,39.66017825,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
708,772,garissa,market,kenya,2009-11-08,7,0,0.3796027415346106,,-0.440424441,39.66017825,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
709,773,garissa,market,kenya,2009-11-07,5,0,1.5393042470946303,,-0.440424441,39.66017825,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
710,774,garissa,hidaya,kenya,2009-11-11,5,0,-0.6333183291394402,,-0.448244644,39.65445633,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
711,775,garissa,kamour,kenya,2009-11-15,3,1,-1.41517404458468,1.0,-0.448509961,39.65421677,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
712,776,garissa,market,kenya,2009-11-08,6,3,-0.7536360187257021,1.0,-0.440424441,39.66017825,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
713,777,garissa,town centre,kenya,2009-11-07,7,1,-0.7235565963291366,1.0,-0.448509961,39.65421677,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
714,778,garissa,town centre,kenya,2009-11-09,3,1,2.6383606741270778,1.0,-0.448509961,39.65421677,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
715,779,garissa,town centre,kenya,2009-11-08,5,1,-0.6333183291394402,1.0,-0.448509961,39.65421677,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
716,780,garissa,town centre,kenya,2009-11-09,6,1,1.4784684034748914,1.0,-0.448509961,39.65421677,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
717,781,garissa,town centre,kenya,2009-11-09,3,1,-1.0039575936965002,1.0,-0.448509961,39.65421677,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
718,782,garissa,market,kenya,2009-11-09,5,1,-1.4452534669812456,1.0,-0.440424441,39.66017825,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
719,783,garissa,market,kenya,2009-11-07,5,1,2.7586783637133405,1.0,-0.440424441,39.66017825,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
720,784,garissa,market,kenya,2009-11-08,5,1,-2.687754908234669,1.0,-0.440424441,39.66017825,-0.45,39.65,-1.2150005102157593,-1.2883011976877847,2.033333333333333,1.5,-2.5880228996276857,-0.38888888888888895
