,house,country,hh_size,migrant_num,wealth_index,remit,municipality,lat,long,district,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
433,458,south_africa,4,0,-0.4120252097774911,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
434,459,south_africa,2,0,1.2093531947196932,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
435,460,south_africa,1,0,-0.5168138745358786,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
436,461,south_africa,2,0,-1.6108440299103477,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
437,462,south_africa,1,0,-2.67091114327868,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
438,463,south_africa,1,0,0.373562154730331,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
439,464,south_africa,1,0,-1.07037297536242,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
440,465,south_africa,2,0,-0.542500069999652,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
441,466,south_africa,2,0,0.4547596976728646,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
442,467,south_africa,1,0,-2.4394025661923573,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
443,468,south_africa,1,0,-2.1551588915135307,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
444,469,south_africa,1,0,0.3840451586202377,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
445,470,south_africa,3,0,-1.1474315617537405,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
446,471,south_africa,3,0,-2.010285957954249,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
447,472,south_africa,3,0,-1.0125015340416796,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
448,473,south_africa,5,0,0.3278363096886574,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
449,474,south_africa,1,0,-2.605973210484979,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
450,475,south_africa,1,0,2.5530966076347075,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
451,476,south_africa,1,0,0.4166844181682942,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
452,477,south_africa,4,0,1.4093339493487882,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
453,478,south_africa,3,1,0.3712020608883509,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
454,479,south_africa,1,0,1.292833329976957,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
455,480,south_africa,2,0,1.7714397543767324,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
456,481,south_africa,9,0,1.292910831504207,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
457,482,south_africa,3,0,-0.9244345781658854,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
458,483,south_africa,5,0,0.8147491854648224,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
459,484,south_africa,5,0,2.477805505291645,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
460,485,south_africa,4,0,0.0342643156366861,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
461,486,south_africa,8,0,-0.0589642116026026,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
462,487,south_africa,2,0,-0.5339726111691544,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
463,488,south_africa,4,0,2.382399636426201,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
464,489,south_africa,4,0,2.485144418281295,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
465,490,south_africa,1,0,-2.1659735808081138,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
466,491,south_africa,1,0,-0.7880893769767237,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
467,492,south_africa,2,0,0.480445893136638,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
468,493,south_africa,2,0,-1.3015487345363803,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
469,494,south_africa,4,0,1.717568294914069,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
470,495,south_africa,1,0,0.5403803492187759,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
471,496,south_africa,2,0,0.1143401062506174,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
472,497,south_africa,4,0,1.0624016694671117,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
473,498,south_africa,2,0,1.8301510582939284,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
474,499,south_africa,2,0,-1.16661870682432,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
475,500,south_africa,9,1,-1.6918798154762598,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
476,501,south_africa,6,0,-1.2295282971283392,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
477,502,south_africa,5,0,0.1216115341648469,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
478,503,south_africa,5,0,-1.0754111243456987,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
479,504,south_africa,2,0,-0.5958325372203287,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
480,505,south_africa,2,0,-0.304825260432498,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
481,506,south_africa,1,1,-0.3112405042155278,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
482,507,south_africa,4,0,-1.0638739249692264,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
483,508,south_africa,9,0,-0.6895818988204642,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
484,509,south_africa,5,0,0.1994053323697905,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
485,510,south_africa,7,0,-2.978812670931598,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
486,511,south_africa,3,0,-0.6624035884880213,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
487,512,south_africa,3,1,0.0067433919255003,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
488,513,south_africa,12,0,0.9106847685372694,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
489,514,south_africa,3,0,0.0067433919255003,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-1.6802449226379395,-1.7704432010650635,3.0,0.2,-5.040734767913818,-0.19999999999999973,58946987.78223201,0.1648997315028671,0.8480322460020591
