,house,country,hh_size,migrant_num,wealth_index,remit,municipality,lat,long,district,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1095,1132,south_africa,8,0,0.6735970720092875,,greater letaba,-23.5117,30.2746,mopani district municipality,-23.5,30.25,-23.77992506,30.28557855,-1.2953091263771057,-1.3382238745689392,2.5,0.4,-3.2761142253875732,-0.3999999999999999,253427263.92522395,0.22591059021417523,-0.5350385502800585
1096,1133,south_africa,4,0,0.7469862019057827,,greater letaba,-23.5117,30.2746,mopani district municipality,-23.5,30.25,-23.77992506,30.28557855,-1.2953091263771057,-1.3382238745689392,2.5,0.4,-3.2761142253875732,-0.3999999999999999,253427263.92522395,0.22591059021417523,-0.5350385502800585
1097,1134,south_africa,4,0,-2.0170495600632528,,greater letaba,-23.5117,30.2746,mopani district municipality,-23.5,30.25,-23.77992506,30.28557855,-1.2953091263771057,-1.3382238745689392,2.5,0.4,-3.2761142253875732,-0.3999999999999999,253427263.92522395,0.22591059021417523,-0.5350385502800585
1098,1135,south_africa,5,0,-0.956044513142207,,greater letaba,-23.5117,30.2746,mopani district municipality,-23.5,30.25,-23.77992506,30.28557855,-1.2953091263771057,-1.3382238745689392,2.5,0.4,-3.2761142253875732,-0.3999999999999999,253427263.92522395,0.22591059021417523,-0.5350385502800585
1099,1136,south_africa,5,0,1.1560207274990162,,greater letaba,-23.5117,30.2746,mopani district municipality,-23.5,30.25,-23.77992506,30.28557855,-1.2953091263771057,-1.3382238745689392,2.5,0.4,-3.2761142253875732,-0.3999999999999999,253427263.92522395,0.22591059021417523,-0.5350385502800585
1100,1137,south_africa,2,0,0.0709588805849338,,greater letaba,-23.5117,30.2746,mopani district municipality,-23.5,30.25,-23.77992506,30.28557855,-1.2953091263771057,-1.3382238745689392,2.5,0.4,-3.2761142253875732,-0.3999999999999999,253427263.92522395,0.22591059021417523,-0.5350385502800585
1101,1138,south_africa,3,0,1.7817142325622413,,greater letaba,-23.5117,30.2746,mopani district municipality,-23.5,30.25,-23.77992506,30.28557855,-1.2953091263771057,-1.3382238745689392,2.5,0.4,-3.2761142253875732,-0.3999999999999999,253427263.92522395,0.22591059021417523,-0.5350385502800585
1102,1139,south_africa,7,0,0.1223312715124805,,greater letaba,-23.5117,30.2746,mopani district municipality,-23.5,30.25,-23.77992506,30.28557855,-1.2953091263771057,-1.3382238745689392,2.5,0.4,-3.2761142253875732,-0.3999999999999999,253427263.92522395,0.22591059021417523,-0.5350385502800585
1103,1140,south_africa,4,0,1.197331697179172,,greater letaba,-23.5117,30.2746,mopani district municipality,-23.5,30.25,-23.77992506,30.28557855,-1.2953091263771057,-1.3382238745689392,2.5,0.4,-3.2761142253875732,-0.3999999999999999,253427263.92522395,0.22591059021417523,-0.5350385502800585
1104,1141,south_africa,6,0,-0.7973336162000817,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1105,1142,south_africa,5,0,-0.8270857979215392,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1106,1143,south_africa,6,0,1.2178806535501907,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1107,1144,south_africa,3,0,-0.105069059869164,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1108,1145,south_africa,8,0,-0.9771369844464952,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1109,1146,south_africa,6,0,-0.1446991900132714,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1110,1147,south_africa,3,0,-0.1036781027522348,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1111,1148,south_africa,3,0,-3.211713883231284,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1112,1149,south_africa,2,0,-0.16671592898222,1.0,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1113,1150,south_africa,4,0,-0.6894515952522335,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1114,1151,south_africa,5,0,-0.3978916881561803,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1115,1152,south_africa,6,0,-1.077136577471424,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1116,1153,south_africa,4,0,-0.1153435380546733,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1117,1154,south_africa,9,0,-0.1696917570641654,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1118,1155,south_africa,4,0,-1.183687497965369,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1119,1156,south_africa,4,0,-2.6002833410840016,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1120,1157,south_africa,2,0,-0.0461993360068825,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1121,1158,south_africa,8,2,-1.245536138460701,1.0,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1122,1159,south_africa,6,0,1.292910831504207,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1123,1160,south_africa,5,0,0.6240473213136624,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1124,1161,south_africa,4,0,-3.1710695106879934,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1125,1162,south_africa,2,1,0.1223312715124805,1.0,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1126,1163,south_africa,4,0,0.8613672732468246,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1127,1164,south_africa,7,0,0.9846610114729366,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1128,1165,south_africa,5,0,-2.455020781302814,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1129,1166,south_africa,6,0,-2.4935500744984744,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1130,1167,south_africa,4,0,-1.9143047782081597,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1131,1168,south_africa,4,0,0.7726723973695562,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1132,1169,south_africa,7,0,-2.4781383572202103,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1133,1170,south_africa,5,0,-0.16671592898222,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1134,1171,south_africa,5,0,1.745753558912959,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1135,1172,south_africa,5,0,0.85623003415407,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1136,1173,south_africa,3,0,0.0452726851211604,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1137,1174,south_africa,4,0,0.307808172420283,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1138,1175,south_africa,6,0,1.5719785809619262,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1139,1176,south_africa,2,0,0.93328862054539,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1140,1177,south_africa,3,0,-0.7202750298087616,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1141,1178,south_africa,8,0,-0.7721720769763609,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1142,1179,south_africa,9,0,-1.073603803120626,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1143,1180,south_africa,7,0,-0.8946402974706684,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1144,1181,south_africa,2,0,-0.8143002286805496,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1145,1182,south_africa,2,0,-0.9525117387914088,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1146,1183,south_africa,4,0,2.387204057606594,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1147,1184,south_africa,7,0,3.2989865173962363,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1148,1185,south_africa,2,2,2.721051743800191,1.0,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1149,1186,south_africa,4,0,1.7971259498405054,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1150,1187,south_africa,4,0,3.390722929766856,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
1151,1188,south_africa,3,0,2.1537321811180563,,greater tzaneen,-23.8637,30.2827,mopani district municipality,-23.85,30.3,-23.838381,30.28557855,-1.3599536418914795,-1.4253625869750977,2.3333333333333335,0.6,-3.2335906426111856,-0.5999999999999999,216285598.8202211,0.22937648988798465,0.8325275726775295
