,house,country,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1736,341,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
1737,1667,senegal,0.0,0.0,0.0,0.0,0.1960147009289913,0.0
1738,1464,senegal,0.0,0.0,0.0,0.0,0.17389833026914428,0.0
1739,58,senegal,0.2,-20.566259384155273,-0.19999999999999984,179740.35596301858,0.16536920706506136,0.0
1740,1503,senegal,0.2,-3.0318589210510254,-0.19999999999999973,121965880.44110934,0.163726481540929,-0.29593352699034403
1741,1596,senegal,0.2,-3.1077520847320557,-0.19999999999999973,121965880.44110934,0.18089102380088468,-0.586089338876904
1742,1669,senegal,0.0,0.0,0.0,0.0,0.1960147009289913,0.0
1743,1433,senegal,0.0,0.0,0.0,0.0,0.15590663399322888,0.0
1744,1456,senegal,0.0,0.0,0.0,0.0,0.17389833026914428,0.0
1745,1921,senegal,0.0,0.0,0.0,0.0,0.15590663399322888,0.0
1746,1331,senegal,0.2,-3.1965103149414062,-0.19999999999999973,121965880.44110934,0.18252449707894922,-0.6420720362827839
1747,479,senegal,0.0,0.0,0.0,0.0,0.1822629119282697,0.0
1748,1469,senegal,0.0,0.0,0.0,0.0,0.2046936484867945,0.0
1749,1593,senegal,0.2,-3.1077520847320557,-0.19999999999999973,121965880.44110934,0.18089102380088468,-0.586089338876904
1750,1460,senegal,0.0,0.0,0.0,0.0,0.17389833026914428,0.0
