,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1092,1163,malindi,majengo,kenya,11/26/2009,4,0,-3.069957919,,-1.280655187,36.84627548,-1.3,36.85,-1.781482756137848,-1.8480762243270874,2.25,0.6,-4.020374655723572,0.06666666666666665,413029382.9447616,0.18488966184246364,-2.518953119160753
1093,1164,malindi,barani,kenya,11/26/2009,5,0,1.136411005,,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18402886839192933,0.0
1094,1165,malindi,kwa haidari,kenya,11/28/2009,4,0,2.223217927,,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18402886839192933,0.0
1095,1166,malindi,kwa haidari,kenya,11/28/2009,6,0,0.681183332,,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18402886839192933,0.0
1096,1167,malindi,gongoni,kenya,11/27/2009,8,0,0.790028595,,-3.826004893,39.76446172,-3.85,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646158881961368,0.0
1097,1168,malindi,kwa haidari,kenya,11/28/2009,1,1,2.22289862,1.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18402886839192933,0.0
1098,1169,malindi,gongoni,kenya,11/27/2009,3,0,0.509606627,,-3.826004893,39.76446172,-3.85,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646158881961368,0.0
1099,1170,malindi,gongoni,kenya,11/27/2009,4,0,-0.226022043,,-3.826004893,39.76446172,-3.85,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646158881961368,0.0
1100,1171,malindi,kwa haidari,kenya,11/28/2009,5,0,-1.1799675,,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18402886839192933,0.0
1101,1172,malindi,gongoni,kenya,11/27/2009,1,0,2.617402106,,-3.826004893,39.76446172,-3.85,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646158881961368,0.0
1102,1173,malindi,gongoni,kenya,11/27/2009,1,0,2.617402106,,-3.826004893,39.76446172,-3.85,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646158881961368,0.0
1103,1174,malindi,barani,kenya,11/26/2009,3,0,-0.843874286,,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18402886839192933,0.0
1104,1175,malindi,barani,kenya,11/26/2009,2,0,2.162174434,,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18402886839192933,0.0
1105,1176,malindi,majengo,kenya,11/26/2009,12,0,-1.418403304,,-1.280655187,36.84627548,-1.3,36.85,-1.781482756137848,-1.8480762243270874,2.25,0.6,-4.020374655723572,0.06666666666666665,413029382.9447616,0.18488966184246364,-2.518953119160753
1106,1177,malindi,majengo,kenya,11/26/2009,5,0,-2.169278051,,-1.280655187,36.84627548,-1.3,36.85,-1.781482756137848,-1.8480762243270874,2.25,0.6,-4.020374655723572,0.06666666666666665,413029382.9447616,0.18488966184246364,-2.518953119160753
1107,1178,embu,kairuri,kenya,11/20/2009,4,1,3.588538124,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1108,1179,embu,kairuri,kenya,11/20/2009,6,1,-1.107211544,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1109,1180,embu,kairuri,kenya,11/20/2009,9,1,3.534369417,0.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1110,1181,embu,kairuri,kenya,11/21/2009,2,1,-0.063081155,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1111,1182,embu,kairuri,kenya,11/20/2009,5,1,1.222812046,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1112,1183,embu,kiangucu,kenya,11/26/2009,5,4,-3.079984393,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1113,1184,embu,kiangucu,kenya,11/27/2009,1,1,1.928071731,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1114,1185,embu,kiangucu,kenya,11/26/2009,5,2,0.639929808,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1115,1187,embu,kiangucu,kenya,11/26/2009,1,1,0.235910854,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1116,1188,embu,kairuri,kenya,11/20/2009,4,1,0.644943045,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1117,1189,embu,kiangucu,kenya,11/27/2009,3,4,-2.440284227,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1118,1190,embu,kiangucu,kenya,11/27/2009,4,1,-1.119243313,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1119,1191,embu,kiangucu,kenya,11/27/2009,2,1,-3.110063816,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1120,1192,embu,kiangucu,kenya,11/26/2009,6,1,1.212785572,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1121,1193,embu,manyatta,kenya,11/21/2009,2,0,3.132183806,,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1122,1194,embu,manyatta,kenya,11/21/2009,2,0,1.814164753,,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1123,1195,embu,manyatta,kenya,11/21/2009,2,0,0.50412972,,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1124,1196,embu,manyatta,kenya,11/21/2009,4,0,-2.093307787,1.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1125,1197,embu,kau,kenya,11/25/2009,2,1,1.550043315,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1126,1198,embu,kau,kenya,11/25/2009,4,3,3.073151607,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1127,1199,embu,kau,kenya,11/25/2009,4,1,2.025323935,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1128,1200,embu,kau,kenya,11/25/2009,1,1,1.965165091,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1129,1201,embu,kau,kenya,11/24/2009,4,2,3.073151607,0.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1130,1202,embu,kau,kenya,11/24/2009,2,1,0.490688591,0.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1131,1203,embu,kau,kenya,11/24/2009,4,2,-1.119243313,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1132,1204,embu,kau,kenya,11/24/2009,10,0,3.113257503,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1133,1205,embu,kau,kenya,11/25/2009,4,5,1.093477132,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1134,1206,embu,kau,kenya,11/25/2009,6,2,1.519963892,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1135,1207,embu,kau,kenya,11/24/2009,6,2,-0.404571577,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1136,1208,embu,kiangucu,kenya,11/26/2009,6,1,2.389710115,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1137,1209,embu,kiangucu,kenya,11/27/2009,3,1,-1.882468174,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1138,1210,embu,kiangucu,kenya,11/26/2009,4,1,-0.938324091,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1139,1211,embu,kiangucu,kenya,11/26/2009,6,1,2.506846352,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1140,1212,embu,matakare,kenya,11/22/2009,3,0,0.07863779,1.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1141,1213,embu,manyatta,kenya,11/21/2009,2,1,-1.626295343,0.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1142,1214,embu,manyatta,kenya,11/21/2009,4,1,2.102900238,1.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1143,1215,embu,manyatta,kenya,11/21/2009,2,1,-1.626295343,1.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1144,1216,embu,manyatta,kenya,11/21/2009,6,4,2.506846352,1.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1145,1217,embu,manyatta,kenya,11/21/2009,4,1,2.697009082,1.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1146,1218,embu,matakare,kenya,11/23/2009,4,1,0.409682164,1.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1147,1219,embu,kau,kenya,11/25/2009,6,1,-1.107211544,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1148,1220,embu,kau,kenya,11/24/2009,7,1,0.36124178,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1149,1221,embu,kau,kenya,11/24/2009,5,0,3.068138369,,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1150,1222,embu,kau,kenya,11/25/2009,4,0,1.242864994,,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1151,1223,embu,kau,kenya,11/24/2009,7,0,3.232669573,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1152,1224,embu,manyatta,kenya,11/21/2009,4,1,1.237833024,1.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1153,1225,embu,kairuri,kenya,11/20/2009,5,1,0.886654771,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1154,1226,embu,matakare,kenya,11/23/2009,1,2,0.895775626,0.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1155,1227,embu,matakare,kenya,11/22/2009,2,2,1.337192146,1.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1156,1228,embu,matakare,kenya,11/22/2009,6,1,-1.119243313,0.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1157,1229,embu,matakare,kenya,11/23/2009,1,1,-3.208791285,1.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1158,1230,embu,kiangucu,kenya,11/27/2009,4,1,2.411613581,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1159,1231,embu,kiangucu,kenya,11/26/2009,3,1,2.359630693,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1160,1232,embu,kiangucu,kenya,11/26/2009,5,0,0.296069698,,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1161,1233,embu,kiangucu,kenya,11/27/2009,3,0,1.368780413,,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1162,1234,embu,kiangucu,kenya,11/27/2009,6,0,-1.059084468,,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1163,1235,embu,kairuri,kenya,11/20/2009,3,1,-1.692099077,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1164,1236,embu,kairuri,kenya,11/20/2009,3,2,-1.134283024,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1165,1237,embu,kairuri,kenya,11/20/2009,3,1,3.598564598,0.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1166,1238,embu,kairuri,kenya,11/20/2009,6,0,-0.320349194,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1167,1239,embu,kairuri,kenya,11/2/2009,4,0,2.962074024,,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1168,1240,embu,kairuri,kenya,11/20/2009,2,0,0.496083205,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1169,1241,embu,kairuri,kenya,11/20/2009,7,0,2.466740455,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1170,1242,embu,kairuri,kenya,11/20/2009,4,0,-1.131275082,,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1171,1243,embu,kairuri,kenya,11/20/2009,2,0,2.901915179,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1172,1244,embu,kairuri,kenya,11/20/2009,5,1,1.990351923,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1173,1245,embu,kairuri,kenya,11/20/2009,4,0,3.073151607,,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1174,1246,embu,kairuri,kenya,11/20/2009,4,0,-1.947433889,,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1175,1247,embu,kairuri,kenya,11/20/2009,5,0,3.091512568,,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1176,1248,embu,kairuri,kenya,11/20/2009,3,0,1.17767418,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1177,1249,embu,kiangucu,kenya,11/26/2009,5,0,2.399736589,,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1178,1250,embu,kairuri,kenya,11/20/2009,2,1,0.766337082,1.0,-0.424974285,37.46462153,-0.4,37.45,-2.1627174019813538,-2.19547301530838,1.25,0.6,-2.712945520877838,0.06666666666666665,404352150.17433846,0.2398478547090594,1.1239198321334958
1179,1251,embu,kiangucu,kenya,11/26/2009,2,3,1.146610843,1.0,-0.523215993,37.45247101,-0.5,37.45,-1.9350212415059407,-2.0437349875768027,1.5,0.8,-3.0355489253997803,-0.29999999999999993,333400502.438788,0.24469872155914948,0.8444191713614968
1180,1252,embu,matakare,kenya,11/23/2009,3,0,1.912737507,1.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1181,1253,embu,matakare,kenya,11/23/2009,7,1,1.283626664,1.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1182,1254,embu,matakare,kenya,11/22/2009,1,1,-0.84399694,1.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1183,1255,embu,matakare,kenya,11/22/2009,1,1,-2.564077881,1.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1184,1256,embu,matakare,kenya,11/22/2009,5,1,0.621024488,0.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1185,1257,embu,matakare,kenya,11/22/2009,4,2,-1.059084468,1.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1186,1258,embu,matakare,kenya,11/23/2009,3,1,-2.533998459,1.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1187,1259,embu,matakare,kenya,11/23/2009,2,1,1.649402436,0.0,-0.540014726,37.45160569,-0.55,37.45,-1.9499226411183674,-2.057109256585439,1.6666666666666667,0.8,-3.401758054892222,-0.29999999999999993,317035963.8968278,0.24357624587526222,0.6322138836437788
1188,1260,embu,kau,kenya,11/25/2009,12,0,3.498640135,,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1189,1261,embu,kau,kenya,11/25/2009,5,0,2.84288298,,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1190,1262,embu,kau,kenya,11/25/2009,5,0,2.374670404,,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1191,1263,embu,kau,kenya,11/25/2009,8,0,1.282970891,,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1192,1264,embu,kau,kenya,11/24/2009,5,0,1.297104982,1.0,-2.486505577,40.43775301,-2.5,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634452231928254,0.0
1193,1265,embu,manyatta,kenya,11/21/2009,2,2,-0.959725347,1.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1194,1266,embu,manyatta,kenya,11/21/2009,3,1,-1.149888077,0.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1195,1267,embu,manyatta,kenya,11/21/2009,1,1,-1.024916162,1.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1196,1268,embu,manyatta,kenya,11/21/2009,3,3,-0.39554775,1.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1197,1269,embu,manyatta,kenya,11/21/2009,3,2,3.182316177,0.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1198,1270,embu,manyatta,kenya,11/21/2009,1,0,0.22920563,,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
1199,1271,embu,manyatta,kenya,11/21/2009,1,0,-0.84399694,1.0,-0.430576281,37.47760539,-0.45,37.5,-1.8347212076187134,-1.9776201645533245,1.5,0.8,-2.822416345278422,-0.29999999999999993,333400502.438788,0.24015629505001407,1.1098947137363855
