,house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
123,127,ibanda,jubilee street,uganda,6,1,-0.233387988,0,-0.1321,30.4953,-0.15,30.5,-1.825700899,-1.998406688,2,0.8,-3.791098515,-0.3,240271131.10428944,0.22619234347509204,-0.938844868
124,128,ibanda,jubilee street,uganda,3,0,1.9313211,,-0.1321,30.4953,-0.15,30.5,-1.825700899,-1.998406688,2,0.8,-3.791098515,-0.3,240271131.10428944,0.22619234347509204,-0.938844868
125,129,ibanda,jubilee street,uganda,6,0,3.096486473,,-0.1321,30.4953,-0.15,30.5,-1.825700899,-1.998406688,2,0.8,-3.791098515,-0.3,240271131.10428944,0.22619234347509204,-0.938844868
126,130,ibanda,jubilee street,uganda,5,0,0.520082634,,-0.1321,30.4953,-0.15,30.5,-1.825700899,-1.998406688,2,0.8,-3.791098515,-0.3,240271131.10428944,0.22619234347509204,-0.938844868
127,131,iganga,kasokoso central,uganda,6,0,-0.820015087,,0.41667,33.01667,0.4,33,-1.711823523,-1.788744549,2.1666666666666665,0.8,-3.762565851,-0.3,368090681.08734393,0.3073916199421672,-0.59333433
128,132,iganga,kasokoso central,uganda,3,0,0.721202287,,0.41667,33.01667,0.4,33,-1.711823523,-1.788744549,2.1666666666666665,0.8,-3.762565851,-0.3,368090681.08734393,0.3073916199421672,-0.59333433
129,134,iganga,kasokoso central,uganda,1,0,-0.006142655,,0.41667,33.01667,0.4,33,-1.711823523,-1.788744549,2.1666666666666665,0.8,-3.762565851,-0.3,368090681.08734393,0.3073916199421672,-0.59333433
130,135,iganga,kasokoso central,uganda,12,0,3.519808968,,0.41667,33.01667,0.4,33,-1.711823523,-1.788744549,2.1666666666666665,0.8,-3.762565851,-0.3,368090681.08734393,0.3073916199421672,-0.59333433
131,136,iganga,kasokoso central,uganda,6,1,0.438302026,0,0.41667,33.01667,0.4,33,-1.711823523,-1.788744549,2.1666666666666665,0.8,-3.762565851,-0.3,368090681.08734393,0.3073916199421672,-0.59333433
132,138,iganga,kasokoso central,uganda,5,0,0.25496342,,0.41667,33.01667,0.4,33,-1.711823523,-1.788744549,2.1666666666666665,0.8,-3.762565851,-0.3,368090681.08734393,0.3073916199421672,-0.59333433
133,139,iganga,kasokoso central,uganda,6,0,0.204011212,,0.41667,33.01667,0.4,33,-1.711823523,-1.788744549,2.1666666666666665,0.8,-3.762565851,-0.3,368090681.08734393,0.3073916199421672,-0.59333433
134,140,iganga,kasokoso central,uganda,1,0,1.539428841,,0.41667,33.01667,0.4,33,-1.711823523,-1.788744549,2.1666666666666665,0.8,-3.762565851,-0.3,368090681.08734393,0.3073916199421672,-0.59333433
135,143,jinja,masese,uganda,4,2,2.903743681,0,0.447,33.22827,0.45,33.25,-1.895527259,-2.040182039,1.75,1.2,-3.481704667,-0.533333333,252043578.6255526,0.23001467333252776,-0.001584311
136,144,jinja,masese,uganda,7,0,-1.08716978,,0.447,33.22827,0.45,33.25,-1.895527259,-2.040182039,1.75,1.2,-3.481704667,-0.533333333,252043578.6255526,0.23001467333252776,-0.001584311
137,145,jinja,masese,uganda,4,0,-0.182318125,,0.447,33.22827,0.45,33.25,-1.895527259,-2.040182039,1.75,1.2,-3.481704667,-0.533333333,252043578.6255526,0.23001467333252776,-0.001584311
138,146,jinja,masese,uganda,4,1,1.463831538,1,0.447,33.22827,0.45,33.25,-1.895527259,-2.040182039,1.75,1.2,-3.481704667,-0.533333333,252043578.6255526,0.23001467333252776,-0.001584311
139,147,jinja,masese,uganda,4,0,-0.829671548,,0.447,33.22827,0.45,33.25,-1.895527259,-2.040182039,1.75,1.2,-3.481704667,-0.533333333,252043578.6255526,0.23001467333252776,-0.001584311
140,148,jinja,masese,uganda,3,0,0.109173159,,0.447,33.22827,0.45,33.25,-1.895527259,-2.040182039,1.75,1.2,-3.481704667,-0.533333333,252043578.6255526,0.23001467333252776,-0.001584311
141,149,jinja,masese,uganda,6,0,0.13380638,,0.447,33.22827,0.45,33.25,-1.895527259,-2.040182039,1.75,1.2,-3.481704667,-0.533333333,252043578.6255526,0.23001467333252776,-0.001584311
142,150,jinja,masese,uganda,10,1,0.092428644,1,0.447,33.22827,0.45,33.25,-1.895527259,-2.040182039,1.75,1.2,-3.481704667,-0.533333333,252043578.6255526,0.23001467333252776,-0.001584311
143,151,kampala,barracks zone c,uganda,2,0,3.147763729,,0.273034,32.61746,0.25,32.6,-1.763506373,-1.857066552,2.6666666666666665,0.6,-4.829954306,-0.6,329908777.1266226,0.26565951554946565,0.46639394725823297
144,152,kampala,barracks zone c,uganda,3,4,3.605641712,0,0.273034,32.61746,0.25,32.6,-1.763506373,-1.857066552,2.6666666666666665,0.6,-4.829954306,-0.6,329908777.1266226,0.26565951554946565,0.46639394725823297
145,153,kampala,barracks zone c,uganda,3,4,2.526123023,0,0.273034,32.61746,0.25,32.6,-1.763506373,-1.857066552,2.6666666666666665,0.6,-4.829954306,-0.6,329908777.1266226,0.26565951554946565,0.46639394725823297
146,154,kampala,barracks zone c,uganda,2,0,2.428055745,,0.273034,32.61746,0.25,32.6,-1.763506373,-1.857066552,2.6666666666666665,0.6,-4.829954306,-0.6,329908777.1266226,0.26565951554946565,0.46639394725823297
147,155,kampala,barracks zone c,uganda,2,0,4.16308135,,0.273034,32.61746,0.25,32.6,-1.763506373,-1.857066552,2.6666666666666665,0.6,-4.829954306,-0.6,329908777.1266226,0.26565951554946565,0.46639394725823297
148,156,kampala,barracks zone c,uganda,6,3,3.519808968,1,0.273034,32.61746,0.25,32.6,-1.763506373,-1.857066552,2.6666666666666665,0.6,-4.829954306,-0.6,329908777.1266226,0.26565951554946565,0.46639394725823297
149,157,kampala,barracks zone c,uganda,4,2,3.00531705,0,0.273034,32.61746,0.25,32.6,-1.763506373,-1.857066552,2.6666666666666665,0.6,-4.829954306,-0.6,329908777.1266226,0.26565951554946565,0.46639394725823297
150,158,kampala,barracks zone c,uganda,5,0,2.137563409,,0.273034,32.61746,0.25,32.6,-1.763506373,-1.857066552,2.6666666666666665,0.6,-4.829954306,-0.6,329908777.1266226,0.26565951554946565,0.46639394725823297
151,159,kampala,barracks zone c,uganda,5,0,2.742416835,,0.273034,32.61746,0.25,32.6,-1.763506373,-1.857066552,2.6666666666666665,0.6,-4.829954306,-0.6,329908777.1266226,0.26565951554946565,0.46639394725823297
152,160,kampala,barracks zone c,uganda,12,9,3.579891889,1,0.273034,32.61746,0.25,32.6,-1.763506373,-1.857066552,2.6666666666666665,0.6,-4.829954306,-0.6,329908777.1266226,0.26565951554946565,0.46639394725823297
153,161,manafwa,bufumbula,uganda,2,0,-2.511413231,,0.83942,34.2169,0.85,34.2,-2.108027458,-2.294383208,1.3333333333333333,0.6,-2.925160567,-0.6,316960681.42917603,0.18183112483827443,0.3266079862664551
154,162,manafwa,bufumbula,uganda,3,1,-2.468496859,0,0.83942,34.2169,0.85,34.2,-2.108027458,-2.294383208,1.3333333333333333,0.6,-2.925160567,-0.6,316960681.42917603,0.18183112483827443,0.3266079862664551
155,163,manafwa,bufumbula,uganda,3,0,-1.357690034,,0.83942,34.2169,0.85,34.2,-2.108027458,-2.294383208,1.3333333333333333,0.6,-2.925160567,-0.6,316960681.42917603,0.18183112483827443,0.3266079862664551
156,164,manafwa,bufumbula,uganda,4,1,-1.093369554,1,0.83942,34.2169,0.85,34.2,-2.108027458,-2.294383208,1.3333333333333333,0.6,-2.925160567,-0.6,316960681.42917603,0.18183112483827443,0.3266079862664551
157,165,manafwa,bufumbula,uganda,5,0,-1.163758879,,0.83942,34.2169,0.85,34.2,-2.108027458,-2.294383208,1.3333333333333333,0.6,-2.925160567,-0.6,316960681.42917603,0.18183112483827443,0.3266079862664551
158,166,manafwa,bufumbula,uganda,5,0,-0.700305477,,0.83942,34.2169,0.85,34.2,-2.108027458,-2.294383208,1.3333333333333333,0.6,-2.925160567,-0.6,316960681.42917603,0.18183112483827443,0.3266079862664551
159,167,manafwa,bufumbula,uganda,7,1,0.297042904,1,0.83942,34.2169,0.85,34.2,-2.108027458,-2.294383208,1.3333333333333333,0.6,-2.925160567,-0.6,316960681.42917603,0.18183112483827443,0.3266079862664551
160,168,manafwa,bufumbula,uganda,8,1,-1.400606406,1,0.83942,34.2169,0.85,34.2,-2.108027458,-2.294383208,1.3333333333333333,0.6,-2.925160567,-0.6,316960681.42917603,0.18183112483827443,0.3266079862664551
161,169,manafwa,bufumbula,uganda,6,1,1.26491837,1,0.83942,34.2169,0.85,34.2,-2.108027458,-2.294383208,1.3333333333333333,0.6,-2.925160567,-0.6,316960681.42917603,0.18183112483827443,0.3266079862664551
162,170,manafwa,bufumbula,uganda,12,1,-0.814749136,1,0.83942,34.2169,0.85,34.2,-2.108027458,-2.294383208,1.3333333333333333,0.6,-2.925160567,-0.6,316960681.42917603,0.18183112483827443,0.3266079862664551
163,171,kamuli,bubaale b,uganda,3,3,0.273303927,0,0.70551,33.21661,0.7,33.2,-1.942666501,-2.003023654,1.625,1.2,-3.271517545,-0.533333333,259575613.60282862,0.2613172173559624,0.6258326364684794
164,172,kamuli,bubaale b,uganda,3,2,-0.385288785,0,0.70551,33.21661,0.7,33.2,-1.942666501,-2.003023654,1.625,1.2,-3.271517545,-0.533333333,259575613.60282862,0.2613172173559624,0.6258326364684794
165,173,kamuli,bubaale b,uganda,4,0,-0.960242767,,0.70551,33.21661,0.7,33.2,-1.942666501,-2.003023654,1.625,1.2,-3.271517545,-0.533333333,259575613.60282862,0.2613172173559624,0.6258326364684794
166,174,kamuli,bubaale b,uganda,6,2,-1.278202538,0,0.70551,33.21661,0.7,33.2,-1.942666501,-2.003023654,1.625,1.2,-3.271517545,-0.533333333,259575613.60282862,0.2613172173559624,0.6258326364684794
167,175,kamuli,bubaale b,uganda,7,2,-0.045359977,0,0.70551,33.21661,0.7,33.2,-1.942666501,-2.003023654,1.625,1.2,-3.271517545,-0.533333333,259575613.60282862,0.2613172173559624,0.6258326364684794
168,176,kamuli,bubaale b,uganda,11,1,-1.029330996,0,0.70551,33.21661,0.7,33.2,-1.942666501,-2.003023654,1.625,1.2,-3.271517545,-0.533333333,259575613.60282862,0.2613172173559624,0.6258326364684794
169,177,kamuli,bubaale b,uganda,7,1,0.116794141,1,0.70551,33.21661,0.7,33.2,-1.942666501,-2.003023654,1.625,1.2,-3.271517545,-0.533333333,259575613.60282862,0.2613172173559624,0.6258326364684794
170,178,kamuli,bubaale b,uganda,5,0,-0.444726538,,0.70551,33.21661,0.7,33.2,-1.942666501,-2.003023654,1.625,1.2,-3.271517545,-0.533333333,259575613.60282862,0.2613172173559624,0.6258326364684794
171,179,kamuli,bubaale b,uganda,12,4,-1.278202538,1,0.70551,33.21661,0.7,33.2,-1.942666501,-2.003023654,1.625,1.2,-3.271517545,-0.533333333,259575613.60282862,0.2613172173559624,0.6258326364684794
172,180,kamuli,bubaale b,uganda,9,0,-0.202720008,,0.70551,33.21661,0.7,33.2,-1.942666501,-2.003023654,1.625,1.2,-3.271517545,-0.533333333,259575613.60282862,0.2613172173559624,0.6258326364684794
173,181,bushenyi,nyakashojwa,uganda,9,0,-1.48643915,,-0.45022,30.15452,-0.45,30.15,-1.876922329,-1.993164778,2,0.6,-3.890847921,-0.6,316147350.10596204,0.22805457132910772,-0.881706219
174,183,bushenyi,nyakashojwa,uganda,8,0,-0.821462517,,-0.45022,30.15452,-0.45,30.15,-1.876922329,-1.993164778,2,0.6,-3.890847921,-0.6,316147350.10596204,0.22805457132910772,-0.881706219
175,184,bushenyi,nyakashojwa,uganda,7,0,-2.293223528,,-0.45022,30.15452,-0.45,30.15,-1.876922329,-1.993164778,2,0.6,-3.890847921,-0.6,316147350.10596204,0.22805457132910772,-0.881706219
176,185,bushenyi,nyakashojwa,uganda,3,1,-1.290437071,0,-0.45022,30.15452,-0.45,30.15,-1.876922329,-1.993164778,2,0.6,-3.890847921,-0.6,316147350.10596204,0.22805457132910772,-0.881706219
177,186,bushenyi,nyakashojwa,uganda,9,1,-1.48643915,0,-0.45022,30.15452,-0.45,30.15,-1.876922329,-1.993164778,2,0.6,-3.890847921,-0.6,316147350.10596204,0.22805457132910772,-0.881706219
178,187,bushenyi,nyakashojwa,uganda,9,2,-1.48643915,1,-0.45022,30.15452,-0.45,30.15,-1.876922329,-1.993164778,2,0.6,-3.890847921,-0.6,316147350.10596204,0.22805457132910772,-0.881706219
179,188,bushenyi,nyakashojwa,uganda,4,1,-2.047959829,1,-0.45022,30.15452,-0.45,30.15,-1.876922329,-1.993164778,2,0.6,-3.890847921,-0.6,316147350.10596204,0.22805457132910772,-0.881706219
180,189,bushenyi,nyakashojwa,uganda,6,1,-0.073970892,1,-0.45022,30.15452,-0.45,30.15,-1.876922329,-1.993164778,2,0.6,-3.890847921,-0.6,316147350.10596204,0.22805457132910772,-0.881706219
181,190,bushenyi,nyakashojwa,uganda,5,0,1.86264204,,-0.45022,30.15452,-0.45,30.15,-1.876922329,-1.993164778,2,0.6,-3.890847921,-0.6,316147350.10596204,0.22805457132910772,-0.881706219
182,192,kamuli,buluuta,uganda,2,0,-1.710974101,,0.76194,33.36393,0.75,33.35,-1.957843701,-2.105815768,2,1,-4.115217845,-0.2,311742473.9042186,0.2576298003037101,0.627154345
183,193,kamuli,buluuta,uganda,5,1,-1.311895257,0,0.76194,33.36393,0.75,33.35,-1.957843701,-2.105815768,2,1,-4.115217845,-0.2,311742473.9042186,0.2576298003037101,0.627154345
184,194,kamuli,buluuta,uganda,8,1,-1.896945046,0,0.76194,33.36393,0.75,33.35,-1.957843701,-2.105815768,2,1,-4.115217845,-0.2,311742473.9042186,0.2576298003037101,0.627154345
185,195,kamuli,buluuta,uganda,5,0,-1.633768047,,0.76194,33.36393,0.75,33.35,-1.957843701,-2.105815768,2,1,-4.115217845,-0.2,311742473.9042186,0.2576298003037101,0.627154345
186,196,kamuli,buluuta,uganda,6,0,0.127450746,,0.76194,33.36393,0.75,33.35,-1.957843701,-2.105815768,2,1,-4.115217845,-0.2,311742473.9042186,0.2576298003037101,0.627154345
187,197,kamuli,buluuta,uganda,6,0,-1.333353443,,0.76194,33.36393,0.75,33.35,-1.957843701,-2.105815768,2,1,-4.115217845,-0.2,311742473.9042186,0.2576298003037101,0.627154345
188,199,kamuli,buluuta,uganda,11,1,-1.440644373,1,0.76194,33.36393,0.75,33.35,-1.957843701,-2.105815768,2,1,-4.115217845,-0.2,311742473.9042186,0.2576298003037101,0.627154345
189,200,kamuli,buluuta,uganda,12,1,-1.874056315,0,0.76194,33.36393,0.75,33.35,-1.957843701,-2.105815768,2,1,-4.115217845,-0.2,311742473.9042186,0.2576298003037101,0.627154345
190,201,kabarole,muhangi,uganda,4,0,-1.962127085,,0.63333,30.48333,0.65,30.5,-1.739478588,-1.841163456,1.6666666666666667,0.8,-2.934803903,-0.3,366697704.4433712,0.25318986215219785,1.095994859432463
191,202,kabarole,muhangi,uganda,4,3,-1.343384576,1,0.63333,30.48333,0.65,30.5,-1.739478588,-1.841163456,1.6666666666666667,0.8,-2.934803903,-0.3,366697704.4433712,0.25318986215219785,1.095994859432463
192,203,kabarole,muhangi,uganda,9,0,-2.133792573,,0.63333,30.48333,0.65,30.5,-1.739478588,-1.841163456,1.6666666666666667,0.8,-2.934803903,-0.3,366697704.4433712,0.25318986215219785,1.095994859432463
193,204,kabarole,muhangi,uganda,5,0,-2.447038673,,0.63333,30.48333,0.65,30.5,-1.739478588,-1.841163456,1.6666666666666667,0.8,-2.934803903,-0.3,366697704.4433712,0.25318986215219785,1.095994859432463
194,205,kabarole,muhangi,uganda,3,0,-2.468496859,,0.63333,30.48333,0.65,30.5,-1.739478588,-1.841163456,1.6666666666666667,0.8,-2.934803903,-0.3,366697704.4433712,0.25318986215219785,1.095994859432463
195,206,kabarole,muhangi,uganda,7,1,-0.657389105,1,0.63333,30.48333,0.65,30.5,-1.739478588,-1.841163456,1.6666666666666667,0.8,-2.934803903,-0.3,366697704.4433712,0.25318986215219785,1.095994859432463
196,207,kabarole,muhangi,uganda,7,0,-1.37914822,,0.63333,30.48333,0.65,30.5,-1.739478588,-1.841163456,1.6666666666666667,0.8,-2.934803903,-0.3,366697704.4433712,0.25318986215219785,1.095994859432463
197,208,kabarole,muhangi,uganda,4,0,-1.944960536,,0.63333,30.48333,0.65,30.5,-1.739478588,-1.841163456,1.6666666666666667,0.8,-2.934803903,-0.3,366697704.4433712,0.25318986215219785,1.095994859432463
198,209,kabarole,muhangi,uganda,9,4,-1.357690034,0,0.63333,30.48333,0.65,30.5,-1.739478588,-1.841163456,1.6666666666666667,0.8,-2.934803903,-0.3,366697704.4433712,0.25318986215219785,1.095994859432463
199,210,kabarole,muhangi,uganda,1,0,-1.919210713,,0.63333,30.48333,0.65,30.5,-1.739478588,-1.841163456,1.6666666666666667,0.8,-2.934803903,-0.3,366697704.4433712,0.25318986215219785,1.095994859432463
200,211,kasese,mughete,uganda,6,7,-1.639698147,1,0.09829,29.94447,0.1,29.95,-1.770703097,-1.86804082,1.6666666666666667,0.8,-3.086282353,-0.3,260085002.9706532,0.23814169704506902,0.7842776651972122
201,212,kasese,mughete,uganda,3,0,-2.051651903,,0.09829,29.94447,0.1,29.95,-1.770703097,-1.86804082,1.6666666666666667,0.8,-3.086282353,-0.3,260085002.9706532,0.23814169704506902,0.7842776651972122
202,213,kasese,mughete,uganda,9,3,-1.359103266,1,0.09829,29.94447,0.1,29.95,-1.770703097,-1.86804082,1.6666666666666667,0.8,-3.086282353,-0.3,260085002.9706532,0.23814169704506902,0.7842776651972122
203,214,kasese,mughete,uganda,6,0,-0.346404533,,0.09829,29.94447,0.1,29.95,-1.770703097,-1.86804082,1.6666666666666667,0.8,-3.086282353,-0.3,260085002.9706532,0.23814169704506902,0.7842776651972122
204,215,kasese,mughete,uganda,3,0,-0.745483377,,0.09829,29.94447,0.1,29.95,-1.770703097,-1.86804082,1.6666666666666667,0.8,-3.086282353,-0.3,260085002.9706532,0.23814169704506902,0.7842776651972122
205,216,kasese,mughete,uganda,1,0,-1.579615226,,0.09829,29.94447,0.1,29.95,-1.770703097,-1.86804082,1.6666666666666667,0.8,-3.086282353,-0.3,260085002.9706532,0.23814169704506902,0.7842776651972122
206,217,kasese,mughete,uganda,1,0,-0.893619755,,0.09829,29.94447,0.1,29.95,-1.770703097,-1.86804082,1.6666666666666667,0.8,-3.086282353,-0.3,260085002.9706532,0.23814169704506902,0.7842776651972122
207,218,kasese,mughete,uganda,1,0,-1.296714965,,0.09829,29.94447,0.1,29.95,-1.770703097,-1.86804082,1.6666666666666667,0.8,-3.086282353,-0.3,260085002.9706532,0.23814169704506902,0.7842776651972122
208,219,kasese,mughete,uganda,3,0,-0.86471221,,0.09829,29.94447,0.1,29.95,-1.770703097,-1.86804082,1.6666666666666667,0.8,-3.086282353,-0.3,260085002.9706532,0.23814169704506902,0.7842776651972122
209,220,kasese,mughete,uganda,5,5,-1.643989784,1,0.09829,29.94447,0.1,29.95,-1.770703097,-1.86804082,1.6666666666666667,0.8,-3.086282353,-0.3,260085002.9706532,0.23814169704506902,0.7842776651972122
210,221,kamuli,mukasa/dening,uganda,3,0,2.90777984,1,0.93199,34.29049,0.95,34.3,-2.025406718,-2.456905246,2,0.4,-4.050813437,-0.4,490732757.79292727,0.15098265884856046,0.7315433150074238
211,222,kamuli,mukasa/dening,uganda,5,2,1.247404026,0,0.93199,34.29049,0.95,34.3,-2.025406718,-2.456905246,2,0.4,-4.050813437,-0.4,490732757.79292727,0.15098265884856046,0.7315433150074238
212,224,kamuli,mukasa/dening,uganda,7,0,1.243460184,,0.93199,34.29049,0.95,34.3,-2.025406718,-2.456905246,2,0.4,-4.050813437,-0.4,490732757.79292727,0.15098265884856046,0.7315433150074238
213,225,kamuli,mukasa/dening,uganda,10,1,1.82010766,1,0.93199,34.29049,0.95,34.3,-2.025406718,-2.456905246,2,0.4,-4.050813437,-0.4,490732757.79292727,0.15098265884856046,0.7315433150074238
214,226,kamuli,mukasa/dening,uganda,5,0,2.391470763,,0.93199,34.29049,0.95,34.3,-2.025406718,-2.456905246,2,0.4,-4.050813437,-0.4,490732757.79292727,0.15098265884856046,0.7315433150074238
215,227,kamuli,mukasa/dening,uganda,12,3,1.828690934,1,0.93199,34.29049,0.95,34.3,-2.025406718,-2.456905246,2,0.4,-4.050813437,-0.4,490732757.79292727,0.15098265884856046,0.7315433150074238
216,228,kamuli,mukasa/dening,uganda,5,0,0.219639124,,0.93199,34.29049,0.95,34.3,-2.025406718,-2.456905246,2,0.4,-4.050813437,-0.4,490732757.79292727,0.15098265884856046,0.7315433150074238
217,229,kamuli,mukasa/dening,uganda,6,3,0.397636001,0,0.93199,34.29049,0.95,34.3,-2.025406718,-2.456905246,2,0.4,-4.050813437,-0.4,490732757.79292727,0.15098265884856046,0.7315433150074238
218,230,kamuli,mukasa/dening,uganda,5,1,0.78014786,1,0.93199,34.29049,0.95,34.3,-2.025406718,-2.456905246,2,0.4,-4.050813437,-0.4,490732757.79292727,0.15098265884856046,0.7315433150074238
219,231,jinja,nizam,uganda,5,0,3.246693775,,0.43322,33.2096,0.45,33.2,-1.83962144,-1.948614076,1.625,1.2,-3.078206316,-0.533333333,266831834.28221303,0.24496786669346196,-0.47066424
220,232,jinja,nizam,uganda,5,1,2.821119823,1,0.43322,33.2096,0.45,33.2,-1.83962144,-1.948614076,1.625,1.2,-3.078206316,-0.533333333,266831834.28221303,0.24496786669346196,-0.47066424
221,233,jinja,nizam,uganda,1,0,3.845625601,,0.43322,33.2096,0.45,33.2,-1.83962144,-1.948614076,1.625,1.2,-3.078206316,-0.533333333,266831834.28221303,0.24496786669346196,-0.47066424
222,234,jinja,nizam,uganda,3,0,3.7085156,,0.43322,33.2096,0.45,33.2,-1.83962144,-1.948614076,1.625,1.2,-3.078206316,-0.533333333,266831834.28221303,0.24496786669346196,-0.47066424
223,235,jinja,nizam,uganda,7,1,1.982988842,1,0.43322,33.2096,0.45,33.2,-1.83962144,-1.948614076,1.625,1.2,-3.078206316,-0.533333333,266831834.28221303,0.24496786669346196,-0.47066424
224,236,jinja,nizam,uganda,12,1,3.373811315,1,0.43322,33.2096,0.45,33.2,-1.83962144,-1.948614076,1.625,1.2,-3.078206316,-0.533333333,266831834.28221303,0.24496786669346196,-0.47066424
225,237,jinja,nizam,uganda,3,1,1.91353248,0,0.43322,33.2096,0.45,33.2,-1.83962144,-1.948614076,1.625,1.2,-3.078206316,-0.533333333,266831834.28221303,0.24496786669346196,-0.47066424
226,238,jinja,nizam,uganda,5,0,2.432136787,,0.43322,33.2096,0.45,33.2,-1.83962144,-1.948614076,1.625,1.2,-3.078206316,-0.533333333,266831834.28221303,0.24496786669346196,-0.47066424
227,239,jinja,nizam,uganda,6,6,2.933529664,1,0.43322,33.2096,0.45,33.2,-1.83962144,-1.948614076,1.625,1.2,-3.078206316,-0.533333333,266831834.28221303,0.24496786669346196,-0.47066424
228,240,jinja,nizam,uganda,3,0,2.188840665,,0.43322,33.2096,0.45,33.2,-1.83962144,-1.948614076,1.625,1.2,-3.078206316,-0.533333333,266831834.28221303,0.24496786669346196,-0.47066424
229,241,masaka,falkland,uganda,1,3,3.302262669,0,-0.34216,31.74136,-0.35,31.75,-1.68461071,-1.737217382,1.875,1,-3.347374648,-0.6,202786249.75758427,0.30873302731053015,0.15736708692427526
230,242,masaka,falkland,uganda,2,0,4.16308135,,-0.34216,31.74136,-0.35,31.75,-1.68461071,-1.737217382,1.875,1,-3.347374648,-0.6,202786249.75758427,0.30873302731053015,0.15736708692427526
231,243,masaka,falkland,uganda,4,0,2.903743681,,-0.34216,31.74136,-0.35,31.75,-1.68461071,-1.737217382,1.875,1,-3.347374648,-0.6,202786249.75758427,0.30873302731053015,0.15736708692427526
232,244,masaka,falkland,uganda,1,0,2.457804622,,-0.34216,31.74136,-0.35,31.75,-1.68461071,-1.737217382,1.875,1,-3.347374648,-0.6,202786249.75758427,0.30873302731053015,0.15736708692427526
233,245,masaka,falkland,uganda,3,8,2.779030724,1,-0.34216,31.74136,-0.35,31.75,-1.68461071,-1.737217382,1.875,1,-3.347374648,-0.6,202786249.75758427,0.30873302731053015,0.15736708692427526
234,246,masaka,falkland,uganda,5,0,0.584092286,,-0.34216,31.74136,-0.35,31.75,-1.68461071,-1.737217382,1.875,1,-3.347374648,-0.6,202786249.75758427,0.30873302731053015,0.15736708692427526
