,house,date,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
412,428,2/19/2010,kampala,aggrey zone a,uganda,6,0,3.350393827,,0.347704,32.57887,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
413,429,2/19/2010,kampala,aggrey zone a,uganda,3,0,1.500844767,,0.347704,32.57887,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
414,430,2/19/2010,kampala,aggrey zone a,uganda,4,1,0.483468746,1,0.347704,32.57887,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
415,431,3/2/2010,wakiso,ggangu,uganda,4,0,3.56272534,,0.25243,32.58863,0.25,32.6,0.252531218,32.59039133,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
416,432,2/2/2010,wakiso,ggangu,uganda,5,0,2.864481476,,0.25243,32.58863,0.25,32.6,0.252531218,32.59039133,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
417,433,3/2/2010,wakiso,ggangu,uganda,2,2,1.970933733,0,0.25243,32.58863,0.25,32.6,0.252531218,32.59039133,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
418,434,3/2/2010,wakiso,ggangu,uganda,2,1,1.54576023,0,0.25243,32.58863,0.25,32.6,0.252531218,32.59039133,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
419,435,3/2/2010,wakiso,ggangu,uganda,1,2,2.563136251,0,0.25243,32.58863,0.25,32.6,0.252531218,32.59039133,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
420,436,3/2/2010,wakiso,ggangu,uganda,3,1,3.584183526,1,0.25243,32.58863,0.25,32.6,0.252531218,32.59039133,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
421,437,3/2/2010,wakiso,ggangu,uganda,3,1,1.301503352,0,0.25243,32.58863,0.25,32.6,0.252531218,32.59039133,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
422,438,3/2/2010,wakiso,ggangu,uganda,1,2,2.056766477,0,0.25243,32.58863,0.25,32.6,0.252531218,32.59039133,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
423,439,3/2/2010,wakiso,ggangu,uganda,2,1,2.775705653,0,0.25243,32.58863,0.25,32.6,0.252531218,32.59039133,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
424,440,3/2/2010,wakiso,ggangu,uganda,2,0,1.688033472,,0.25243,32.58863,0.25,32.6,0.252531218,32.59039133,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
425,441,2/22/2010,kampala,kawaala,uganda,1,0,3.161241913,,0.23455,31.64268,0.25,31.65,0.220352077,31.66826532,-1.664660141,-1.826695397,3,1.4,-5.284546465,-0.542857143,361379698,0.2495543151623698,-0.99960753
426,442,2/22/2010,kampala,kawaala,uganda,2,1,1.816050168,0,0.23455,31.64268,0.25,31.65,0.220352077,31.66826532,-1.664660141,-1.826695397,3,1.4,-5.284546465,-0.542857143,361379698,0.2495543151623698,-0.99960753
427,443,2/22/2010,kampala,kawaala,uganda,2,0,2.792508908,,0.23455,31.64268,0.25,31.65,0.220352077,31.66826532,-1.664660141,-1.826695397,3,1.4,-5.284546465,-0.542857143,361379698,0.2495543151623698,-0.99960753
428,444,2/22/2010,kampala,kawaala,uganda,5,0,0.440552374,,0.23455,31.64268,0.25,31.65,0.220352077,31.66826532,-1.664660141,-1.826695397,3,1.4,-5.284546465,-0.542857143,361379698,0.2495543151623698,-0.99960753
429,445,2/22/2010,kampala,kawaala,uganda,4,0,2.208708703,,0.23455,31.64268,0.25,31.65,0.220352077,31.66826532,-1.664660141,-1.826695397,3,1.4,-5.284546465,-0.542857143,361379698,0.2495543151623698,-0.99960753
430,446,2/22/2010,kampala,kawaala,uganda,3,1,-0.03105452,0,0.23455,31.64268,0.25,31.65,0.220352077,31.66826532,-1.664660141,-1.826695397,3,1.4,-5.284546465,-0.542857143,361379698,0.2495543151623698,-0.99960753
431,447,2/22/2010,kampala,kawaala,uganda,1,0,3.861654802,1,0.23455,31.64268,0.25,31.65,0.220352077,31.66826532,-1.664660141,-1.826695397,3,1.4,-5.284546465,-0.542857143,361379698,0.2495543151623698,-0.99960753
432,448,2/22/2010,kampala,kawaala,uganda,6,0,3.545558791,,0.23455,31.64268,0.25,31.65,0.220352077,31.66826532,-1.664660141,-1.826695397,3,1.4,-5.284546465,-0.542857143,361379698,0.2495543151623698,-0.99960753
433,449,2/22/2010,kampala,kawaala,uganda,1,0,1.901882912,,0.23455,31.64268,0.25,31.65,0.220352077,31.66826532,-1.664660141,-1.826695397,3,1.4,-5.284546465,-0.542857143,361379698,0.2495543151623698,-0.99960753
434,450,2/22/2010,kampala,kawaala,uganda,2,0,2.098950429,,0.23455,31.64268,0.25,31.65,0.220352077,31.66826532,-1.664660141,-1.826695397,3,1.4,-5.284546465,-0.542857143,361379698,0.2495543151623698,-0.99960753
435,451,3/1/2010,wakiso,maganjo b lc 1,uganda,3,0,2.51388849,,0.39521,32.54295,0.4,32.55,0.404166976,32.52700846,-1.620242476,-1.697374687,2.125,1,-3.627667591,-0.6,425024156.0451265,0.24901200447611882,-1.850857889
436,452,3/1/2010,wakiso,maganjo b lc 1,uganda,1,0,1.944799284,,0.39521,32.54295,0.4,32.55,0.404166976,32.52700846,-1.620242476,-1.697374687,2.125,1,-3.627667591,-0.6,425024156.0451265,0.24901200447611882,-1.850857889
437,453,3/1/2010,wakiso,maganjo b lc 1,uganda,2,0,3.075409169,,0.39521,32.54295,0.4,32.55,0.404166976,32.52700846,-1.620242476,-1.697374687,2.125,1,-3.627667591,-0.6,425024156.0451265,0.24901200447611882,-1.850857889
438,454,3/1/2010,wakiso,maganjo b lc 1,uganda,5,0,2.10300792,,0.39521,32.54295,0.4,32.55,0.404166976,32.52700846,-1.620242476,-1.697374687,2.125,1,-3.627667591,-0.6,425024156.0451265,0.24901200447611882,-1.850857889
439,455,3/1/2010,wakiso,maganjo b lc 1,uganda,4,0,0.556667617,,0.39521,32.54295,0.4,32.55,0.404166976,32.52700846,-1.620242476,-1.697374687,2.125,1,-3.627667591,-0.6,425024156.0451265,0.24901200447611882,-1.850857889
440,456,3/1/2010,wakiso,maganjo b lc 1,uganda,2,0,1.318464699,,0.39521,32.54295,0.4,32.55,0.404166976,32.52700846,-1.620242476,-1.697374687,2.125,1,-3.627667591,-0.6,425024156.0451265,0.24901200447611882,-1.850857889
441,457,3/1/2010,wakiso,maganjo b lc 1,uganda,2,0,2.20276413,,0.39521,32.54295,0.4,32.55,0.404166976,32.52700846,-1.620242476,-1.697374687,2.125,1,-3.627667591,-0.6,425024156.0451265,0.24901200447611882,-1.850857889
442,458,3/1/2010,wakiso,maganjo b lc 1,uganda,4,0,3.075409169,,0.39521,32.54295,0.4,32.55,0.404166976,32.52700846,-1.620242476,-1.697374687,2.125,1,-3.627667591,-0.6,425024156.0451265,0.24901200447611882,-1.850857889
443,459,3/1/2010,wakiso,maganjo b lc 1,uganda,6,0,2.933529664,,0.39521,32.54295,0.4,32.55,0.404166976,32.52700846,-1.620242476,-1.697374687,2.125,1,-3.627667591,-0.6,425024156.0451265,0.24901200447611882,-1.850857889
444,460,3/1/2010,wakiso,maganjo b lc 1,uganda,8,0,-0.411460643,,0.39521,32.54295,0.4,32.55,0.404166976,32.52700846,-1.620242476,-1.697374687,2.125,1,-3.627667591,-0.6,425024156.0451265,0.24901200447611882,-1.850857889
445,461,2/19/2010,kamwenge,mabale 1,uganda,2,0,-1.003262486,,1.04222,30.89028,1.05,30.9,1.079622315,30.90746291,-1.654920697,-1.705548859,1.4,1.4,-2.428103876,-0.828571429,363725027.5,0.2931426682209999,0.2264038625060108
446,462,2/19/2010,kamwenge,mabale 1,uganda,5,0,-2.482802316,,1.04222,30.89028,1.05,30.9,1.079622315,30.90746291,-1.654920697,-1.705548859,1.4,1.4,-2.428103876,-0.828571429,363725027.5,0.2931426682209999,0.2264038625060108
447,463,2/19/2010,kamwenge,mabale 1,uganda,4,0,-1.297607113,,1.04222,30.89028,1.05,30.9,1.079622315,30.90746291,-1.654920697,-1.705548859,1.4,1.4,-2.428103876,-0.828571429,363725027.5,0.2931426682209999,0.2264038625060108
448,464,2/19/2010,kamwenge,mabale 1,uganda,5,0,-2.482802316,,1.04222,30.89028,1.05,30.9,1.079622315,30.90746291,-1.654920697,-1.705548859,1.4,1.4,-2.428103876,-0.828571429,363725027.5,0.2931426682209999,0.2264038625060108
449,465,2/19/2010,kamwenge,mabale 1,uganda,3,0,-1.722143196,,1.04222,30.89028,1.05,30.9,1.079622315,30.90746291,-1.654920697,-1.705548859,1.4,1.4,-2.428103876,-0.828571429,363725027.5,0.2931426682209999,0.2264038625060108
450,466,2/19/2010,kamwenge,mabale 1,uganda,5,0,-2.41127503,,1.04222,30.89028,1.05,30.9,1.079622315,30.90746291,-1.654920697,-1.705548859,1.4,1.4,-2.428103876,-0.828571429,363725027.5,0.2931426682209999,0.2264038625060108
451,467,2/19/2010,kamwenge,mabale 1,uganda,3,0,-1.821143436,,1.04222,30.89028,1.05,30.9,1.079622315,30.90746291,-1.654920697,-1.705548859,1.4,1.4,-2.428103876,-0.828571429,363725027.5,0.2931426682209999,0.2264038625060108
452,468,2/19/2010,kamwenge,mabale 1,uganda,4,1,-1.297607113,0,1.04222,30.89028,1.05,30.9,1.079622315,30.90746291,-1.654920697,-1.705548859,1.4,1.4,-2.428103876,-0.828571429,363725027.5,0.2931426682209999,0.2264038625060108
453,469,2/19/2010,kamwenge,mabale 1,uganda,4,0,-1.962127085,,1.04222,30.89028,1.05,30.9,1.079622315,30.90746291,-1.654920697,-1.705548859,1.4,1.4,-2.428103876,-0.828571429,363725027.5,0.2931426682209999,0.2264038625060108
454,470,2/19/2010,kamwenge,mabale 1,uganda,5,0,-1.044889265,,1.04222,30.89028,1.05,30.9,1.079622315,30.90746291,-1.654920697,-1.705548859,1.4,1.4,-2.428103876,-0.828571429,363725027.5,0.2931426682209999,0.2264038625060108
455,472,2/13/2010,kampala,kifumbira lc 1,uganda,3,1,3.350393827,1,0.34489,32.58444,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
456,473,2/12/2010,kampala,kifumbira lc 1,uganda,8,2,2.735287079,1,0.34489,32.58444,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
457,474,2/12/2010,kampala,kifumbira lc 1,uganda,6,2,3.991415861,1,0.34489,32.58444,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
458,475,2/13/2010,kampala,kifumbira lc 1,uganda,3,0,3.880181089,,0.34489,32.58444,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
459,476,2/13/2010,kampala,kifumbira lc 1,uganda,5,0,2.864481476,,0.34489,32.58444,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
460,477,2/12/2010,kampala,kifumbira lc 1,uganda,7,0,3.448281681,,0.34489,32.58444,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
461,478,2/13/2010,kampala,kifumbira lc 1,uganda,8,3,-0.174109094,1,0.34489,32.58444,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
462,479,2/13/2010,kampala,kifumbira lc 1,uganda,7,3,0.828493217,0,0.34489,32.58444,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
463,480,2/12/2010,kampala,kifumbira lc 1,uganda,8,4,3.794125954,1,0.34489,32.58444,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
464,481,2/17/2010,lira,akono,uganda,7,0,-1.219243105,,2.48815,32.8787,2.5,32.9,2.334114878,32.87187415,-1.612540841,-1.736814871,3.875,1.2,-6.713693917,-0.533333333,334956199.6,0.29112824773432483,0.797566003
465,482,2/17/2010,lira,akono,uganda,4,1,-1.035343084,1,2.48815,32.8787,2.5,32.9,2.334114878,32.87187415,-1.612540841,-1.736814871,3.875,1.2,-6.713693917,-0.533333333,334956199.6,0.29112824773432483,0.797566003
466,483,2/17/2010,lira,akono,uganda,3,1,-0.814749136,1,2.48815,32.8787,2.5,32.9,2.334114878,32.87187415,-1.612540841,-1.736814871,3.875,1.2,-6.713693917,-0.533333333,334956199.6,0.29112824773432483,0.797566003
467,484,2/17/2010,lira,akono,uganda,13,7,-0.795054817,1,2.48815,32.8787,2.5,32.9,2.334114878,32.87187415,-1.612540841,-1.736814871,3.875,1.2,-6.713693917,-0.533333333,334956199.6,0.29112824773432483,0.797566003
468,485,2/17/2010,lira,akono,uganda,7,0,-0.88981863,,2.48815,32.8787,2.5,32.9,2.334114878,32.87187415,-1.612540841,-1.736814871,3.875,1.2,-6.713693917,-0.533333333,334956199.6,0.29112824773432483,0.797566003
469,486,2/17/2010,lira,akono,uganda,6,0,-1.390908594,,2.48815,32.8787,2.5,32.9,2.334114878,32.87187415,-1.612540841,-1.736814871,3.875,1.2,-6.713693917,-0.533333333,334956199.6,0.29112824773432483,0.797566003
470,487,2/17/2010,lira,akono,uganda,9,2,-1.590851675,1,2.48815,32.8787,2.5,32.9,2.334114878,32.87187415,-1.612540841,-1.736814871,3.875,1.2,-6.713693917,-0.533333333,334956199.6,0.29112824773432483,0.797566003
471,488,2/17/2010,lira,akono,uganda,6,1,-1.476741338,1,2.48815,32.8787,2.5,32.9,2.334114878,32.87187415,-1.612540841,-1.736814871,3.875,1.2,-6.713693917,-0.533333333,334956199.6,0.29112824773432483,0.797566003
472,489,2/17/2010,lira,akono,uganda,4,0,-1.562574082,,2.48815,32.8787,2.5,32.9,2.334114878,32.87187415,-1.612540841,-1.736814871,3.875,1.2,-6.713693917,-0.533333333,334956199.6,0.29112824773432483,0.797566003
473,490,2/17/2010,lira,akono,uganda,8,0,-1.562574082,,2.48815,32.8787,2.5,32.9,2.334114878,32.87187415,-1.612540841,-1.736814871,3.875,1.2,-6.713693917,-0.533333333,334956199.6,0.29112824773432483,0.797566003
474,491,2/17/2010,lira,oloro,uganda,8,0,-1.78772591,,2.40947,33.00955,2.4,33,2.334114878,33.07764176,-1.653803527,-1.749846518,3.5,1.2,-6.272147208,-0.533333333,348388292.1139833,0.28718557821928065,0.1280826262060499
475,492,2/17/2010,lira,oloro,uganda,6,0,-1.607034774,,2.40947,33.00955,2.4,33,2.334114878,33.07764176,-1.653803527,-1.749846518,3.5,1.2,-6.272147208,-0.533333333,348388292.1139833,0.28718557821928065,0.1280826262060499
476,493,2/17/2010,lira,oloro,uganda,8,0,-2.251179312,,2.40947,33.00955,2.4,33,2.334114878,33.07764176,-1.653803527,-1.749846518,3.5,1.2,-6.272147208,-0.533333333,348388292.1139833,0.28718557821928065,0.1280826262060499
477,494,2/17/2010,lira,oloro,uganda,7,0,-1.368116323,,2.40947,33.00955,2.4,33,2.334114878,33.07764176,-1.653803527,-1.749846518,3.5,1.2,-6.272147208,-0.533333333,348388292.1139833,0.28718557821928065,0.1280826262060499
478,495,2/17/2010,lira,oloro,uganda,5,1,-1.30662017,0,2.40947,33.00955,2.4,33,2.334114878,33.07764176,-1.653803527,-1.749846518,3.5,1.2,-6.272147208,-0.533333333,348388292.1139833,0.28718557821928065,0.1280826262060499
479,496,2/17/2010,lira,oloro,uganda,4,0,-1.73050408,,2.40947,33.00955,2.4,33,2.334114878,33.07764176,-1.653803527,-1.749846518,3.5,1.2,-6.272147208,-0.533333333,348388292.1139833,0.28718557821928065,0.1280826262060499
480,497,2/17/2010,lira,oloro,uganda,10,0,-1.844947739,,2.40947,33.00955,2.4,33,2.334114878,33.07764176,-1.653803527,-1.749846518,3.5,1.2,-6.272147208,-0.533333333,348388292.1139833,0.28718557821928065,0.1280826262060499
481,498,2/16/2010,lira,oloro,uganda,1,3,-2.099763854,1,2.40947,33.00955,2.4,33,2.334114878,33.07764176,-1.653803527,-1.749846518,3.5,1.2,-6.272147208,-0.533333333,348388292.1139833,0.28718557821928065,0.1280826262060499
482,499,2/17/2010,lira,oloro,uganda,4,0,-1.254816145,,2.40947,33.00955,2.4,33,2.334114878,33.07764176,-1.653803527,-1.749846518,3.5,1.2,-6.272147208,-0.533333333,348388292.1139833,0.28718557821928065,0.1280826262060499
483,500,2/17/2010,lira,oloro,uganda,3,0,-1.361771075,,2.40947,33.00955,2.4,33,2.334114878,33.07764176,-1.653803527,-1.749846518,3.5,1.2,-6.272147208,-0.533333333,348388292.1139833,0.28718557821928065,0.1280826262060499
484,501,2/27/2010,wakiso,lwadda bb,uganda,6,1,2.29250763,1,0.45274,32.52671,0.45,32.55,0.443205119,32.52700846,-1.649625421,-1.696226433,1.875,1,-3.234729707,-0.6,443594795.45205057,0.25708027575996334,-1.166379292
485,502,2/27/2010,wakiso,lwadda bb,uganda,4,1,3.534114425,0,0.45274,32.52671,0.45,32.55,0.443205119,32.52700846,-1.649625421,-1.696226433,1.875,1,-3.234729707,-0.6,443594795.45205057,0.25708027575996334,-1.166379292
486,503,2/27/2010,wakiso,lwadda bb,uganda,8,1,3.534114425,0,0.45274,32.52671,0.45,32.55,0.443205119,32.52700846,-1.649625421,-1.696226433,1.875,1,-3.234729707,-0.6,443594795.45205057,0.25708027575996334,-1.166379292
487,504,2/27/2010,wakiso,lwadda bb,uganda,5,1,1.286376556,0,0.45274,32.52671,0.45,32.55,0.443205119,32.52700846,-1.649625421,-1.696226433,1.875,1,-3.234729707,-0.6,443594795.45205057,0.25708027575996334,-1.166379292
488,505,2/27/2010,wakiso,lwadda bb,uganda,5,0,-1.08909523,,0.45274,32.52671,0.45,32.55,0.443205119,32.52700846,-1.649625421,-1.696226433,1.875,1,-3.234729707,-0.6,443594795.45205057,0.25708027575996334,-1.166379292
489,506,3/27/2010,wakiso,lwadda bb,uganda,2,0,3.296762876,,0.45274,32.52671,0.45,32.55,0.443205119,32.52700846,-1.649625421,-1.696226433,1.875,1,-3.234729707,-0.6,443594795.45205057,0.25708027575996334,-1.166379292
490,507,2/27/2010,wakiso,lwadda bb,uganda,1,0,2.184783173,,0.45274,32.52671,0.45,32.55,0.443205119,32.52700846,-1.649625421,-1.696226433,1.875,1,-3.234729707,-0.6,443594795.45205057,0.25708027575996334,-1.166379292
491,508,2/27/2010,wakiso,lwadda bb,uganda,1,0,2.184783173,,0.45274,32.52671,0.45,32.55,0.443205119,32.52700846,-1.649625421,-1.696226433,1.875,1,-3.234729707,-0.6,443594795.45205057,0.25708027575996334,-1.166379292
492,509,2/27/2010,wakiso,lwadda bb,uganda,2,0,3.075409169,,0.45274,32.52671,0.45,32.55,0.443205119,32.52700846,-1.649625421,-1.696226433,1.875,1,-3.234729707,-0.6,443594795.45205057,0.25708027575996334,-1.166379292
493,510,2/27/2010,wakiso,lwadda bb,uganda,1,0,2.227699545,,0.45274,32.52671,0.45,32.55,0.443205119,32.52700846,-1.649625421,-1.696226433,1.875,1,-3.234729707,-0.6,443594795.45205057,0.25708027575996334,-1.166379292
494,511,3/2/2010,wakiso,namasuba central a,uganda,5,0,2.108570502,,0.2698,32.5691,0.25,32.55,0.255971561,32.59039133,-1.687251836,-1.762107134,2.25,0.8,-4.008584082,-0.8,466032550.81455773,0.27347234569396506,-0.679719154
495,512,3/2/2010,wakiso,namasuba central a,uganda,3,0,2.83542528,,0.2698,32.5691,0.25,32.55,0.255971561,32.59039133,-1.687251836,-1.762107134,2.25,0.8,-4.008584082,-0.8,466032550.81455773,0.27347234569396506,-0.679719154
496,513,3/2/2010,wakiso,namasuba central a,uganda,4,1,2.151486874,0,0.2698,32.5691,0.25,32.55,0.255971561,32.59039133,-1.687251836,-1.762107134,2.25,0.8,-4.008584082,-0.8,466032550.81455773,0.27347234569396506,-0.679719154
497,514,3/2/2010,wakiso,namasuba central a,uganda,6,1,3.519808968,1,0.2698,32.5691,0.25,32.55,0.255971561,32.59039133,-1.687251836,-1.762107134,2.25,0.8,-4.008584082,-0.8,466032550.81455773,0.27347234569396506,-0.679719154
498,515,3/2/2010,wakiso,namasuba central a,uganda,5,1,3.858722903,0,0.2698,32.5691,0.25,32.55,0.255971561,32.59039133,-1.687251836,-1.762107134,2.25,0.8,-4.008584082,-0.8,466032550.81455773,0.27347234569396506,-0.679719154
499,516,3/2/2010,wakiso,namasuba central a,uganda,3,1,2.141866801,0,0.2698,32.5691,0.25,32.55,0.255971561,32.59039133,-1.687251836,-1.762107134,2.25,0.8,-4.008584082,-0.8,466032550.81455773,0.27347234569396506,-0.679719154
500,517,3/2/2010,wakiso,namasuba central a,uganda,2,0,2.098950429,,0.2698,32.5691,0.25,32.55,0.255971561,32.59039133,-1.687251836,-1.762107134,2.25,0.8,-4.008584082,-0.8,466032550.81455773,0.27347234569396506,-0.679719154
501,518,3/2/2010,wakiso,namasuba central a,uganda,1,0,2.184783173,,0.2698,32.5691,0.25,32.55,0.255971561,32.59039133,-1.687251836,-1.762107134,2.25,0.8,-4.008584082,-0.8,466032550.81455773,0.27347234569396506,-0.679719154
502,519,3/2/2010,wakiso,namasuba central a,uganda,2,0,3.075409169,,0.2698,32.5691,0.25,32.55,0.255971561,32.59039133,-1.687251836,-1.762107134,2.25,0.8,-4.008584082,-0.8,466032550.81455773,0.27347234569396506,-0.679719154
503,520,3/2/2010,wakiso,namasuba central a,uganda,2,0,3.908792003,,0.2698,32.5691,0.25,32.55,0.255971561,32.59039133,-1.687251836,-1.762107134,2.25,0.8,-4.008584082,-0.8,466032550.81455773,0.27347234569396506,-0.679719154
504,521,2/13/2010,jinja,katende east a,uganda,6,0,2.145924293,,0.46768,33.23175,0.45,33.25,0.473180689,33.21230952,-1.83793503,-2.111647815,3.125,1,-5.510479659,-0.6,416183723.8315176,0.23001467333252776,0.17960824954931326
505,522,2/14/2010,jinja,katende east a,uganda,7,0,3.119152814,,0.46768,33.23175,0.45,33.25,0.473180689,33.21230952,-1.83793503,-2.111647815,3.125,1,-5.510479659,-0.6,416183723.8315176,0.23001467333252776,0.17960824954931326
506,523,2/12/2010,jinja,katende east a,uganda,7,1,-0.066436172,0,0.46768,33.23175,0.45,33.25,0.473180689,33.21230952,-1.83793503,-2.111647815,3.125,1,-5.510479659,-0.6,416183723.8315176,0.23001467333252776,0.17960824954931326
507,524,2/12/2010,jinja,katende east a,uganda,7,0,0.596336466,,0.46768,33.23175,0.45,33.25,0.473180689,33.21230952,-1.83793503,-2.111647815,3.125,1,-5.510479659,-0.6,416183723.8315176,0.23001467333252776,0.17960824954931326
