,house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1113,1164,lagos,iyesi,nigeria,3,3,0.7187259799349223,0.0,6.3582,2.798,6.35,2.8,6.360187125,2.784169699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1114,1165,lagos,iyesi,nigeria,5,0,1.2704015157016986,,6.3582,2.798,6.35,2.8,6.360187125,2.784169699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1115,1166,lagos,iyesi,nigeria,4,0,0.8646951319297119,,6.3582,2.798,6.35,2.8,6.360187125,2.784169699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1116,1167,lagos,iyesi,nigeria,5,0,2.1616537691661164,,6.3582,2.798,6.35,2.8,6.360187125,2.784169699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1117,1168,lagos,iyesi,nigeria,6,0,1.2726561474192333,,6.3582,2.798,6.35,2.8,6.360187125,2.784169699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1118,1203,kano,kadani,nigeria,5,1,-1.7539679760727382,0.0,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1119,1204,kano,kadani,nigeria,4,1,0.7433912751484343,0.0,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1120,1205,kano,kadani,nigeria,13,4,-1.4368882378968184,0.0,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1121,1206,kano,kadani,nigeria,11,0,1.4542018315939953,,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1122,1207,kano,kadani,nigeria,9,0,-1.1170905917798022,,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1123,1208,kano,kadani,nigeria,5,2,-2.7041759919049224,0.0,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1124,1209,kano,kadani,nigeria,13,0,-1.079513396487555,,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1125,1210,kano,kadani,nigeria,5,0,-0.9669471865263712,,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1126,1211,kano,kadani,nigeria,5,0,-3.0296102173157773,,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1127,1212,kano,kadani,nigeria,17,0,-1.051501305451516,,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1128,1213,kano,kadani,nigeria,7,0,-3.078460571195698,,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1129,1214,kano,kadani,nigeria,7,0,-3.004809268422894,,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1130,1215,kano,kadani,nigeria,8,0,-1.0419362011953075,1.0,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1131,1216,kano,kadani,nigeria,6,0,-3.040883375903451,1.0,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1132,1217,kano,kadani,nigeria,16,6,-1.828956990741675,1.0,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1133,1218,kano,kadani,nigeria,5,0,-2.7041759919049224,,11.7407,8.4927,11.75,8.5,11.74791196,8.490311885,-1.5133084158102672,-1.5426170428593953,1.5833333333333333,0.7,-2.4448796013991037,-0.41428571428571426,241389404.63715133,0.2217501021029987,0.14163002549275314
1134,1219,kano,kazawa,nigeria,12,3,-2.913286287825368,0.0,12.10013928,8.75043829,12.1,8.75,12.10000025,8.762499245,-1.6055724322795868,-1.7285806834697723,1.6666666666666667,0.7,-2.686273604631424,-0.4142857142857145,188741774.48752716,0.1943664366826183,0.2280681740846747
1135,1220,kano,kazawa,nigeria,9,1,-2.225953263123356,1.0,12.10013928,8.75043829,12.1,8.75,12.10000025,8.762499245,-1.6055724322795868,-1.7285806834697723,1.6666666666666667,0.7,-2.686273604631424,-0.4142857142857145,188741774.48752716,0.1943664366826183,0.2280681740846747
1136,1221,kano,kazawa,nigeria,6,2,-2.9358326050007166,0.0,12.10013928,8.75043829,12.1,8.75,12.10000025,8.762499245,-1.6055724322795868,-1.7285806834697723,1.6666666666666667,0.7,-2.686273604631424,-0.4142857142857145,188741774.48752716,0.1943664366826183,0.2280681740846747
1137,1222,kano,kazawa,nigeria,7,2,-3.0034715565267622,0.0,12.10013928,8.75043829,12.1,8.75,12.10000025,8.762499245,-1.6055724322795868,-1.7285806834697723,1.6666666666666667,0.7,-2.686273604631424,-0.4142857142857145,188741774.48752716,0.1943664366826183,0.2280681740846747
1138,1223,niger,kissi ii,nigeria,6,4,2.222742706118671,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1139,1224,niger,kissi ii,nigeria,8,0,1.2739938593153657,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1140,1225,niger,kissi ii,nigeria,2,1,1.2818628842060815,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1141,1226,niger,kissi ii,nigeria,6,0,0.6961796627595741,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1142,1227,niger,kissi ii,nigeria,7,1,0.2932605600739421,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1143,1228,niger,kissi ii,nigeria,6,0,-1.2078713086102877,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1144,1229,niger,kissi ii,nigeria,8,0,0.2905103574461095,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1145,1230,niger,kissi ii,nigeria,9,0,2.0572158587333824,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1146,1231,niger,kissi ii,nigeria,7,0,2.2200516284471123,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1147,1232,niger,kissi ii,nigeria,7,3,-1.1184377228236253,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1148,1233,niger,kissi ii,nigeria,4,0,-1.3371582745857522,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1149,1234,niger,kissi ii,nigeria,3,1,0.5774561677334545,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1150,1235,niger,kissi ii,nigeria,5,1,1.6644301632344027,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1151,1236,niger,kissi ii,nigeria,7,0,1.5308779133689123,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1152,1237,niger,kissi ii,nigeria,5,0,0.8561401755829658,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1153,1238,niger,kissi ii,nigeria,6,1,0.7412722971102707,0.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1154,1239,niger,kissi ii,nigeria,4,0,-0.7272129886278863,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1155,1240,niger,kissi ii,nigeria,9,2,1.2959548026196583,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1156,1241,niger,kissi ii,nigeria,6,0,2.3626795946420933,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1157,1242,niger,kissi ii,nigeria,10,0,0.0066997749687432,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1158,1243,niger,kissi ii,nigeria,6,3,1.5985168648949577,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1159,1244,niger,kissi ii,nigeria,9,0,-1.006643359856782,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1160,1245,niger,kissi ii,nigeria,5,0,1.110343105854107,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1161,1246,niger,kissi ii,nigeria,6,1,-0.3814521749965729,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1162,1247,niger,kissi ii,nigeria,7,1,-2.397251376596715,0.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1163,1248,niger,kissi ii,nigeria,6,0,-1.3371582745857522,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1164,1249,niger,kissi ii,nigeria,3,2,-1.954308727241028,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1165,1250,niger,kissi ii,nigeria,5,1,-0.7497593058032347,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1166,1251,niger,kissi ii,nigeria,4,0,-2.130371533401677,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1167,1252,niger,kissi ii,nigeria,5,0,1.6268529679421555,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1168,1253,niger,kissi ii,nigeria,5,0,-1.1965981500226135,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1169,1254,niger,kissi ii,nigeria,3,0,1.621063182070306,,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1170,1255,niger,kissi ii,nigeria,8,3,-3.920710574198774,1.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1171,1256,niger,kissi ii,nigeria,9,4,1.2225066324175833,0.0,9.4381,6.6889,9.45,6.7,9.459553965,6.679907464,-1.4431001916527748,-1.5351030454039574,1.625,0.9,-2.4458636566996574,-0.6777777777777778,239036996.04938352,0.23103235566622277,0.3544611035917917
1172,1257,yobe,kotorko,nigeria,8,0,-2.571630976922876,,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1173,1258,yobe,kotorko,nigeria,12,2,-1.846555381013059,0.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1174,1259,yobe,kotorko,nigeria,9,0,-3.1814435004665893,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1175,1260,yobe,kotorko,nigeria,4,3,-4.1167559709900345,0.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1176,1261,yobe,kotorko,nigeria,15,0,-1.8652934923287945,,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1177,1262,yobe,kotorko,nigeria,5,3,-2.507749744926056,0.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1178,1263,yobe,kotorko,nigeria,5,0,-1.6738656585842795,,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1179,1264,yobe,kotorko,nigeria,6,1,-3.359796937677466,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1180,1265,yobe,kotorko,nigeria,2,0,-2.4964765863383813,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1181,1266,yobe,kotorko,nigeria,4,1,-2.541569220689078,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1182,1267,yobe,kotorko,nigeria,5,1,-2.901697357535524,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1183,1268,yobe,kotorko,nigeria,5,0,-1.2740287255036626,,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1184,1269,yobe,kotorko,nigeria,5,0,-1.2740287255036626,,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1185,1270,yobe,kotorko,nigeria,13,0,-4.379630962120207,,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1186,1271,yobe,kotorko,nigeria,13,0,-2.6627245038599185,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1187,1272,yobe,kotorko,nigeria,7,1,-2.5566000988059767,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1188,1273,yobe,kotorko,nigeria,10,1,-3.351136327410793,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1189,1274,yobe,kotorko,nigeria,9,1,-0.4930202872040553,0.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1190,1275,yobe,kotorko,nigeria,2,0,-0.4419153016065992,,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1191,1276,yobe,kotorko,nigeria,8,1,-1.7189582929349765,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1192,1277,yobe,kotorko,nigeria,10,0,-0.0211455630242532,,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1193,1278,yobe,kotorko,nigeria,8,1,-0.8658017786831402,0.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1194,1279,yobe,kotorko,nigeria,13,0,-0.0361764411411521,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1195,1280,yobe,kotorko,nigeria,7,1,-2.5302960621014043,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1196,1281,yobe,kotorko,nigeria,8,1,-4.17687948345763,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1197,1282,yobe,kotorko,nigeria,5,1,-2.5265383425721795,1.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1198,1283,yobe,kotorko,nigeria,7,1,-0.856783251813001,0.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
1199,1284,yobe,kotorko,nigeria,4,1,-0.8387461980727222,0.0,11.5893,8.08226,11.6,8.1,11.58782671,8.080817932,-1.6194766283035278,-1.694854199886322,1.8,0.7,-2.9203056931495666,-0.12857142857142856,246547811.42058077,0.21854209571917343,0.5210139074372447
