,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1891,1977,mombasa,bamburi,kenya,2009-12-19,3,1,-2.721175246956548,0.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1892,1978,mombasa,bamburi,kenya,2009-12-18,5,2,-2.0355791578438933,0.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1893,1979,mombasa,bamburi,kenya,2009-12-18,11,1,-2.045559423991313,1.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1894,1980,mombasa,bamburi,kenya,2009-12-18,2,0,-3.426047495383638,,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1895,1981,mombasa,bamburi,kenya,2009-12-20,4,1,-2.1032003493938407,1.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1896,1982,mombasa,bamburi,kenya,2009-12-19,4,0,-1.6053367747623473,,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1897,1983,mombasa,bamburi,kenya,2009-12-17,5,0,-2.4352709896740365,,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1898,1984,mombasa,bamburi,kenya,2009-12-17,1,0,-1.6096570495198408,,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1899,1985,mombasa,bamburi,kenya,2009-12-17,5,0,-3.0699579191758075,,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1900,1986,mombasa,bamburi,kenya,2009-12-17,1,0,-1.5061853035515085,,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1901,1987,mombasa,bamburi,kenya,2009-12-19,5,0,-1.560156331057546,,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1902,1988,mombasa,tudor,kenya,2009-12-18,4,0,0.719277934810693,,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1903,1989,mombasa,tudor,kenya,2009-12-18,5,3,0.4444742492754388,1.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1904,1990,mombasa,tudor,kenya,2009-12-18,2,0,1.0152086662253927,,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1905,1991,mombasa,tudor,kenya,2009-12-19,1,0,-0.948119023660863,,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1906,1992,mombasa,tudor,kenya,2009-12-18,7,1,-1.044063490225254,0.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1907,1993,mombasa,tudor,kenya,2009-12-18,1,1,-1.78581330914174,0.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1908,1994,mombasa,tudor,kenya,2009-12-18,3,1,-3.091814511513608,1.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1909,1995,mombasa,tudor,kenya,2009-12-18,5,1,-2.443760191554335,0.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1910,1996,mombasa,tudor,kenya,2009-12-18,5,0,-1.6955750419520437,,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1911,1997,mombasa,tudor,kenya,2009-12-19,6,1,-1.260302423673813,0.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1912,1998,mombasa,tudor,kenya,2009-12-19,1,3,-1.419287952687125,0.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1913,1999,mombasa,tudor,kenya,2009-12-19,5,0,0.372583180536403,,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1914,2000,mombasa,tudor,kenya,2009-12-20,2,1,-1.6488573259953527,1.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1915,2001,mombasa,tudor,kenya,2009-12-18,2,1,-0.9822873300235933,1.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1916,2002,mombasa,tudor,kenya,2009-12-18,1,0,-2.5741043552727856,1.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1917,2003,mombasa,tudor,kenya,2009-12-19,3,1,-3.3443430320638576,0.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1918,2004,mombasa,tudor,kenya,2009-12-18,1,0,-2.5741043552727856,,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1919,2005,mombasa,tudor,kenya,2009-12-19,3,2,-2.786526979294281,1.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1920,2007,mombasa,tudor,kenya,2009-12-19,3,3,-0.5901917566291321,1.0,-4.040374335,39.66426192,-4.05,39.65,-4.030043181,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
