house,census_tract,district,country,date,wealth_index,hh_size,migrant_num,any_remit,migrant_hh,migrant_loc,hh_months,remit,lat,long
1712,vuluga,mukono,uganda,2010-03-17,-0.625706502918899,1,3,1,non-hh,national,NA,NA,0.33525,33.06539
1712,vuluga,mukono,uganda,2010-03-17,-0.625706502918899,1,3,1,non-hh,national,NA,1,0.33525,33.06539
1713,vuluga,mukono,uganda,2010-03-17,-1.10392729122651,10,1,NA,hh,national,12,NA,0.33525,33.06539
1714,vuluga,mukono,uganda,2010-03-18,-0.707458205587666,7,3,NA,hh,national,2,NA,0.33525,33.06539
1714,vuluga,mukono,uganda,2010-03-18,-0.707458205587666,7,3,NA,hh,national,1,NA,0.33525,33.06539
1714,vuluga,mukono,uganda,2010-03-18,-0.707458205587666,7,3,NA,hh,national,1,NA,0.33525,33.06539
1715,vuluga,mukono,uganda,2010-03-17,-1.44352277777368,5,1,1,hh,international,6,NA,0.33525,33.06539
1715,vuluga,mukono,uganda,2010-03-17,-1.44352277777368,5,1,1,non-hh,international,NA,1,0.33525,33.06539
1716,vuluga,mukono,uganda,2010-03-18,-1.93672505636067,8,1,NA,hh,national,12,NA,0.33525,33.06539
1717,vuluga,mukono,uganda,2010-03-17,-1.33335344288476,6,3,1,hh,national,156,1,0.33525,33.06539
1717,vuluga,mukono,uganda,2010-03-17,-1.33335344288476,6,3,1,hh,national,156,1,0.33525,33.06539
1717,vuluga,mukono,uganda,2010-03-17,-1.33335344288476,6,3,1,hh,national,144,1,0.33525,33.06539
1717,vuluga,mukono,uganda,2010-03-17,-1.33335344288476,6,3,1,non-hh,national,NA,1,0.33525,33.06539
1717,vuluga,mukono,uganda,2010-03-17,-1.33335344288476,6,3,1,non-hh,national,NA,1,0.33525,33.06539
1717,vuluga,mukono,uganda,2010-03-17,-1.33335344288476,6,3,1,non-hh,national,NA,1,0.33525,33.06539
1718,vuluga,mukono,uganda,2010-03-18,-1.28044056396203,3,3,1,hh,international,72,NA,0.33525,33.06539
1718,vuluga,mukono,uganda,2010-03-18,-1.28044056396203,3,3,1,hh,national,36,NA,0.33525,33.06539
1718,vuluga,mukono,uganda,2010-03-18,-1.28044056396203,3,3,1,hh,national,120,NA,0.33525,33.06539
1718,vuluga,mukono,uganda,2010-03-18,-1.28044056396203,3,3,1,non-hh,national,NA,1,0.33525,33.06539
1718,vuluga,mukono,uganda,2010-03-18,-1.28044056396203,3,3,1,non-hh,national,NA,1,0.33525,33.06539
1718,vuluga,mukono,uganda,2010-03-18,-1.28044056396203,3,3,1,non-hh,national,NA,1,0.33525,33.06539
1719,vuluga,mukono,uganda,2010-03-18,-0.728916391615514,12,4,NA,hh,national,24,NA,0.33525,33.06539
1719,vuluga,mukono,uganda,2010-03-18,-0.728916391615514,12,4,NA,hh,national,24,NA,0.33525,33.06539
1719,vuluga,mukono,uganda,2010-03-18,-0.728916391615514,12,4,NA,hh,national,36,NA,0.33525,33.06539
1719,vuluga,mukono,uganda,2010-03-18,-0.728916391615514,12,4,NA,hh,national,96,NA,0.33525,33.06539
1720,omubushami,isingiro,uganda,2010-03-17,-1.25278665032191,7,0,NA,NA,NA,NA,NA,-0.89312,30.69656
1721,omubushami,isingiro,uganda,2010-03-17,-1.30406390641676,9,0,NA,NA,NA,NA,NA,-0.89312,30.69656
1722,omubushami,isingiro,uganda,2010-03-17,-1.34971596565227,4,0,NA,NA,NA,NA,NA,-0.89312,30.69656
1723,omubushami,isingiro,uganda,2010-03-17,-2.59724597519221,6,0,NA,NA,NA,NA,NA,-0.89312,30.69656
1724,omubushami,isingiro,uganda,2010-03-17,-1.03820479004343,3,0,NA,NA,NA,NA,NA,-0.89312,30.69656
1725,omubushami,isingiro,uganda,2010-03-17,-0.570877738980425,7,0,NA,NA,NA,NA,NA,-0.89312,30.69656
1726,omubushami,isingiro,uganda,2010-03-17,-1.12441952607389,5,0,NA,NA,NA,NA,NA,-0.89312,30.69656
1727,omubushami,isingiro,uganda,2010-03-17,-0.695209813651376,5,0,NA,NA,NA,NA,NA,-0.89312,30.69656
1728,omubushami,isingiro,uganda,2010-03-17,-1.31477366160659,3,0,NA,NA,NA,NA,NA,-0.89312,30.69656
1729,omubushami,isingiro,uganda,2010-03-17,-0.995288417987735,1,2,NA,hh,national,24,NA,-0.89312,30.69656
1729,omubushami,isingiro,uganda,2010-03-17,-0.995288417987735,1,2,NA,hh,national,24,NA,-0.89312,30.69656
1730,rugorogoro,isingiro,uganda,2010-03-17,-0.295398549369973,3,3,1,hh,international,183,1,-0.90876,30.83994
1730,rugorogoro,isingiro,uganda,2010-03-17,-0.295398549369973,3,3,1,hh,international,12,NA,-0.90876,30.83994
1730,rugorogoro,isingiro,uganda,2010-03-17,-0.295398549369973,3,3,1,hh,national,276,NA,-0.90876,30.83994
1731,rugorogoro,isingiro,uganda,2010-03-17,-2.46849685902512,6,3,NA,hh,national,120,NA,-0.90876,30.83994
1731,rugorogoro,isingiro,uganda,2010-03-17,-2.46849685902512,6,3,NA,hh,national,120,NA,-0.90876,30.83994
1731,rugorogoro,isingiro,uganda,2010-03-17,-2.46849685902512,6,3,NA,hh,national,360,NA,-0.90876,30.83994
1732,rugorogoro,isingiro,uganda,2010-03-17,0.173957996390307,5,2,NA,hh,national,24,NA,-0.90876,30.83994
1732,rugorogoro,isingiro,uganda,2010-03-17,0.173957996390307,5,2,NA,hh,national,39,NA,-0.90876,30.83994
1733,rugorogoro,isingiro,uganda,2010-03-17,-1.49277053917125,9,0,NA,NA,NA,NA,NA,-0.90876,30.83994
1734,rugorogoro,isingiro,uganda,2010-03-17,-0.802500743790615,10,0,NA,NA,NA,NA,NA,-0.90876,30.83994
1735,rugorogoro,isingiro,uganda,2010-03-17,-1.37832688035606,10,0,NA,NA,NA,NA,NA,-0.90876,30.83994
1736,rugorogoro,isingiro,uganda,2010-03-17,-1.42206459174583,9,0,NA,NA,NA,NA,NA,-0.90876,30.83994
1738,rugorogoro,isingiro,uganda,2010-03-17,-1.11574684363357,6,1,1,hh,national,204,1,-0.90876,30.83994
1739,rugorogoro,isingiro,uganda,2010-03-17,-1.62253159838436,3,1,NA,hh,national,15,NA,-0.90876,30.83994
1740,rwebikona b,mbarara,uganda,2010-03-19,1.24465662131032,3,0,NA,NA,NA,NA,NA,-0.61579,30.6503
1741,rwebikona b,mbarara,uganda,2010-03-19,2.21872640811689,8,0,NA,NA,NA,NA,NA,-0.61579,30.6503
1742,rwebikona b,mbarara,uganda,2010-03-19,2.56088590310759,6,2,1,hh,national,14,NA,-0.61579,30.6503
1742,rwebikona b,mbarara,uganda,2010-03-19,2.56088590310759,6,2,1,hh,national,43,1,-0.61579,30.6503
1743,rwebikona b,mbarara,uganda,2010-03-19,1.45792839465884,2,0,NA,NA,NA,NA,NA,-0.61579,30.6503
1744,rwebikona b,mbarara,uganda,2010-03-19,3.51980896768777,6,0,NA,NA,NA,NA,NA,-0.61579,30.6503
1745,rwebikona b,mbarara,uganda,2010-03-19,1.08157440749867,5,1,1,hh,national,39,NA,-0.61579,30.6503
1745,rwebikona b,mbarara,uganda,2010-03-19,1.08157440749867,5,1,1,non-hh,national,NA,1,-0.61579,30.6503
1746,rwebikona b,mbarara,uganda,2010-03-19,2.97930712708706,8,3,1,hh,national,60,1,-0.61579,30.6503
1746,rwebikona b,mbarara,uganda,2010-03-19,2.97930712708706,8,3,1,hh,national,72,1,-0.61579,30.6503
1746,rwebikona b,mbarara,uganda,2010-03-19,2.97930712708706,8,3,1,hh,national,60,1,-0.61579,30.6503
1747,rwebikona b,mbarara,uganda,2010-03-19,2.22339615261328,3,1,1,hh,national,6,1,-0.61579,30.6503
1747,rwebikona b,mbarara,uganda,2010-03-19,2.22339615261328,3,1,1,non-hh,international,NA,1,-0.61579,30.6503
1748,rwebikona b,mbarara,uganda,2010-03-19,2.86916686046758,1,1,1,hh,international,180,1,-0.61579,30.6503
1749,rwebikona b,mbarara,uganda,2010-03-19,2.97930712708706,6,1,NA,hh,national,1,NA,-0.61579,30.6503
1750,bukara,kisoro,uganda,2010-02-19,-0.0235197995489068,5,0,NA,NA,NA,NA,NA,-1.29114,29.62956
1751,kiwoomya,rakai,uganda,2010-03-18,-1.26897888480122,3,5,NA,hh,national,84,NA,0.61,31.61
1751,kiwoomya,rakai,uganda,2010-03-18,-1.26897888480122,3,5,NA,hh,national,84,NA,0.61,31.61
1751,kiwoomya,rakai,uganda,2010-03-18,-1.26897888480122,3,5,NA,hh,national,120,NA,0.61,31.61
1751,kiwoomya,rakai,uganda,2010-03-18,-1.26897888480122,3,5,NA,hh,national,108,NA,0.61,31.61
1751,kiwoomya,rakai,uganda,2010-03-18,-1.26897888480122,3,5,NA,hh,national,96,NA,0.61,31.61
1752,kiwoomya,rakai,uganda,2010-03-18,-2.42558048696943,3,0,NA,NA,NA,NA,NA,0.61,31.61
1753,kiwoomya,rakai,uganda,2010-03-18,-1.32907911895849,7,6,1,hh,national,96,1,0.61,31.61
1753,kiwoomya,rakai,uganda,2010-03-18,-1.32907911895849,7,6,1,hh,national,84,1,0.61,31.61
1753,kiwoomya,rakai,uganda,2010-03-18,-1.32907911895849,7,6,1,hh,national,24,1,0.61,31.61
1753,kiwoomya,rakai,uganda,2010-03-18,-1.32907911895849,7,6,1,hh,national,12,1,0.61,31.61
1753,kiwoomya,rakai,uganda,2010-03-18,-1.32907911895849,7,6,1,hh,national,72,1,0.61,31.61
1753,kiwoomya,rakai,uganda,2010-03-18,-1.32907911895849,7,6,1,hh,national,60,1,0.61,31.61
1754,kiwoomya,rakai,uganda,2010-03-18,-0.757527306319311,7,0,NA,NA,NA,NA,NA,0.61,31.61
1755,kiwoomya,rakai,uganda,2010-03-18,-1.13072200936299,8,0,NA,NA,NA,NA,NA,0.61,31.61
1756,kiwoomya,rakai,uganda,2010-03-18,-1.50834266728949,5,0,NA,NA,NA,NA,NA,0.61,31.61
1757,kiwoomya,rakai,uganda,2010-03-18,-1.31477366160659,4,0,NA,NA,NA,NA,NA,0.61,31.61
1758,kiwoomya,rakai,uganda,2010-03-18,-0.625917098681844,4,0,NA,NA,NA,NA,NA,0.61,31.61
1759,kiwoomya,rakai,uganda,2010-03-18,-1.31477366160659,4,0,NA,NA,NA,NA,NA,0.61,31.61
1760,kiwoomya,rakai,uganda,2010-03-18,-2.51141323108082,8,2,1,hh,national,48,1,0.61,31.61
1760,kiwoomya,rakai,uganda,2010-03-18,-2.51141323108082,8,2,1,hh,national,60,1,0.61,31.61
1761,ayivu b,nyadri,uganda,2010-03-22,-0.149608288671175,5,1,NA,hh,national,38,NA,3.21595,30.90117
1762,ayivu b,nyadri,uganda,2010-03-22,-1.65101658422385,7,1,1,hh,international,4,1,3.21595,30.90117
1763,ayivu b,nyadri,uganda,2010-03-22,-1.11031371248571,13,0,NA,NA,NA,NA,NA,3.21595,30.90117
1764,ayivu b,nyadri,uganda,2010-03-22,-0.960746788843216,6,0,NA,NA,NA,NA,NA,3.21595,30.90117
1765,ayivu b,nyadri,uganda,2010-03-23,-1.77342045217704,5,0,NA,NA,NA,NA,NA,3.21595,30.90117
1766,ayivu b,nyadri,uganda,2010-03-22,-1.73050408012134,4,0,NA,NA,NA,NA,NA,3.21595,30.90117
1767,ayivu b,nyadri,uganda,2010-03-22,-0.700638798193533,3,0,NA,NA,NA,NA,NA,3.21595,30.90117
1768,ayivu b,nyadri,uganda,2010-03-22,-1.03667432839328,4,0,NA,NA,NA,NA,NA,3.21595,30.90117
1769,ayivu b,nyadri,uganda,2010-03-22,-1.21189977296349,7,0,NA,NA,NA,NA,NA,3.21595,30.90117
1770,ayivu b,nyadri,uganda,2010-03-22,-1.60810021216816,6,0,NA,NA,NA,NA,NA,3.21595,30.90117
1771,cina,nyadri,uganda,2010-03-21,-0.686000019559818,6,0,NA,NA,NA,NA,NA,3.47504,31.13882
1772,cina,nyadri,uganda,2010-03-21,-1.46504563864917,4,0,NA,NA,NA,NA,NA,3.47504,31.13882
1773,cina,nyadri,uganda,2010-03-21,-0.394294093871654,9,1,NA,hh,national,3,NA,3.47504,31.13882
1774,cina,nyadri,uganda,2010-03-21,-2.03091868451121,11,1,NA,hh,international,3,NA,3.47504,31.13882
1775,cina,nyadri,uganda,2010-03-21,-2.25438819769976,6,1,1,hh,international,6,1,3.47504,31.13882
1776,cina,nyadri,uganda,2010-03-21,-1.9110572212542,2,1,NA,hh,international,9,NA,3.47504,31.13882
1777,cina,nyadri,uganda,2010-03-21,-1.55087838276056,7,0,NA,NA,NA,NA,NA,3.47504,31.13882
1778,cina,nyadri,uganda,2010-03-21,-1.1260670288521,5,0,NA,NA,NA,NA,NA,3.47504,31.13882
1779,cina,nyadri,uganda,2010-03-21,-0.786138221023108,8,0,NA,NA,NA,NA,NA,3.47504,31.13882
1780,cina,nyadri,uganda,2010-03-21,-0.843166767947057,5,0,NA,NA,NA,NA,NA,3.47504,31.13882
1781,kituule,mubende,uganda,2010-03-17,-2.11406931136059,2,0,NA,NA,NA,NA,NA,0.7472,31.4402
1782,kituule,mubende,uganda,2010-03-17,-1.12799523556986,5,0,NA,NA,NA,NA,NA,0.7472,31.4402
1783,kituule,mubende,uganda,2010-03-17,-2.51141323108082,4,0,NA,NA,NA,NA,NA,0.7472,31.4402
1784,kituule,mubende,uganda,2010-03-17,-1.90490525552394,1,0,NA,NA,NA,NA,NA,0.7472,31.4402
1785,kituule,mubende,uganda,2010-03-17,-0.66454183353197,5,0,NA,NA,NA,NA,NA,0.7472,31.4402
1786,kituule,mubende,uganda,2010-03-17,-2.35726208634287,7,0,NA,NA,NA,NA,NA,0.7472,31.4402
1787,kituule,mubende,uganda,2010-03-17,-2.36835865756183,1,0,NA,NA,NA,NA,NA,0.7472,31.4402
1788,kituule,mubende,uganda,2010-03-17,-1.6363104519708,1,1,NA,hh,national,6,NA,0.7472,31.4402
1789,kituule,mubende,uganda,2010-03-17,-1.48643914982937,6,0,NA,NA,NA,NA,NA,0.7472,31.4402
1790,kituule,mubende,uganda,2010-03-17,-2.51141323108082,4,1,NA,hh,national,87,NA,0.7472,31.4402
1801,byembogo,rakai,uganda,2010-03-17,-2.48280231637702,5,0,NA,NA,NA,NA,NA,-0.37044,30.69117
1802,byembogo,rakai,uganda,2010-03-17,-1.29043707082906,3,0,NA,NA,NA,NA,NA,-0.37044,30.69117
1803,byembogo,rakai,uganda,2010-03-17,-1.82114343570018,6,0,NA,NA,NA,NA,NA,-0.37044,30.69117
1804,byembogo,rakai,uganda,2010-03-17,-1.40060640571798,6,0,NA,NA,NA,NA,NA,-0.37044,30.69117
1805,byembogo,rakai,uganda,2010-03-17,-0.707458205587666,7,0,NA,NA,NA,NA,NA,-0.37044,30.69117
1806,byembogo,rakai,uganda,2010-03-17,-0.671694562207919,4,4,1,hh,national,240,NA,-0.37044,30.69117
1806,byembogo,rakai,uganda,2010-03-17,-0.671694562207919,4,4,1,hh,national,120,1,-0.37044,30.69117
1806,byembogo,rakai,uganda,2010-03-17,-0.671694562207919,4,4,1,hh,national,156,1,-0.37044,30.69117
1806,byembogo,rakai,uganda,2010-03-17,-0.671694562207919,4,4,1,hh,national,180,1,-0.37044,30.69117
1807,byembogo,rakai,uganda,2010-03-17,-0.167019704500158,4,0,NA,NA,NA,NA,NA,-0.37044,30.69117
1808,byembogo,rakai,uganda,2010-03-17,0.288459629527715,9,1,NA,hh,national,2,NA,-0.37044,30.69117
1809,byembogo,rakai,uganda,2010-03-17,-1.02858471680631,6,0,NA,NA,NA,NA,NA,-0.37044,30.69117
1810,byembogo,rakai,uganda,2010-03-17,-1.12250707250468,3,0,NA,NA,NA,NA,NA,-0.37044,30.69117
1811,kalangala lc1,kalangala,uganda,2010-03-15,-0.367862719040494,7,0,NA,NA,NA,NA,NA,1.26405,31.43367
1812,kalangala lc1,kalangala,uganda,2010-03-15,0.824189824464928,11,1,NA,hh,international,36,NA,1.26405,31.43367
1813,kalangala lc1,kalangala,uganda,2010-03-15,-0.814749135726905,3,0,NA,NA,NA,NA,NA,1.26405,31.43367
1814,kalangala lc1,kalangala,uganda,2010-03-15,-1.37199549101419,5,1,1,hh,national,60,1,1.26405,31.43367
1815,kalangala lc1,kalangala,uganda,2010-03-15,-0.728916391615514,4,0,NA,NA,NA,NA,NA,1.26405,31.43367
1816,kalangala lc1,kalangala,uganda,2010-03-15,-1.40060640571798,6,1,NA,hh,national,9,NA,1.26405,31.43367
1817,kalangala lc1,kalangala,uganda,2010-03-15,-1.34765890023666,5,0,NA,NA,NA,NA,NA,1.26405,31.43367
1818,kalangala lc1,kalangala,uganda,2010-03-15,0.429414372706286,1,0,NA,NA,NA,NA,NA,1.26405,31.43367
1819,kalangala lc1,kalangala,uganda,2010-03-15,-0.714610934263615,11,1,NA,hh,national,84,NA,1.26405,31.43367
1820,kalangala lc1,kalangala,uganda,2010-03-15,-0.452729511971421,5,1,1,hh,national,16,1,1.26405,31.43367
1821,kabasanda,ssembabule,uganda,2010-03-16,-0.614472732800325,4,2,NA,hh,national,12,NA,0.2745,32.20688
1821,kabasanda,ssembabule,uganda,2010-03-16,-0.614472732800325,4,2,NA,hh,national,24,NA,0.2745,32.20688
1822,kabasanda,ssembabule,uganda,2010-03-16,-1.3977280009683,9,5,NA,hh,national,36,NA,0.2745,32.20688
1822,kabasanda,ssembabule,uganda,2010-03-16,-1.3977280009683,9,5,NA,hh,national,60,NA,0.2745,32.20688
1822,kabasanda,ssembabule,uganda,2010-03-16,-1.3977280009683,9,5,NA,hh,national,24,NA,0.2745,32.20688
1822,kabasanda,ssembabule,uganda,2010-03-16,-1.3977280009683,9,5,NA,hh,national,36,NA,0.2745,32.20688
1822,kabasanda,ssembabule,uganda,2010-03-16,-1.3977280009683,9,5,NA,hh,national,36,NA,0.2745,32.20688
1823,kabasanda,ssembabule,uganda,2010-03-16,-0.38879430130288,4,1,NA,hh,national,6,NA,0.2745,32.20688
1824,kabasanda,ssembabule,uganda,2010-03-16,-0.657389104856021,7,0,NA,NA,NA,NA,NA,0.2745,32.20688
1825,kabasanda,ssembabule,uganda,2010-03-16,-1.99073799963533,4,2,NA,hh,national,24,NA,0.2745,32.20688
1825,kabasanda,ssembabule,uganda,2010-03-16,-1.99073799963533,4,2,NA,hh,national,24,NA,0.2745,32.20688
1826,kabasanda,ssembabule,uganda,2010-03-16,-0.700305476911717,5,2,1,hh,national,48,1,0.2745,32.20688
1826,kabasanda,ssembabule,uganda,2010-03-16,-0.700305476911717,5,2,1,hh,national,24,NA,0.2745,32.20688
1827,kabasanda,ssembabule,uganda,2010-03-16,-0.900581879838297,8,0,NA,NA,NA,NA,NA,0.2745,32.20688
1828,kabasanda,ssembabule,uganda,2010-03-16,-0.771832763671209,5,0,NA,NA,NA,NA,NA,0.2745,32.20688
1829,kabasanda,ssembabule,uganda,2010-03-16,-1.14945342159771,6,0,NA,NA,NA,NA,NA,0.2745,32.20688
1830,kabasanda,ssembabule,uganda,2010-03-16,-0.728916391615514,6,0,NA,NA,NA,NA,NA,0.2745,32.20688
1831,kanyonyi,nakasongola,uganda,2010-03-14,-0.447604942658297,9,2,1,hh,national,36,1,1.4931,32.23153
1831,kanyonyi,nakasongola,uganda,2010-03-14,-0.447604942658297,9,2,1,hh,international,8,NA,1.4931,32.23153
1832,kanyonyi,nakasongola,uganda,2010-03-14,-2.42558048696943,1,0,NA,NA,NA,NA,NA,1.4931,32.23153
1833,kanyonyi,nakasongola,uganda,2010-03-14,-2.12890137247795,3,0,NA,NA,NA,NA,NA,1.4931,32.23153
1834,kanyonyi,nakasongola,uganda,2010-03-14,-2.13379257315432,9,0,NA,NA,NA,NA,NA,1.4931,32.23153
1835,kanyonyi,nakasongola,uganda,2010-03-14,-0.988957028645856,1,1,NA,hh,national,30,NA,1.4931,32.23153
1836,kanyonyi,nakasongola,uganda,2010-03-14,-1.92555596108974,6,1,NA,hh,national,156,NA,1.4931,32.23153
1837,kanyonyi,nakasongola,uganda,2010-03-14,-0.643083647504122,5,2,1,hh,national,29,NA,1.4931,32.23153
1837,kanyonyi,nakasongola,uganda,2010-03-14,-0.643083647504122,5,2,1,hh,national,120,1,1.4931,32.23153
1838,kanyonyi,nakasongola,uganda,2010-03-14,-1.67922682402649,2,2,1,hh,national,38,1,1.4931,32.23153
1838,kanyonyi,nakasongola,uganda,2010-03-14,-1.67922682402649,2,2,1,hh,national,16,NA,1.4931,32.23153
1839,kanyonyi,nakasongola,uganda,2010-03-14,-1.80797594019358,5,1,NA,hh,national,37,NA,1.4931,32.23153
1840,kanyonyi,nakasongola,uganda,2010-03-14,-1.31477366160659,2,1,NA,hh,national,61,NA,1.4931,32.23153
1841,kigulu b,mukono,uganda,2010-03-17,-1.12492354833654,2,0,NA,NA,NA,NA,NA,0.25302,32.92197
1842,kigulu b,mukono,uganda,2010-03-17,-1.68758770806565,3,0,NA,NA,NA,NA,NA,0.25302,32.92197
1843,kigulu b,mukono,uganda,2010-03-17,-1.37626981494046,6,1,NA,hh,national,36,NA,0.25302,32.92197
1844,kigulu b,mukono,uganda,2010-03-17,-1.01589769396318,3,0,NA,NA,NA,NA,NA,0.25302,32.92197
1845,kigulu b,mukono,uganda,2010-03-17,-0.282711526526845,1,1,NA,hh,national,12,NA,0.25302,32.92197
1846,kigulu b,mukono,uganda,2010-03-17,-1.73050408012134,4,0,NA,NA,NA,NA,NA,0.25302,32.92197
1847,kigulu b,mukono,uganda,2010-03-17,-1.78250138757075,4,1,NA,hh,national,12,NA,0.25302,32.92197
1848,kigulu b,mukono,uganda,2010-03-17,-1.72527955816316,2,1,1,hh,national,36,1,0.25302,32.92197
1849,kigulu b,mukono,uganda,2010-03-17,-1.31904798553286,4,6,NA,hh,international,12,NA,0.25302,32.92197
1849,kigulu b,mukono,uganda,2010-03-17,-1.31904798553286,4,6,NA,hh,national,24,NA,0.25302,32.92197
1849,kigulu b,mukono,uganda,2010-03-17,-1.31904798553286,4,6,NA,hh,national,12,NA,0.25302,32.92197
1849,kigulu b,mukono,uganda,2010-03-17,-1.31904798553286,4,6,NA,hh,national,36,NA,0.25302,32.92197
1849,kigulu b,mukono,uganda,2010-03-17,-1.31904798553286,4,6,NA,hh,national,36,NA,0.25302,32.92197
1849,kigulu b,mukono,uganda,2010-03-17,-1.31904798553286,4,6,NA,hh,national,12,NA,0.25302,32.92197
1850,kigulu b,mukono,uganda,2010-03-17,-1.46210255905185,9,0,NA,NA,NA,NA,NA,0.25302,32.92197
1853,buziika,mukono,uganda,2010-03-22,2.60380227516329,2,4,NA,hh,national,7,NA,0.38898,33.16902
1853,buziika,mukono,uganda,2010-03-22,2.60380227516329,2,4,NA,hh,national,7,NA,0.38898,33.16902
1853,buziika,mukono,uganda,2010-03-22,2.60380227516329,2,4,NA,hh,national,7,NA,0.38898,33.16902
1853,buziika,mukono,uganda,2010-03-22,2.60380227516329,2,4,NA,hh,national,7,NA,0.38898,33.16902
1854,buziika,mukono,uganda,2010-03-22,1.12449077955437,4,0,NA,NA,NA,NA,NA,0.38898,33.16902
1855,buziika,mukono,uganda,2010-03-22,0.311803257348523,8,7,1,hh,national,96,NA,0.38898,33.16902
1855,buziika,mukono,uganda,2010-03-22,0.311803257348523,8,7,1,hh,national,240,NA,0.38898,33.16902
1855,buziika,mukono,uganda,2010-03-22,0.311803257348523,8,7,1,hh,national,24,NA,0.38898,33.16902
1855,buziika,mukono,uganda,2010-03-22,0.311803257348523,8,7,1,hh,national,240,NA,0.38898,33.16902
1855,buziika,mukono,uganda,2010-03-22,0.311803257348523,8,7,1,hh,national,120,1,0.38898,33.16902
1855,buziika,mukono,uganda,2010-03-22,0.311803257348523,8,7,1,hh,national,36,NA,0.38898,33.16902
1855,buziika,mukono,uganda,2010-03-22,0.311803257348523,8,7,1,hh,national,60,NA,0.38898,33.16902
1856,buziika,mukono,uganda,2010-03-22,-1.57381053068722,8,0,NA,NA,NA,NA,NA,0.38898,33.16902
1857,buziika,mukono,uganda,2010-03-22,-0.541505335680137,1,1,NA,hh,national,72,NA,0.38898,33.16902
1858,buziika,mukono,uganda,2010-03-22,1.03865803544298,3,1,1,hh,national,12,1,0.38898,33.16902
1859,buziika,mukono,uganda,2010-03-22,0.241210959223529,2,6,NA,hh,national,216,NA,0.38898,33.16902
1859,buziika,mukono,uganda,2010-03-22,0.241210959223529,2,6,NA,hh,national,48,NA,0.38898,33.16902
1859,buziika,mukono,uganda,2010-03-22,0.241210959223529,2,6,NA,hh,national,48,NA,0.38898,33.16902
1859,buziika,mukono,uganda,2010-03-22,0.241210959223529,2,6,NA,hh,national,48,NA,0.38898,33.16902
1859,buziika,mukono,uganda,2010-03-22,0.241210959223529,2,6,NA,hh,national,24,NA,0.38898,33.16902
1859,buziika,mukono,uganda,2010-03-22,0.241210959223529,2,6,NA,hh,national,72,NA,0.38898,33.16902
1860,buziika,mukono,uganda,2010-03-22,0.159710513360628,12,7,1,hh,international,36,1,0.38898,33.16902
1860,buziika,mukono,uganda,2010-03-22,0.159710513360628,12,7,1,hh,national,84,NA,0.38898,33.16902
1860,buziika,mukono,uganda,2010-03-22,0.159710513360628,12,7,1,hh,national,60,1,0.38898,33.16902
1860,buziika,mukono,uganda,2010-03-22,0.159710513360628,12,7,1,hh,national,60,1,0.38898,33.16902
1860,buziika,mukono,uganda,2010-03-22,0.159710513360628,12,7,1,hh,national,60,NA,0.38898,33.16902
1860,buziika,mukono,uganda,2010-03-22,0.159710513360628,12,7,1,hh,national,144,1,0.38898,33.16902
1860,buziika,mukono,uganda,2010-03-22,0.159710513360628,12,7,1,hh,national,12,NA,0.38898,33.16902
1861,bukamunye a,mukono,uganda,2010-08-18,-1.4448183545928,1,0,NA,NA,NA,NA,NA,0.39249,33.245
1862,bukamunye a,mukono,uganda,2010-03-18,-1.38515746785053,6,1,NA,hh,national,20,NA,0.39249,33.245
1863,bukamunye a,mukono,uganda,2010-03-18,-0.595813153759844,4,2,1,hh,national,123,1,0.39249,33.245
1863,bukamunye a,mukono,uganda,2010-03-18,-0.595813153759844,4,2,1,hh,international,56,NA,0.39249,33.245
1864,bukamunye a,mukono,uganda,2010-03-18,0.602073243591432,5,3,NA,hh,national,84,NA,0.39249,33.245
1864,bukamunye a,mukono,uganda,2010-03-18,0.602073243591432,5,3,NA,hh,national,48,NA,0.39249,33.245
1864,bukamunye a,mukono,uganda,2010-03-18,0.602073243591432,5,3,NA,hh,national,12,NA,0.39249,33.245
1865,bukamunye a,mukono,uganda,2010-03-18,-2.056847481953,1,0,NA,NA,NA,NA,NA,0.39249,33.245
1868,bukamunye a,mukono,uganda,2010-03-18,-0.978925895220228,2,0,NA,NA,NA,NA,NA,0.39249,33.245
1869,bukamunye a,mukono,uganda,2010-03-18,-1.79574140712932,9,8,NA,hh,national,8,NA,0.39249,33.245
1869,bukamunye a,mukono,uganda,2010-03-18,-1.79574140712932,9,8,NA,hh,national,24,NA,0.39249,33.245
1869,bukamunye a,mukono,uganda,2010-03-18,-1.79574140712932,9,8,NA,hh,national,8,NA,0.39249,33.245
1869,bukamunye a,mukono,uganda,2010-03-18,-1.79574140712932,9,8,NA,hh,national,5,NA,0.39249,33.245
1869,bukamunye a,mukono,uganda,2010-03-18,-1.79574140712932,9,8,NA,hh,national,1,NA,0.39249,33.245
1869,bukamunye a,mukono,uganda,2010-03-18,-1.79574140712932,9,8,NA,hh,national,12,NA,0.39249,33.245
