house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
1119,malindi,musufini,kenya,11/27/2009,4,6,-0.122736625,0,-3.223163803,40.08609972,-3.2,40.1,0,0,0,0,0,0
1120,malindi,kwa haidari,kenya,11/28/2009,6,1,0.500706798,1,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1121,malindi,kwa haidari,kenya,11/28/2009,8,2,0.749922699,0,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1122,malindi,kwa haidari,kenya,11/28/2009,4,1,-1.867428463,0,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1123,malindi,gongoni,kenya,11/27/2009,5,2,0.119559304,1,-3.826004893,39.76446172,-3.85,39.75,-1.100565314,-1.100565314,1,0.166666667,-1.100565314,-0.166666667
1124,malindi,gongoni,kenya,11/27/2009,11,1,2.82965005,1,-3.826004893,39.76446172,-3.85,39.75,-1.100565314,-1.100565314,1,0.166666667,-1.100565314,-0.166666667
1125,malindi,barani,kenya,11/26/2009,3,2,2.222333278,0,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1126,malindi,barani,kenya,11/26/2009,8,3,-1.083148006,1,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1127,malindi,barani,kenya,11/26/2009,10,2,-0.630224428,1,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1128,malindi,barani,kenya,11/26/2009,7,1,0.073344962,0,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1129,malindi,majengo,kenya,11/26/2009,2,1,-2.454692286,1,-1.280655187,36.84627548,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
1130,malindi,majengo,kenya,11/26/2009,2,1,-1.825919206,1,-1.280655187,36.84627548,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
1131,malindi,majengo,kenya,11/26/2009,1,1,-2.452888642,1,-1.280655187,36.84627548,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
1132,malindi,majengo,kenya,11/26/2009,9,2,-2.224083381,1,-1.280655187,36.84627548,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
1133,malindi,musufini,kenya,11/28/2009,3,1,-1.656374765,1,-3.223163803,40.08609972,-3.2,40.1,0,0,0,0,0,0
1134,malindi,musufini,kenya,11/27/2009,1,1,-1.481251746,1,-3.223163803,40.08609972,-3.2,40.1,0,0,0,0,0,0
1135,malindi,musufini,kenya,11/26/2009,3,3,-1.783109053,1,-3.223163803,40.08609972,-3.2,40.1,0,0,0,0,0,0
1136,malindi,musufini,kenya,11/30/2009,7,2,-2.197686395,0,-3.223163803,40.08609972,-3.2,40.1,0,0,0,0,0,0
1137,malindi,barani,kenya,11/26/2009,7,2,-2.073686269,1,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1138,malindi,barani,kenya,11/30/2009,4,1,-0.844439628,1,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1139,malindi,barani,kenya,11/26/2009,8,1,-2.477321606,1,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1140,malindi,kwa haidari,kenya,11/28/2009,6,1,1.354921455,1,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1141,malindi,kwa haidari,kenya,11/28/2009,2,1,-0.105027354,0,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1142,thika,githuguchu,kenya,11/19/2009,3,0,-0.808885548,,-1.016283022,36.91457325,-1,36.9,-1.718454947,-1.895353069,2.083333333,1,-3.677980612,0
1143,malindi,musufini,kenya,11/27/2009,2,2,-0.298408346,1,-3.223163803,40.08609972,-3.2,40.1,0,0,0,0,0,0
1144,malindi,gongoni,kenya,11/27/2009,4,1,0.749922699,1,-3.826004893,39.76446172,-3.85,39.75,-1.100565314,-1.100565314,1,0.166666667,-1.100565314,-0.166666667
1145,malindi,gongoni,kenya,11/27/2009,4,0,-2.254162803,,-3.826004893,39.76446172,-3.85,39.75,-1.100565314,-1.100565314,1,0.166666667,-1.100565314,-0.166666667
1146,malindi,musufini,kenya,11/29/2009,9,0,-0.543645404,,-3.223163803,40.08609972,-3.2,40.1,0,0,0,0,0,0
1147,malindi,barani,kenya,11/30/2009,5,1,-0.419291378,1,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1148,malindi,kwa haidari,kenya,11/28/2009,1,2,-1.024916162,0,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1149,malindi,kwa haidari,kenya,11/28/2009,6,1,2.638581699,0,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1150,malindi,musufini,kenya,11/29/2009,5,1,-2.531988448,0,-3.223163803,40.08609972,-3.2,40.1,0,0,0,0,0,0
1151,malindi,musufini,kenya,11/29/2009,1,1,-0.403686325,0,-3.223163803,40.08609972,-3.2,40.1,0,0,0,0,0,0
1152,malindi,majengo,kenya,11/26/2009,3,0,-0.225767693,,-1.280655187,36.84627548,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
1153,malindi,musufini,kenya,11/27/2009,6,0,-2.314321648,,-3.223163803,40.08609972,-3.2,40.1,0,0,0,0,0,0
1154,malindi,barani,kenya,11/26/2009,7,0,-2.073686269,,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1155,malindi,barani,kenya,11/26/2009,7,0,-1.325501119,,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1156,malindi,barani,kenya,11/26/2009,2,0,-0.650350601,,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1157,malindi,barani,kenya,11/26/2009,1,0,-1.154243049,,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1158,malindi,kwa haidari,kenya,11/28/2009,4,0,0.337516885,,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1159,malindi,kwa haidari,kenya,11/28/2009,3,0,-0.488571077,,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1160,malindi,musufini,kenya,11/27/2009,1,0,2.587322683,,-3.223163803,40.08609972,-3.2,40.1,0,0,0,0,0,0
1161,malindi,musufini,kenya,11/27/2009,6,0,-2.395165093,,-3.223163803,40.08609972,-3.2,40.1,0,0,0,0,0,0
1162,malindi,majengo,kenya,11/26/2009,7,0,-2.151188798,,-1.280655187,36.84627548,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
1163,malindi,majengo,kenya,11/26/2009,4,0,-3.069957919,,-1.280655187,36.84627548,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
1164,malindi,barani,kenya,11/26/2009,5,0,1.136411005,,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1165,malindi,kwa haidari,kenya,11/28/2009,4,0,2.223217927,,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1166,malindi,kwa haidari,kenya,11/28/2009,6,0,0.681183332,,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1167,malindi,gongoni,kenya,11/27/2009,8,0,0.790028595,,-3.826004893,39.76446172,-3.85,39.75,-1.100565314,-1.100565314,1,0.166666667,-1.100565314,-0.166666667
1168,malindi,kwa haidari,kenya,11/28/2009,1,1,2.22289862,1,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1169,malindi,gongoni,kenya,11/27/2009,3,0,0.509606627,,-3.826004893,39.76446172,-3.85,39.75,-1.100565314,-1.100565314,1,0.166666667,-1.100565314,-0.166666667
1170,malindi,gongoni,kenya,11/27/2009,4,0,-0.226022043,,-3.826004893,39.76446172,-3.85,39.75,-1.100565314,-1.100565314,1,0.166666667,-1.100565314,-0.166666667
1171,malindi,kwa haidari,kenya,11/28/2009,5,0,-1.1799675,,-3.219793069,40.11219331,-3.2,40.1,0,0,0,0,0,0
1172,malindi,gongoni,kenya,11/27/2009,1,0,2.617402106,,-3.826004893,39.76446172,-3.85,39.75,-1.100565314,-1.100565314,1,0.166666667,-1.100565314,-0.166666667
1173,malindi,gongoni,kenya,11/27/2009,1,0,2.617402106,,-3.826004893,39.76446172,-3.85,39.75,-1.100565314,-1.100565314,1,0.166666667,-1.100565314,-0.166666667
1174,malindi,barani,kenya,11/26/2009,3,0,-0.843874286,,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1175,malindi,barani,kenya,11/26/2009,2,0,2.162174434,,-3.22414082,40.08627707,-3.2,40.1,0,0,0,0,0,0
1176,malindi,majengo,kenya,11/26/2009,12,0,-1.418403304,,-1.280655187,36.84627548,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
1177,malindi,majengo,kenya,11/26/2009,5,0,-2.169278051,,-1.280655187,36.84627548,-1.3,36.85,-1.728426754,-1.860806257,2.25,0.833333333,-3.929836422,-0.433333333
1178,embu,kairuri,kenya,11/20/2009,4,1,3.588538124,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1179,embu,kairuri,kenya,11/20/2009,6,1,-1.107211544,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1180,embu,kairuri,kenya,11/20/2009,9,1,3.534369417,0,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1181,embu,kairuri,kenya,11/21/2009,2,1,-0.063081155,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1182,embu,kairuri,kenya,11/20/2009,5,1,1.222812046,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1183,embu,kiangucu,kenya,11/26/2009,5,4,-3.079984393,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1184,embu,kiangucu,kenya,11/27/2009,1,1,1.928071731,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1185,embu,kiangucu,kenya,11/26/2009,5,2,0.639929808,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1187,embu,kiangucu,kenya,11/26/2009,1,1,0.235910854,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1188,embu,kairuri,kenya,11/20/2009,4,1,0.644943045,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1189,embu,kiangucu,kenya,11/27/2009,3,4,-2.440284227,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1190,embu,kiangucu,kenya,11/27/2009,4,1,-1.119243313,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1191,embu,kiangucu,kenya,11/27/2009,2,1,-3.110063816,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1192,embu,kiangucu,kenya,11/26/2009,6,1,1.212785572,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1193,embu,manyatta,kenya,11/21/2009,2,0,3.132183806,,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1194,embu,manyatta,kenya,11/21/2009,2,0,1.814164753,,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1195,embu,manyatta,kenya,11/21/2009,2,0,0.50412972,,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1196,embu,manyatta,kenya,11/21/2009,4,0,-2.093307787,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1197,embu,kau,kenya,11/25/2009,2,1,1.550043315,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1198,embu,kau,kenya,11/25/2009,4,3,3.073151607,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1199,embu,kau,kenya,11/25/2009,4,1,2.025323935,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1200,embu,kau,kenya,11/25/2009,1,1,1.965165091,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1201,embu,kau,kenya,11/24/2009,4,2,3.073151607,0,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1202,embu,kau,kenya,11/24/2009,2,1,0.490688591,0,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1203,embu,kau,kenya,11/24/2009,4,2,-1.119243313,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1204,embu,kau,kenya,11/24/2009,10,0,3.113257503,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1205,embu,kau,kenya,11/25/2009,4,5,1.093477132,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1206,embu,kau,kenya,11/25/2009,6,2,1.519963892,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1207,embu,kau,kenya,11/24/2009,6,2,-0.404571577,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1208,embu,kiangucu,kenya,11/26/2009,6,1,2.389710115,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1209,embu,kiangucu,kenya,11/27/2009,3,1,-1.882468174,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1210,embu,kiangucu,kenya,11/26/2009,4,1,-0.938324091,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1211,embu,kiangucu,kenya,11/26/2009,6,1,2.506846352,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1212,embu,matakare,kenya,11/22/2009,3,0,0.07863779,1,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1213,embu,manyatta,kenya,11/21/2009,2,1,-1.626295343,0,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1214,embu,manyatta,kenya,11/21/2009,4,1,2.102900238,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1215,embu,manyatta,kenya,11/21/2009,2,1,-1.626295343,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1216,embu,manyatta,kenya,11/21/2009,6,4,2.506846352,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1217,embu,manyatta,kenya,11/21/2009,4,1,2.697009082,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1218,embu,matakare,kenya,11/23/2009,4,1,0.409682164,1,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1219,embu,kau,kenya,11/25/2009,6,1,-1.107211544,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1220,embu,kau,kenya,11/24/2009,7,1,0.36124178,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1221,embu,kau,kenya,11/24/2009,5,0,3.068138369,,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1222,embu,kau,kenya,11/25/2009,4,0,1.242864994,,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1223,embu,kau,kenya,11/24/2009,7,0,3.232669573,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1224,embu,manyatta,kenya,11/21/2009,4,1,1.237833024,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1225,embu,kairuri,kenya,11/20/2009,5,1,0.886654771,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1226,embu,matakare,kenya,11/23/2009,1,2,0.895775626,0,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1227,embu,matakare,kenya,11/22/2009,2,2,1.337192146,1,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1228,embu,matakare,kenya,11/22/2009,6,1,-1.119243313,0,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1229,embu,matakare,kenya,11/23/2009,1,1,-3.208791285,1,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1230,embu,kiangucu,kenya,11/27/2009,4,1,2.411613581,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1231,embu,kiangucu,kenya,11/26/2009,3,1,2.359630693,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1232,embu,kiangucu,kenya,11/26/2009,5,0,0.296069698,,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1233,embu,kiangucu,kenya,11/27/2009,3,0,1.368780413,,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1234,embu,kiangucu,kenya,11/27/2009,6,0,-1.059084468,,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1235,embu,kairuri,kenya,11/20/2009,3,1,-1.692099077,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1236,embu,kairuri,kenya,11/20/2009,3,2,-1.134283024,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1237,embu,kairuri,kenya,11/20/2009,3,1,3.598564598,0,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1238,embu,kairuri,kenya,11/20/2009,6,0,-0.320349194,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1239,embu,kairuri,kenya,11/2/2009,4,0,2.962074024,,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1240,embu,kairuri,kenya,11/20/2009,2,0,0.496083205,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1241,embu,kairuri,kenya,11/20/2009,7,0,2.466740455,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1242,embu,kairuri,kenya,11/20/2009,4,0,-1.131275082,,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1243,embu,kairuri,kenya,11/20/2009,2,0,2.901915179,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1244,embu,kairuri,kenya,11/20/2009,5,1,1.990351923,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1245,embu,kairuri,kenya,11/20/2009,4,0,3.073151607,,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1246,embu,kairuri,kenya,11/20/2009,4,0,-1.947433889,,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1247,embu,kairuri,kenya,11/20/2009,5,0,3.091512568,,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1248,embu,kairuri,kenya,11/20/2009,3,0,1.17767418,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1249,embu,kiangucu,kenya,11/26/2009,5,0,2.399736589,,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1250,embu,kairuri,kenya,11/20/2009,2,1,0.766337082,1,-0.424974285,37.46462153,-0.4,37.45,-1.651008964,-1.832249641,2.5,1,-4.109289587,-0.333333333
1251,embu,kiangucu,kenya,11/26/2009,2,3,1.146610843,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1252,embu,matakare,kenya,11/23/2009,3,0,1.912737507,1,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1253,embu,matakare,kenya,11/23/2009,7,1,1.283626664,1,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1254,embu,matakare,kenya,11/22/2009,1,1,-0.84399694,1,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1255,embu,matakare,kenya,11/22/2009,1,1,-2.564077881,1,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1256,embu,matakare,kenya,11/22/2009,5,1,0.621024488,0,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1257,embu,matakare,kenya,11/22/2009,4,2,-1.059084468,1,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1258,embu,matakare,kenya,11/23/2009,3,1,-2.533998459,1,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1259,embu,matakare,kenya,11/23/2009,2,1,1.649402436,0,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1260,embu,kau,kenya,11/25/2009,12,0,3.498640135,,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1261,embu,kau,kenya,11/25/2009,5,0,2.84288298,,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1262,embu,kau,kenya,11/25/2009,5,0,2.374670404,,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1263,embu,kau,kenya,11/25/2009,8,0,1.282970891,,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1264,embu,kau,kenya,11/24/2009,5,0,1.297104982,1,-2.486505577,40.43775301,-2.5,40.45,0,0,0,0,0,0
1265,embu,manyatta,kenya,11/21/2009,2,2,-0.959725347,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1266,embu,manyatta,kenya,11/21/2009,3,1,-1.149888077,0,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1267,embu,manyatta,kenya,11/21/2009,1,1,-1.024916162,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1268,embu,manyatta,kenya,11/21/2009,3,3,-0.39554775,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1269,embu,manyatta,kenya,11/21/2009,3,2,3.182316177,0,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1270,embu,manyatta,kenya,11/21/2009,1,0,0.22920563,,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1271,embu,manyatta,kenya,11/21/2009,1,0,-0.84399694,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1272,embu,manyatta,kenya,11/21/2009,2,0,0.516136154,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1273,embu,manyatta,kenya,11/21/2009,4,0,0.409682164,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1274,embu,manyatta,kenya,11/21/2009,3,0,-1.119243313,,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1275,embu,manyatta,kenya,11/21/2009,5,0,-0.246074991,1,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1276,embu,manyatta,kenya,11/21/2009,1,0,-1.077157457,,-0.430576281,37.47760539,-0.45,37.5,-1.722377509,-1.858138323,2.25,1,-3.889984131,-0.333333333
1277,embu,kiangucu,kenya,11/27/2009,5,2,-0.39769628,1,-0.523215993,37.45247101,-0.5,37.45,-1.739169538,-1.894169256,2.375,1,-4.215327308,-0.333333333
1278,embu,matakare,kenya,11/23/2009,7,0,-2.343629362,,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1279,embu,matakare,kenya,11/22/2009,6,0,-0.084745785,,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1280,embu,matakare,kenya,11/22/2009,6,0,-0.325381164,1,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
1281,embu,matakare,kenya,11/22/2009,3,1,-1.134283024,1,-0.540014726,37.45160569,-0.55,37.45,-1.705901474,-1.90382348,2.75,1,-4.859953985,-0.333333333
