house,country,hh_size,migrant_num,wealth_index,remit,municipality,lat,long,district
682,south_africa,2,0,0.07095888058493383,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
683,south_africa,3,2,-2.785776578731393,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
684,south_africa,2,0,0.12233127151248058,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
685,south_africa,3,0,-1.10890226855808,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
686,south_africa,6,0,0.5223249675910061,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
687,south_africa,7,0,-1.2651145476519978,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
688,south_africa,5,0,-1.9138852234378485,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
690,south_africa,1,0,-1.215245908921702,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
691,south_africa,7,0,0.44976823661433063,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
692,south_africa,3,0,-1.0229890691653072,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
694,south_africa,6,0,2.000527748120268,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
695,south_africa,4,0,-0.49413741961808033,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
696,south_africa,1,2,0.3041785226621879,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
697,south_africa,3,0,0.9076024250816166,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
698,south_africa,2,2,1.2607255856472401,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
699,south_africa,5,0,0.5081759715037051,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
700,south_africa,3,0,2.5723612542325376,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
701,south_africa,3,0,1.6732042916129195,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
702,south_africa,3,0,-1.0125015340416796,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
703,south_africa,6,0,-0.7671767787804186,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
704,south_africa,2,1,-3.580998973855522,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
705,south_africa,3,0,-1.9524145166335087,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
706,south_africa,3,0,-1.0895601204329997,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
707,south_africa,2,0,-0.5168138745358786,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
708,south_africa,2,0,-2.0010417187308907,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
709,south_africa,1,0,-0.438933687953193,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
710,south_africa,2,0,-3.375509410145335,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
711,south_africa,4,0,-2.2065312824410777,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
712,south_africa,7,2,0.4314008553353621,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
713,south_africa,3,0,-2.6416106475037457,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
714,south_africa,5,0,-0.8583843612590395,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
715,south_africa,6,0,0.44976823661433063,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
716,south_africa,1,0,1.8741845362318255,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
717,south_africa,5,0,-0.304825260432498,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
718,south_africa,6,0,0.5575044795279581,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
719,south_africa,3,0,0.003945378701416646,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
720,south_africa,5,0,1.7200673634491854,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
721,south_africa,4,0,-0.7640832316242798,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
722,south_africa,2,0,1.2435668490139642,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
723,south_africa,6,0,0.7341431041738959,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
724,south_africa,1,0,0.0054529680360762,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
725,south_africa,6,0,1.585137335737125,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
726,south_africa,2,0,0.003945378701416646,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
727,south_africa,2,0,0.5575044795279581,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
728,south_africa,3,0,0.9846764859389265,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
729,south_africa,6,0,1.447028004286847,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
730,south_africa,4,0,0.24927013396267775,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
731,south_africa,2,0,-1.7212387574595482,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
732,south_africa,2,0,-2.5546008195574323,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
733,south_africa,2,0,-2.5546008195574323,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
734,south_africa,2,0,-2.5546008195574323,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
735,south_africa,3,1,-0.304825260432498,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
736,south_africa,2,0,-2.5546008195574323,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
737,south_africa,3,0,-0.4589424332151383,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
738,south_africa,6,0,0.8582739170573638,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
739,south_africa,4,0,0.5575044795279581,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
740,south_africa,6,0,-2.2890279694169045,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
741,south_africa,2,0,-2.0010417187308907,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
742,south_africa,6,0,1.2712091434325203,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
743,south_africa,8,0,-0.4312278293140609,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
744,south_africa,10,0,-0.304825260432498,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
745,south_africa,4,0,-0.5839523668833381,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
746,south_africa,4,1,-0.7716474207363083,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
747,south_africa,5,0,-0.5853450020967012,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
748,south_africa,7,0,0.6522480597785424,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
749,south_africa,3,0,-0.5853450020967012,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
750,south_africa,7,0,0.2425316535491319,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
751,south_africa,3,0,-1.1493916380468703,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
752,south_africa,4,0,-0.49413741961808033,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
753,south_africa,3,0,2.8204575945237114,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
754,south_africa,2,0,-3.2727646282902416,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
755,south_africa,3,0,-2.020773493077876,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
756,south_africa,2,0,-2.5546008195574323,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
757,south_africa,3,0,-3.2727646282902416,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
758,south_africa,2,0,-2.5546008195574323,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
759,south_africa,2,0,-0.961129143114133,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
760,south_africa,3,0,-0.9161783010525296,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
761,south_africa,1,0,-1.7520621920160766,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
762,south_africa,3,0,-0.7110153161194137,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
763,south_africa,1,0,-1.2264502244381903,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
764,south_africa,1,1,-1.074361460092854,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
765,south_africa,3,0,-1.6663554904554962,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
766,south_africa,1,0,-2.9997252691279033,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
767,south_africa,1,0,-2.7087179923400724,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
768,south_africa,1,0,-3.324137019217788,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
769,south_africa,5,0,-2.2691079888851124,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
770,south_africa,1,0,-3.2727646282902416,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
771,south_africa,1,0,-0.304825260432498,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
772,south_africa,7,0,1.4484051650342205,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
773,south_africa,5,0,0.032516324247222755,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
774,south_africa,1,0,-1.6917464233569237,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
775,south_africa,1,0,0.031139163499849576,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
776,south_africa,3,0,0.584698264326391,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
777,south_africa,5,0,1.2105417405605412,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
778,south_africa,3,0,-0.7671767787804186,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
779,south_africa,2,0,-0.05770149041163941,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
780,south_africa,3,0,-0.03178590127015965,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
781,south_africa,7,0,-0.1473737808571398,1,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
782,south_africa,3,0,0.365825391775244,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
783,south_africa,3,0,0.6457490093853488,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
784,south_africa,5,0,0.012247576667737597,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
785,south_africa,6,0,0.7534852522989763,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
786,south_africa,7,0,-1.0748748307770644,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
787,south_africa,5,0,0.5993680795163362,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
788,south_africa,5,0,0.4916318366027087,NA,city of tshwane metro,-25.74428048,28.19396787,city of tshwane metropolitan municipality
