house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
1848,kano,shagogo,nigeria,5,0,-2.806229867,1,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1849,kano,shagogo,nigeria,8,0,-2.840049343,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1850,kano,shagogo,nigeria,4,0,-3.613184426,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1851,kano,shagogo,nigeria,13,0,-2.867104924,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1852,kano,shagogo,nigeria,9,1,-1.27551026,0,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1853,kano,shagogo,nigeria,8,3,-2.930234612,0,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1854,kano,shagogo,nigeria,5,0,-4.062623396,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1855,kano,shagogo,nigeria,9,0,-2.885141977,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1856,kano,shagogo,nigeria,8,0,-3.183198532,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1857,kano,shagogo,nigeria,6,0,-3.703369694,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1858,kano,shagogo,nigeria,10,0,-2.434828572,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1859,kano,shagogo,nigeria,6,0,-1.612217644,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1860,kano,shagogo,nigeria,3,0,-2.441895477,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1861,kano,shagogo,nigeria,7,0,-2.855080221,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1862,kano,shagogo,nigeria,4,0,-2.682390499,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1863,kano,shagogo,nigeria,12,2,-2.071065607,1,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1864,kano,shagogo,nigeria,13,3,-3.2293648,1,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1865,kano,shagogo,nigeria,5,2,-2.037997675,0,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1866,kano,shagogo,nigeria,13,3,-2.36767359,0,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1867,kano,shagogo,nigeria,4,1,-3.613184426,1,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1868,kano,shagogo,nigeria,14,0,-2.997695765,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1869,osun,sunboye modakeke,nigeria,3,1,1.4038753013471692,1,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1870,osun,sunboye modakeke,nigeria,3,3,1.310097689032109,1,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1871,osun,sunboye modakeke,nigeria,3,3,1.9917818344904876,0,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1872,osun,sunboye modakeke,nigeria,4,1,1.3813289841718213,0,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1873,osun,sunboye modakeke,nigeria,5,2,1.3157342683259463,1,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1874,osun,sunboye modakeke,nigeria,1,3,-1.528167469,0,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1875,osun,sunboye modakeke,nigeria,4,3,1.8529115878247309,1,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1876,osun,sunboye modakeke,nigeria,4,2,1.9805086759028128,1,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1877,osun,sunboye modakeke,nigeria,4,1,2.3726815109317925,1,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1878,osun,sunboye modakeke,nigeria,6,2,0.8095066967654075,1,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1879,osun,sunboye modakeke,nigeria,4,1,0.4789917820364374,1,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1880,osun,sunboye modakeke,nigeria,4,1,-1.034586138,0,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1881,osun,sunboye modakeke,nigeria,5,2,-1.201284923,1,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1882,osun,sunboye modakeke,nigeria,2,1,0.8545993311161039,1,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1883,osun,sunboye modakeke,nigeria,4,2,1.146991247293622,1,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1884,osun,sunboye modakeke,nigeria,5,0,2.5989447312546767,,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1885,osun,sunboye modakeke,nigeria,3,0,0.8095066967654075,,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1886,osun,sunboye modakeke,nigeria,4,0,1.1770530035274198,1,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1887,osun,sunboye modakeke,nigeria,3,0,2.206746403516813,,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1888,osun,sunboye modakeke,nigeria,5,0,1.0145598439394958,,7.454149611,4.544291123,7.45,4.55,-1.567857563,-1.717204928,2.5,0.3333333333333333,-4.18920815,-0.333333333
1889,edo,ugbekun,nigeria,10,1,0.9037912958623184,1,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1890,edo,ugbekun,nigeria,4,1,3.004614036568141,0,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1891,edo,ugbekun,nigeria,3,4,1.3151783783502258,0,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1892,edo,ugbekun,nigeria,9,5,1.7456633746638133,0,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1893,edo,ugbekun,nigeria,13,4,1.8331913282499648,1,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1894,edo,ugbekun,nigeria,3,1,1.6969783966994498,1,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1895,edo,ugbekun,nigeria,7,1,0.5376122066923429,0,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1896,edo,ugbekun,nigeria,4,6,1.7044938357578991,0,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1897,edo,ugbekun,nigeria,10,2,1.6067931279980567,0,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1898,edo,ugbekun,nigeria,5,2,2.2360345759628477,0,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1899,edo,ugbekun,nigeria,3,4,0.2306849833082241,1,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1900,edo,ugbekun,nigeria,2,4,1.8245754847775328,1,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1901,edo,ugbekun,nigeria,9,1,1.1920838816443189,0,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1902,edo,ugbekun,nigeria,8,4,1.5879032649406626,1,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1903,edo,ugbekun,nigeria,4,1,1.594747011334403,0,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1904,edo,ugbekun,nigeria,5,0,-0.426123599,,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1905,edo,ugbekun,nigeria,15,0,0.9951594556792428,,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1906,edo,ugbekun,nigeria,9,0,1.2792751087536618,,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1907,edo,ugbekun,nigeria,5,0,3.0307444267736616,,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1908,edo,ugbekun,nigeria,3,0,1.5488070543317145,,6.312205242,5.652425602,6.3,5.65,-1.82919689,-1.831736565,1.3333333333333333,0.5,-2.380227367,-0.5
1909,ebonyi,ugwu-egu,nigeria,5,2,1.0410837050620143,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1910,ebonyi,ugwu-egu,nigeria,2,8,-3.341382353,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1911,ebonyi,ugwu-egu,nigeria,5,0,-0.532043392,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1912,ebonyi,ugwu-egu,nigeria,4,6,-0.245351816,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1913,ebonyi,ugwu-egu,nigeria,5,5,0.4611322382430459,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1914,ebonyi,ugwu-egu,nigeria,5,1,-1.167288077,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1915,ebonyi,ugwu-egu,nigeria,7,1,-2.197543453,0,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1916,ebonyi,ugwu-egu,nigeria,4,4,-0.226026401,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1917,ebonyi,ugwu-egu,nigeria,12,2,0.3775550153594541,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1918,ebonyi,ugwu-egu,nigeria,9,0,-1.221399099,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1919,ebonyi,ugwu-egu,nigeria,7,2,-0.592058707,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1920,ebonyi,ugwu-egu,nigeria,9,2,1.1178585449125564,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1921,ebonyi,ugwu-egu,nigeria,3,0,-0.327659214,,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1922,ebonyi,ugwu-egu,nigeria,4,0,1.0490387713863645,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1923,ebonyi,ugwu-egu,nigeria,5,0,0.4724053968307201,,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1924,ebonyi,ugwu-egu,nigeria,8,0,-3.640240006,,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1925,ebonyi,ugwu-egu,nigeria,4,0,-0.409465774,,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1926,ebonyi,ugwu-egu,nigeria,8,0,-2.930234612,,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1927,ebonyi,ugwu-egu,nigeria,3,0,-4.084621055,1,6.2977,8.0834,6.3,8.1,-1.480839372,-1.514934301,1.5,0.3333333333333333,-2.136380553,-0.333333333
1928,imo,umudagu,nigeria,4,0,0.7262414189933718,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1929,imo,umudagu,nigeria,6,1,0.3431184308552556,0,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1930,imo,umudagu,nigeria,5,3,1.9058905616239323,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1931,imo,umudagu,nigeria,2,1,-0.557487687,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1932,imo,umudagu,nigeria,4,1,2.768348899955558,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1933,imo,umudagu,nigeria,3,1,-0.099501737,0,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1934,imo,umudagu,nigeria,6,1,0.7501468622349864,0,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1935,imo,umudagu,nigeria,4,1,1.2818628842060815,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1936,imo,umudagu,nigeria,6,0,1.151678020675579,,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1937,imo,umudagu,nigeria,1,0,1.326955518556778,,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1939,imo,umudagu,nigeria,5,1,1.3416328108414102,0,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1940,imo,umudagu,nigeria,3,3,2.2089697152136245,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1941,imo,umudagu,nigeria,7,1,1.7619654950786878,0,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1943,imo,umudagu,nigeria,3,1,1.904769715112569,0,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1944,imo,umudagu,nigeria,5,3,2.268901982327033,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1945,imo,umudagu,nigeria,4,1,0.6961796627595741,0,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1946,imo,umudagu,nigeria,5,5,1.5877512706680843,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1947,imo,umudagu,nigeria,6,1,1.5968011175589474,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1948,imo,umudagu,nigeria,4,1,1.236582039938676,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1949,imo,umudagu,nigeria,6,2,2.825182458868676,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1950,imo,umudagu,nigeria,4,1,1.2739938593153657,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1951,imo,umudagu,nigeria,6,1,0.5909839580386637,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1952,imo,umudagu,nigeria,5,2,3.2214452960215336,1,5.528352921,7.045245737,5.55,7.05,-1.889377356,-1.889377356,1,0.16666666666666666,-1.889377356,-0.166666667
1953,abia,umudike,nigeria,4,2,1.8679424659416293,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1954,abia,umudike,nigeria,3,1,0.6082787480119022,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1955,abia,umudike,nigeria,5,1,1.8529115878247309,0,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1956,abia,umudike,nigeria,10,2,0.3771619135873243,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1957,abia,umudike,nigeria,9,3,1.293187951150598,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1958,abia,umudike,nigeria,3,2,1.3245917500734046,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1959,abia,umudike,nigeria,7,5,1.019960404572126,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1960,abia,umudike,nigeria,3,4,3.0931049721036583,0,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1961,abia,umudike,nigeria,2,5,1.708251555287124,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1962,abia,umudike,nigeria,3,5,1.6744320795241014,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1963,abia,umudike,nigeria,2,0,1.1723440560598606,,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1964,abia,umudike,nigeria,6,0,-0.166278676,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1965,abia,umudike,nigeria,5,0,-1.01001358,,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1966,abia,umudike,nigeria,3,0,0.624948368,,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1967,abia,umudike,nigeria,8,0,0.6308250651872503,,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1968,abia,umudike,nigeria,6,0,-0.171523899,,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1969,abia,umudike,nigeria,8,3,-0.883078008,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1970,abia,umudike,nigeria,6,3,2.0765412734551094,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1971,abia,umudike,nigeria,1,6,1.8754579050000788,0,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1972,abia,umudike,nigeria,5,4,0.1161827349867703,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1973,abia,umudike,nigeria,4,1,-0.191785863,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1974,abia,umudike,nigeria,6,1,-0.227098825,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1975,abia,umudike,nigeria,2,5,1.0402520900299397,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1976,abia,umudike,nigeria,2,4,1.5430679917779893,1,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1977,abia,umudike,nigeria,5,1,1.318865701266967,0,5.477197588,7.544743983,5.5,7.55,-1.479501665,-1.523976862,1.5,0.3333333333333333,-2.103059113,-0.333333333
1978,imo,umuekwene,nigeria,11,0,1.5708415327865728,,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1979,imo,umuekwene,nigeria,6,1,-1.197249709,0,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1980,imo,umuekwene,nigeria,4,1,-0.001104392,1,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1981,imo,umuekwene,nigeria,7,1,1.1879141985785815,1,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1982,imo,umuekwene,nigeria,1,1,0.5908281087038604,1,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1983,imo,umuekwene,nigeria,8,0,0.6661179065257762,,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1984,imo,umuekwene,nigeria,4,1,-0.714567068,1,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1985,imo,umuekwene,nigeria,4,2,2.449543589768286,1,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1986,imo,umuekwene,nigeria,8,1,0.6176368552513738,0,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1987,imo,umuekwene,nigeria,2,1,-1.730817759,1,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1988,imo,umuekwene,nigeria,3,0,0.5242671068604814,1,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1989,imo,umuekwene,nigeria,9,1,-0.179806466,1,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1990,imo,umuekwene,nigeria,3,5,-1.353527004,1,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1991,imo,umuekwene,nigeria,7,3,-0.879526625,1,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
1992,imo,umuekwene,nigeria,5,1,-1.332362236,1,5.516374744,7.323840809,5.5,7.3,-1.582699537,-1.611785114,2,0.3333333333333333,-2.85132575,-0.333333333
