MP_CODE,MP_NAME,MN_CODE,MN_NAME,DC_MN_C,DC_NAME,PR_CODE,PR_NAME
39201,Bo Karoo,392,Bo Karoo,7,KAROO District Municipality,3,NORTHERN CAPE
39202,Copperton,392,Bo Karoo,7,KAROO District Municipality,3,NORTHERN CAPE
39301,Benede Oranje,393,Benede Oranje,8,SIYANDA District Municipality,3,NORTHERN CAPE
39302,Kgalagadi Transfrontier Park,393,Benede Oranje,8,SIYANDA District Municipality,3,NORTHERN CAPE
39401,Bellsbank Diamond Mines,394,Diamondfields,9,FRANCES BAARD District Municipality,3,NORTHERN CAPE
39402,Diamondfields,394,Diamondfields,9,FRANCES BAARD District Municipality,3,NORTHERN CAPE
39403,Klein Boetsap,394,Diamondfields,9,FRANCES BAARD District Municipality,3,NORTHERN CAPE
39501,Blackrock,395,Kalahari,81,KGALAGADI District Municipality,3,NORTHERN CAPE
39502,Hotazel,395,Kalahari,81,KGALAGADI District Municipality,3,NORTHERN CAPE
39503,Kalahari,395,Kalahari,81,KGALAGADI District Municipality,3,NORTHERN CAPE
39504,Van Zylsrus,395,Kalahari,81,KGALAGADI District Municipality,3,NORTHERN CAPE
40101,Boitumelong,401,Letsemeng,16,Xhariep District Municipality,4,FREE STATE
40102,Bolokanang,401,Letsemeng,16,Xhariep District Municipality,4,FREE STATE
40103,Diamant Hoogte,401,Letsemeng,16,Xhariep District Municipality,4,FREE STATE
40104,Ditlhake,401,Letsemeng,16,Xhariep District Municipality,4,FREE STATE
40105,Jacobsdal,401,Letsemeng,16,Xhariep District Municipality,4,FREE STATE
40106,Koffiefontein,401,Letsemeng,16,Xhariep District Municipality,4,FREE STATE
40107,Letsemeng,401,Letsemeng,16,Xhariep District Municipality,4,FREE STATE
40108,Luckhoff,401,Letsemeng,16,Xhariep District Municipality,4,FREE STATE
40109,Oppermans,401,Letsemeng,16,Xhariep District Municipality,4,FREE STATE
40110,Petrusburg,401,Letsemeng,16,Xhariep District Municipality,4,FREE STATE
40111,Ratanang,401,Letsemeng,16,Xhariep District Municipality,4,FREE STATE
40112,Relebohile,401,Letsemeng,16,Xhariep District Municipality,4,FREE STATE
40201,Bethulie,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40202,Charlesville,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40203,Edenburg,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40204,Fauresmith,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40205,Ha-Rasebei,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40206,Hydro Park,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40207,Ipopeng,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40208,Itumeleng,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40209,Jagersfontein,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40210,Kopanong,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40211,Lephoi,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40212,Madikgetla,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40213,Maphodi,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40214,Oranjekrag,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40215,Phillipolis,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40216,Poding-Tse-Rolo,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40217,Qhoweng,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40218,Reddersburg,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40219,Springfontein,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40220,Trompsburg,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40221,Waterkloof,402,Kopanong,16,Xhariep District Municipality,4,FREE STATE
40301,Matlakeng,403,Mohokare,16,Xhariep District Municipality,4,FREE STATE
40302,Mofulatshepe,403,Mohokare,16,Xhariep District Municipality,4,FREE STATE
40303,Mohokare,403,Mohokare,16,Xhariep District Municipality,4,FREE STATE
40304,Role-le-ya-Thunya,403,Mohokare,16,Xhariep District Municipality,4,FREE STATE
40305,Rouxville,403,Mohokare,16,Xhariep District Municipality,4,FREE STATE
40306,Smithfield,403,Mohokare,16,Xhariep District Municipality,4,FREE STATE
40307,Zastron,403,Mohokare,16,Xhariep District Municipality,4,FREE STATE
40401,Dewetsdorp,404,Naledi,17,Motheo District Municipality,4,FREE STATE
40402,Morojaneng,404,Naledi,17,Motheo District Municipality,4,FREE STATE
40403,Naledi,404,Naledi,17,Motheo District Municipality,4,FREE STATE
40404,Qibing,404,Naledi,17,Motheo District Municipality,4,FREE STATE
40405,Thapelang,404,Naledi,17,Motheo District Municipality,4,FREE STATE
40406,Van Standensrus,404,Naledi,17,Motheo District Municipality,4,FREE STATE
40407,Wepener,404,Naledi,17,Motheo District Municipality,4,FREE STATE
40501,Baralong Boo Moroka,405,Mangaung,17,Motheo District Municipality,4,FREE STATE
40502,Bloemfontein,405,Mangaung,17,Motheo District Municipality,4,FREE STATE
40503,Botshabelo,405,Mangaung,17,Motheo District Municipality,4,FREE STATE
40504,Mangaung Part 1,405,Mangaung,17,Motheo District Municipality,4,FREE STATE
40505,Morago,405,Mangaung,17,Motheo District Municipality,4,FREE STATE
40506,Opkoms,405,Mangaung,17,Motheo District Municipality,4,FREE STATE
40507,Peter Swart,405,Mangaung,17,Motheo District Municipality,4,FREE STATE
40508,Rodenbeck,405,Mangaung,17,Motheo District Municipality,4,FREE STATE
40509,Sonskyn,405,Mangaung,17,Motheo District Municipality,4,FREE STATE
40510,Thaba Nchu,405,Mangaung,17,Motheo District Municipality,4,FREE STATE
40511,Mangaung Part 2,405,Mangaung,17,Motheo District Municipality,4,FREE STATE
40601,Borwa,406,Mantsopa,17,Motheo District Municipality,4,FREE STATE
40602,Dipeleng,406,Mantsopa,17,Motheo District Municipality,4,FREE STATE
40603,Excelsior,406,Mantsopa,17,Motheo District Municipality,4,FREE STATE
40604,Hobhouse,406,Mantsopa,17,Motheo District Municipality,4,FREE STATE
40605,Ladybrand,406,Mantsopa,17,Motheo District Municipality,4,FREE STATE
40606,Mahalatswetsa,406,Mantsopa,17,Motheo District Municipality,4,FREE STATE
40607,Mantsopa,406,Mantsopa,17,Motheo District Municipality,4,FREE STATE
40608,Manyatseng,406,Mantsopa,17,Motheo District Municipality,4,FREE STATE
40609,Thaba Phatshwa,406,Mantsopa,17,Motheo District Municipality,4,FREE STATE
40610,Thusanong,406,Mantsopa,17,Motheo District Municipality,4,FREE STATE
40611,Tweespruit,406,Mantsopa,17,Motheo District Municipality,4,FREE STATE
40701,Beatrix Mine,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40702,Boipatong,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40703,Brandfort,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40704,Fora,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40705,Ikgomotseng,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40706,Joel Mine,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40707,Lusaka,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40708,Majwemasweu,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40709,Makeleketla,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40710,Masilo,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40711,Masilonyana,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40712,Star Diamond Mine,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40713,Theunissen,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40714,Tshepong,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40715,Verkeerdevlei,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40716,Winburg,407,Masilonyana,18,Lejweleputswa District Municipality,4,FREE STATE
40801,Boshof,408,Tokologo,18,Lejweleputswa District Municipality,4,FREE STATE
40802,Dealesville,408,Tokologo,18,Lejweleputswa District Municipality,4,FREE STATE
40803,Hertzogville,408,Tokologo,18,Lejweleputswa District Municipality,4,FREE STATE
40804,Malebogo,408,Tokologo,18,Lejweleputswa District Municipality,4,FREE STATE
40805,Seretse,408,Tokologo,18,Lejweleputswa District Municipality,4,FREE STATE
40806,Tokologo,408,Tokologo,18,Lejweleputswa District Municipality,4,FREE STATE
40807,Tswaraganang,408,Tokologo,18,Lejweleputswa District Municipality,4,FREE STATE
40901,Bultfontein,409,Tswelopele,18,Lejweleputswa District Municipality,4,FREE STATE
40902,Hoopstad,409,Tswelopele,18,Lejweleputswa District Municipality,4,FREE STATE
40903,Phahameng,409,Tswelopele,18,Lejweleputswa District Municipality,4,FREE STATE
40904,Tikwana,409,Tswelopele,18,Lejweleputswa District Municipality,4,FREE STATE
40905,Tswelopele,409,Tswelopele,18,Lejweleputswa District Municipality,4,FREE STATE
41001,Allanridge,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41002,Erfdeel Mine,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41003,Free State Geduld Gold Mine,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41004,Hennenman,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41005,Jurgenshof Unisel Gold Mine,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41006,Kutlwanong,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41007,Loraine Mine,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41008,Matjhabeng,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41009,Meloding,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41010,Mmamahabane,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41011,Nyakallong,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41012,Odendaalsrus,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41013,Phomolong,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41014,President Brand Gold Mine,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41015,Riebeeckstad,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41016,Rustgevonden,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41017,Saaiplaas Mine,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41018,Thabong,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41019,Ventersburg,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41020,Virginia,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41021,Virginia Mine,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41022,Welkom,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41023,Western Holdings Gold Mine,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41024,Whites,410,Matjhabeng,18,Lejweleputswa District Municipality,4,FREE STATE
41101,Bothaville,411,Nala,18,Lejweleputswa District Municipality,4,FREE STATE
41102,Kgotsong,411,Nala,18,Lejweleputswa District Municipality,4,FREE STATE
41103,Monyakeng,411,Nala,18,Lejweleputswa District Municipality,4,FREE STATE
41104,Nala,411,Nala,18,Lejweleputswa District Municipality,4,FREE STATE
41105,Wesselsbron,411,Nala,18,Lejweleputswa District Municipality,4,FREE STATE
41201,Clocolan,412,Setsoto,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41202,Ficksburg,412,Setsoto,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41203,Hlohlolwane,412,Setsoto,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41204,Mafeleng,412,Setsoto,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41205,Marquard,412,Setsoto,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41206,Matwabeng,412,Setsoto,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41207,Meqheleng,412,Setsoto,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41208,Moemaneng,412,Setsoto,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41209,Senekal,412,Setsoto,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41210,Setsoto,412,Setsoto,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41301,Bethlehem,413,Dihlabeng,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41302,Bohlokong,413,Dihlabeng,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41303,Clarens,413,Dihlabeng,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41304,Dihlabeng,413,Dihlabeng,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41305,Fateng-Tse-Ntsho,413,Dihlabeng,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41306,Fouriesburg,413,Dihlabeng,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41307,Masjaing,413,Dihlabeng,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41308,Mautse,413,Dihlabeng,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41309,Paul Roux,413,Dihlabeng,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41310,Rosendal,413,Dihlabeng,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41311,Vaalbank,413,Dihlabeng,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41401,Arlington,414,Nketoana,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41402,Cremona,414,Nketoana,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41403,Leratswana,414,Nketoana,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41404,Lindley,414,Nketoana,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41405,Mamafubedu,414,Nketoana,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41406,Nketoana,414,Nketoana,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41407,Ntha,414,Nketoana,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41408,Petrus Steyn,414,Nketoana,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41409,Petsana,414,Nketoana,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41410,Reitz,414,Nketoana,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41501,42nd Hill,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41502,Bolata,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41503,Harrismith,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41504,Intabazwe,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41505,Kestell,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41506,Mabolela,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41507,Maluti a Phofung,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41508,Matsieng,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41509,Monontsha,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41510,Namahadi,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41511,Phomolong,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41512,Phuthaditjhaba,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41513,Thaba Bosiu,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41514,Thaba Tshweu,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41515,Thibela,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41516,Tlholong,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41517,Tshiame,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41518,Witsieshoek,415,Maluti a Phofung,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41601,Memel,416,Phumelela,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41602,Phumelela,416,Phumelela,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41603,Thembalihle,416,Phumelela,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41604,Vrede,416,Phumelela,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41605,Warden,416,Phumelela,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41606,Zamani,416,Phumelela,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41607,Zenzeleni,416,Phumelela,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
41701,Kroonstad,417,Moqhaka,20,Northern Free State District Municipality,4,FREE STATE
41702,Maokeng,417,Moqhaka,20,Northern Free State District Municipality,4,FREE STATE
41703,Matlwangtlwang,417,Moqhaka,20,Northern Free State District Municipality,4,FREE STATE
41704,Moqhaka,417,Moqhaka,20,Northern Free State District Municipality,4,FREE STATE
41705,Rammulutsi,417,Moqhaka,20,Northern Free State District Municipality,4,FREE STATE
41706,Steynsrus,417,Moqhaka,20,Northern Free State District Municipality,4,FREE STATE
41707,Vaal Reefs Mine,417,Moqhaka,20,Northern Free State District Municipality,4,FREE STATE
41708,Vierfontein,417,Moqhaka,20,Northern Free State District Municipality,4,FREE STATE
41709,Viljoenskroon,417,Moqhaka,20,Northern Free State District Municipality,4,FREE STATE
41801,Edenville,418,Ngwathe,20,Northern Free State District Municipality,4,FREE STATE
41802,Heilbron,418,Ngwathe,20,Northern Free State District Municipality,4,FREE STATE
41803,Koppies,418,Ngwathe,20,Northern Free State District Municipality,4,FREE STATE
41804,Kwakwatsi,418,Ngwathe,20,Northern Free State District Municipality,4,FREE STATE
41805,Mokwallo,418,Ngwathe,20,Northern Free State District Municipality,4,FREE STATE
41806,Ngwathe Part 1,418,Ngwathe,20,Northern Free State District Municipality,4,FREE STATE
41807,Parys,418,Ngwathe,20,Northern Free State District Municipality,4,FREE STATE
41808,Phiritona,418,Ngwathe,20,Northern Free State District Municipality,4,FREE STATE
41809,Tumahole,418,Ngwathe,20,Northern Free State District Municipality,4,FREE STATE
41810,Vredefort,418,Ngwathe,20,Northern Free State District Municipality,4,FREE STATE
41811,Ngwathe Part 2,418,Ngwathe,20,Northern Free State District Municipality,4,FREE STATE
41901,Bertha Village,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41902,Coalbrook,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41903,Deneysville,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41904,Holly Country,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41905,Metsimaholo Part 2,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41906,Oranjeville,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41907,Refengkgotso,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41908,Richmond Valley,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41909,Sasolburg,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41910,Taaibos,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41911,Vaal Power,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41912,Viljoensdrift,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41913,Zamdela,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
41914,Metsimaholo Part 1,419,Metsimaholo,20,Northern Free State District Municipality,4,FREE STATE
42001,Cornelia,420,Mafube,20,Northern Free State District Municipality,4,FREE STATE
42002,Frankfort,420,Mafube,20,Northern Free State District Municipality,4,FREE STATE
42003,Mafahlaneng,420,Mafube,20,Northern Free State District Municipality,4,FREE STATE
42004,Mafube,420,Mafube,20,Northern Free State District Municipality,4,FREE STATE
42005,Namahadi,420,Mafube,20,Northern Free State District Municipality,4,FREE STATE
42006,Ntshwanatsatsi,420,Mafube,20,Northern Free State District Municipality,4,FREE STATE
42007,Qalabotjha,420,Mafube,20,Northern Free State District Municipality,4,FREE STATE
42008,Villiers,420,Mafube,20,Northern Free State District Municipality,4,FREE STATE
49101,Golden Gate Highlands National Park,491,Golden Gate Highlands National Park,19,Thabo Mofutsanyane District Municipality,4,FREE STATE
50101,Cele,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50102,Emandleni,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50103,Ezembeni,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50104,Isimahla,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50105,Izimpethu  Endlovu,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50106,Izimpethu  Zendlovu & EM,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50107,Mapumulo,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50108,Mbhele,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50109,Nyuswa,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50110,Qiko,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50111,Thoyana,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50112,Ukuthula,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50113,Umzinto,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50114,Vulamehlo,501,Vulamehlo,21,Ugu District Municipality,5,KWAZULU-NATAL
50201,Bazley Beach,502,Umdoni,21,Ugu District Municipality,5,KWAZULU-NATAL
50202,Cele,502,Umdoni,21,Ugu District Municipality,5,KWAZULU-NATAL
50203,Elysium,502,Umdoni,21,Ugu District Municipality,5,KWAZULU-NATAL
50204,Emalangeni,502,Umdoni,21,Ugu District Municipality,5,KWAZULU-NATAL
50205,Ezembeni,502,Umdoni,21,Ugu District Municipality,5,KWAZULU-NATAL
